max_depth_XGB,reg_lambda_XGB,n_estimators_XGB,learning_rate_XGB,penalty_逻辑回归,subsample_XGB,colsample_bytree_XGB,min_child_weight_XGB,reg_alpha_XGB,C_逻辑回归,degree,mse,r2
9,9,100,0.1,l1,0.7,0.7,112,0.01,0.1,5,0.3697169438942987,0.6302830561057013
7,7,100,0.1,l1,0.7,0.7,112,0.01,0.1,5,0.36972575929869184,0.6302742407013082
7,7,100,0.1,l1,0.5,0.5,48,0.01,0.1,5,0.3697363955181226,0.6302636044818775
5,5,100,0.1,l1,0.5,0.5,48,0.01,0.1,5,0.3697365600183298,0.6302634399816702
3,3,100,0.1,l1,0.7,0.7,144,0.01,0.1,5,0.36975899098617737,0.6302410090138226
3,3,100,0.1,l1,0.7,0.7,16,0.01,0.1,5,0.36978651366021975,0.6302134863397802
5,5,100,0.1,l1,0.7,0.7,144,0.01,0.1,5,0.36980489774578273,0.6301951022542173
9,9,100,0.1,l1,0.5,0.5,48,0.01,0.1,5,0.3698155245033621,0.6301844754966379
9,9,100,0.1,l1,0.7,0.7,144,0.01,0.1,5,0.36985537263044466,0.6301446273695553
7,7,100,0.1,l1,0.7,0.7,144,0.01,0.1,5,0.36987314192266996,0.63012685807733
3,3,100,0.1,l1,0.5,0.5,80,0.01,0.1,5,0.3698950135524724,0.6301049864475277
7,7,100,0.1,l1,0.5,0.5,80,0.01,0.1,5,0.3699198275274344,0.6300801724725655
5,5,100,0.1,l1,0.5,0.5,80,0.01,0.1,5,0.3699317562845909,0.630068243715409
3,3,100,0.1,l1,0.5,0.5,48,0.01,0.1,5,0.36997482052986197,0.630025179470138
3,3,100,0.1,l1,0.5,0.5,16,0.01,0.1,5,0.3700172717128137,0.6299827282871864
9,9,100,0.1,l1,0.5,0.5,80,0.01,0.1,5,0.37002035731530125,0.6299796426846987
3,3,100,0.1,l1,0.5,0.5,112,0.01,0.1,5,0.37007662842791267,0.6299233715720873
9,9,200,0.05,l1,0.9,0.9,16,0.01,0.1,5,0.3700948918855332,0.6299051081144669
5,5,100,0.1,l1,0.5,0.5,112,0.01,0.1,5,0.37012095405193896,0.629879045948061
7,7,200,0.05,l1,0.9,0.9,16,0.01,0.1,5,0.37015522363150694,0.6298447763684931
3,3,100,0.1,l1,0.5,0.5,144,0.01,0.1,5,0.3701589906812105,0.6298410093187895
7,7,100,0.1,l1,0.5,0.5,112,0.01,0.1,5,0.37016525041532633,0.6298347495846737
5,5,100,0.1,l1,0.5,0.5,144,0.01,0.1,5,0.37018912088225236,0.6298108791177477
7,7,100,0.1,l1,0.5,0.5,144,0.01,0.1,5,0.3702350250271573,0.6297649749728427
9,9,100,0.1,l1,0.5,0.5,112,0.01,0.1,5,0.37023790079456415,0.6297620992054358
9,9,100,0.1,l1,0.5,0.5,144,0.01,0.1,5,0.3702736255382649,0.6297263744617351
5,5,200,0.05,l1,0.9,0.9,16,0.01,0.1,5,0.3703587286385643,0.6296412713614357
7,7,200,0.05,l1,0.7,0.7,16,0.01,0.1,5,0.37051436800580345,0.6294856319941966
9,9,200,0.05,l1,0.7,0.7,16,0.01,0.1,5,0.3705216269474799,0.6294783730525201
5,5,200,0.05,l1,0.9,0.9,48,0.01,0.1,5,0.37053222442941713,0.6294677755705829
7,7,200,0.05,l1,0.9,0.9,48,0.01,0.1,5,0.37055405998530827,0.6294459400146917
5,5,200,0.05,l1,0.7,0.7,16,0.01,0.1,5,0.3705586714666394,0.6294413285333607
9,9,200,0.05,l1,0.9,0.9,48,0.01,0.1,5,0.3705595916837358,0.6294404083162641
7,7,200,0.05,l1,0.9,0.9,144,0.01,0.1,5,0.3706106410849406,0.6293893589150594
9,9,200,0.05,l1,0.9,0.9,144,0.01,0.1,5,0.37061441639498144,0.6293855836050186
5,5,200,0.05,l1,0.9,0.9,144,0.01,0.1,5,0.3706159498236448,0.6293840501763552
5,5,200,0.05,l1,0.9,0.9,112,0.01,0.1,5,0.3706206270087262,0.6293793729912738
5,5,200,0.05,l1,0.9,0.9,80,0.01,0.1,5,0.3706253559089055,0.6293746440910946
3,3,200,0.05,l1,0.9,0.9,144,0.01,0.1,5,0.3706272038988142,0.6293727961011858
7,7,200,0.05,l1,0.9,0.9,112,0.01,0.1,5,0.37062870391448877,0.6293712960855112
9,9,200,0.05,l1,0.9,0.9,112,0.01,0.1,5,0.3706427619234315,0.6293572380765685
7,7,200,0.05,l1,0.9,0.9,80,0.01,0.1,5,0.37065360143743087,0.6293463985625691
7,7,200,0.05,l1,0.5,0.5,16,0.01,0.1,5,0.3706674950745315,0.6293325049254685
9,9,200,0.05,l1,0.9,0.9,80,0.01,0.1,5,0.3706716608615086,0.6293283391384914
9,9,200,0.05,l1,0.5,0.5,16,0.01,0.1,5,0.3707106869883877,0.6292893130116123
5,5,200,0.05,l1,0.7,0.7,48,0.01,0.1,5,0.37072062950632273,0.6292793704936772
5,5,200,0.05,l1,0.5,0.5,16,0.01,0.1,5,0.37072808257116335,0.6292719174288366
7,7,200,0.05,l1,0.7,0.7,48,0.01,0.1,5,0.37073770206411516,0.6292622979358848
3,3,200,0.05,l1,0.9,0.9,112,0.01,0.1,5,0.370747980676795,0.629252019323205
9,9,200,0.05,l1,0.7,0.7,48,0.01,0.1,5,0.37075271578066266,0.6292472842193373
3,3,200,0.05,l1,0.9,0.9,80,0.01,0.1,5,0.37083381716089747,0.6291661828391025
5,5,200,0.05,l1,0.5,0.5,48,0.01,0.1,5,0.3708357633460578,0.6291642366539423
7,7,200,0.05,l1,0.5,0.5,48,0.01,0.1,5,0.3708405319217828,0.6291594680782172
5,5,200,0.05,l1,0.7,0.7,80,0.01,0.1,5,0.37084623836126035,0.6291537616387397
3,3,200,0.05,l1,0.9,0.9,16,0.01,0.1,5,0.37084702066304975,0.6291529793369502
3,3,200,0.05,l1,0.9,0.9,48,0.01,0.1,5,0.37085526414201886,0.6291447358579811
9,9,200,0.05,l1,0.5,0.5,48,0.01,0.1,5,0.37085867688486557,0.6291413231151344
9,9,200,0.05,l1,0.7,0.7,80,0.01,0.1,5,0.3708768667940087,0.6291231332059912
7,7,200,0.05,l1,0.7,0.7,80,0.01,0.1,5,0.3708818278920911,0.6291181721079089
3,3,200,0.05,l1,0.7,0.7,112,0.01,0.1,5,0.3709275493517852,0.6290724506482148
5,5,200,0.05,l1,0.7,0.7,112,0.01,0.1,5,0.37094008460234135,0.6290599153976586
3,3,200,0.05,l1,0.7,0.7,80,0.01,0.1,5,0.37095592085661155,0.6290440791433884
7,7,200,0.05,l1,0.7,0.7,112,0.01,0.1,5,0.3709694679491648,0.6290305320508351
9,9,200,0.05,l1,0.7,0.7,112,0.01,0.1,5,0.37097049689823475,0.6290295031017652
3,3,200,0.05,l1,0.5,0.5,48,0.01,0.1,5,0.37097118327829315,0.6290288167217069
3,3,200,0.05,l1,0.7,0.7,48,0.01,0.1,5,0.3709771321309559,0.6290228678690442
3,3,200,0.05,l1,0.7,0.7,16,0.01,0.1,5,0.3709813579948745,0.6290186420051255
3,3,200,0.05,l1,0.5,0.5,80,0.01,0.1,5,0.37099252432888086,0.6290074756711191
3,3,200,0.05,l1,0.7,0.7,144,0.01,0.1,5,0.37099696230617396,0.629003037693826
5,5,200,0.05,l1,0.5,0.5,80,0.01,0.1,5,0.37099758559222235,0.6290024144077777
7,7,200,0.05,l1,0.5,0.5,80,0.01,0.1,5,0.3709978167806177,0.6290021832193823
5,5,200,0.05,l1,0.7,0.7,144,0.01,0.1,5,0.3710126842512313,0.6289873157487686
3,3,200,0.05,l1,0.5,0.5,16,0.01,0.1,5,0.37101818087756266,0.6289818191224373
9,9,200,0.05,l1,0.5,0.5,80,0.01,0.1,5,0.3710219497514111,0.6289780502485889
7,7,200,0.05,l1,0.7,0.7,144,0.01,0.1,5,0.37102878071000067,0.6289712192899993
9,9,200,0.05,l1,0.7,0.7,144,0.01,0.1,5,0.37103160053427425,0.6289683994657258
3,3,200,0.05,l1,0.5,0.5,112,0.01,0.1,5,0.3711007416422783,0.6288992583577218
5,5,200,0.05,l1,0.5,0.5,112,0.01,0.1,5,0.3711112447019913,0.6288887552980087
7,7,200,0.05,l1,0.5,0.5,112,0.01,0.1,5,0.3711221047191049,0.6288778952808951
9,9,200,0.05,l1,0.5,0.5,112,0.01,0.1,5,0.37115740701988875,0.6288425929801112
3,3,200,0.05,l1,0.5,0.5,144,0.01,0.1,5,0.3711578434599,0.6288421565401
5,5,200,0.05,l1,0.5,0.5,144,0.01,0.1,5,0.3711700468507514,0.6288299531492486
7,7,200,0.05,l1,0.5,0.5,144,0.01,0.1,5,0.37118199097992843,0.6288180090200716
9,9,200,0.05,l1,0.5,0.5,144,0.01,0.1,5,0.3711967248703383,0.6288032751296617
