max_depth_LGB,num_iterations_LGB,learning_rate_LGB,num_leaves_LGB,min_child_samples_LGB,reg_lambda_LGB,subsample_LGB,colsample_bytree_LGB,max_bin_LGB,reg_alpha_LGB,degree,mse,r2,mse_y,auc_t
9,200,0.1,128,128,20,0.7,0.7,112,0.1,5,0.30126008,0.69873992,1.077440299,0.504037149
7,200,0.1,128,128,20,0.7,0.7,112,0.1,5,0.30126008,0.69873992,1.076065562,0.504037149
5,100,0.2,96,96,15,0.9,0.9,48,0.1,5,0.301284842,0.698715158,1.077954722,0.504037149
9,100,0.2,96,96,15,0.7,0.7,112,0.01,5,0.301312986,0.698687014,1.083489315,0.504037149
7,100,0.2,128,128,20,0.9,0.9,48,1,5,0.30134611,0.69865389,1.083308552,0.504037149
9,100,0.2,128,128,20,0.9,0.9,48,1,5,0.30134611,0.69865389,1.083065405,0.504037149
5,200,0.1,128,128,20,0.5,0.5,144,0.01,5,0.301392344,0.698607656,1.073038018,0.504037149
9,200,0.1,64,64,10,0.9,0.9,48,0.1,5,0.301421491,0.698578509,1.115726034,0.504037149
9,100,0.2,32,32,5,0.9,0.9,16,0.1,5,0.301422765,0.698577235,1.143776774,0.504037149
7,100,0.2,64,64,10,0.7,0.7,48,1,5,0.301433462,0.698566538,1.106034312,0.504037149
9,100,0.2,32,32,5,0.9,0.9,80,0.1,5,0.301434437,0.698565563,1.137821652,0.504037149
7,100,0.2,96,96,15,0.9,0.9,144,0.01,5,0.30143671,0.69856329,1.091398844,0.504037149
9,200,0.1,32,32,5,0.9,0.9,144,0.1,5,0.301489242,0.698510758,1.14254416,0.504037149
9,100,0.2,64,64,10,0.7,0.7,48,1,5,0.301492285,0.698507715,1.110704737,0.504037149
7,200,0.1,64,64,10,0.7,0.7,80,1,5,0.30151508,0.69848492,1.092187114,0.504037149
9,100,0.2,32,32,5,0.9,0.9,80,1,5,0.301534219,0.698465781,1.147383855,0.504037149
9,200,0.1,96,96,15,0.9,0.9,48,0.01,5,0.301546768,0.698453232,1.090799398,0.504037149
9,100,0.2,32,32,5,0.5,0.5,48,0.1,5,0.301550927,0.698449073,1.127971364,0.504037149
7,100,0.2,96,96,15,0.9,0.9,144,1,5,0.301557621,0.698442379,1.093300501,0.504037149
5,100,0.2,96,96,15,0.5,0.5,112,0.1,5,0.301558864,0.698441136,1.077666119,0.504037149
5,100,0.2,96,96,15,0.7,0.7,80,0.1,5,0.301560067,0.698439933,1.073102599,0.504037149
7,100,0.2,64,64,10,0.5,0.5,16,1,5,0.301563849,0.698436151,1.087948492,0.504037149
7,100,0.2,64,64,10,0.9,0.9,112,0.1,5,0.301581656,0.698418344,1.100260146,0.504037149
7,200,0.1,128,128,20,0.5,0.5,16,1,5,0.301588618,0.698411382,1.068025277,0.504037149
9,200,0.1,128,128,20,0.5,0.5,16,1,5,0.301588618,0.698411382,1.0669919,0.504037149
5,200,0.1,96,96,15,0.5,0.5,144,0.01,5,0.301598916,0.698401084,1.079634137,0.504037149
7,100,0.2,96,96,15,0.9,0.9,16,0.01,5,0.301601782,0.698398218,1.076532118,0.504037149
7,100,0.2,96,96,15,0.9,0.9,112,0.01,5,0.301611631,0.698388369,1.088130459,0.504037149
5,200,0.1,128,128,20,0.5,0.5,16,0.1,5,0.301614992,0.698385008,1.06760397,0.504037149
7,100,0.2,64,64,10,0.9,0.9,80,1,5,0.301631429,0.698368571,1.110954613,0.504037149
5,100,0.2,64,64,10,0.9,0.9,144,0.1,5,0.301657752,0.698342248,1.092615991,0.504037149
5,100,0.2,64,64,10,0.5,0.5,48,0.1,5,0.301662051,0.698337949,1.091809161,0.504037149
9,200,0.1,64,64,10,0.5,0.5,144,1,5,0.301667002,0.698332998,1.095772046,0.504037149
5,200,0.1,64,64,10,0.7,0.7,48,1,5,0.3016708,0.6983292,1.090597063,0.504037149
5,200,0.1,128,128,20,0.7,0.7,48,0.1,5,0.301673117,0.698326883,1.078111509,0.504037149
5,200,0.1,32,32,5,0.9,0.9,80,0.01,5,0.301698459,0.698301541,1.11273142,0.504037149
7,200,0.1,64,64,10,0.9,0.9,16,1,5,0.301715168,0.698284832,1.089454493,0.504037149
5,100,0.2,96,96,15,0.7,0.7,48,0.01,5,0.301721582,0.698278418,1.081301626,0.504037149
5,100,0.2,64,64,10,0.9,0.9,112,1,5,0.301724636,0.698275364,1.087532185,0.504037149
7,200,0.1,32,32,5,0.7,0.7,144,0.1,5,0.301732308,0.698267692,1.115101458,0.504037149
9,100,0.2,96,96,15,0.7,0.7,48,1,5,0.301733394,0.698266606,1.083726327,0.504037149
5,100,0.2,128,128,20,0.9,0.9,16,0.01,5,0.301735835,0.698264165,1.073974199,0.504037149
9,200,0.1,96,96,15,0.7,0.7,16,0.01,5,0.301740105,0.698259895,1.075894209,0.504037149
9,200,0.1,96,96,15,0.5,0.5,48,0.1,5,0.30174276,0.69825724,1.0824194,0.504037149
5,100,0.2,96,96,15,0.5,0.5,48,1,5,0.301744736,0.698255264,1.079884168,0.504037149
5,200,0.1,96,96,15,0.5,0.5,112,0.01,5,0.30175367,0.69824633,1.075645121,0.504037149
7,200,0.1,64,64,10,0.5,0.5,112,1,5,0.301763001,0.698236999,1.093137365,0.504037149
9,200,0.1,32,32,5,0.5,0.5,48,1,5,0.301765343,0.698234657,1.123816394,0.504037149
7,200,0.1,32,32,5,0.7,0.7,144,0.01,5,0.30178497,0.69821503,1.118582723,0.504037149
5,100,0.2,96,96,15,0.9,0.9,144,0.01,5,0.301786981,0.698213019,1.083640936,0.504037149
9,200,0.1,64,64,10,0.7,0.7,112,0.01,5,0.301801499,0.698198501,1.096489331,0.504037149
9,200,0.1,128,128,20,0.7,0.7,16,1,5,0.301814648,0.698185352,1.075394762,0.504037149
7,200,0.1,128,128,20,0.7,0.7,16,1,5,0.301814648,0.698185352,1.076282474,0.504037149
9,200,0.1,32,32,5,0.5,0.5,48,0.1,5,0.301829869,0.698170131,1.127001005,0.504037149
7,200,0.1,64,64,10,0.9,0.9,112,0.1,5,0.301837962,0.698162038,1.105487546,0.504037149
7,100,0.2,32,32,5,0.7,0.7,48,1,5,0.301848836,0.698151164,1.133040394,0.504037149
7,200,0.1,96,96,15,0.9,0.9,144,0.1,5,0.301851034,0.698148966,1.088433312,0.504037149
9,100,0.2,96,96,15,0.7,0.7,16,0.01,5,0.301855637,0.698144363,1.078064473,0.504037149
5,200,0.1,64,64,10,0.7,0.7,16,0.1,5,0.301866352,0.698133648,1.077946429,0.504037149
5,200,0.1,64,64,10,0.9,0.9,112,1,5,0.301867106,0.698132894,1.089055514,0.504037149
9,200,0.1,96,96,15,0.5,0.5,112,0.1,5,0.301870097,0.698129903,1.08433562,0.504037149
9,100,0.2,96,96,15,0.9,0.9,48,0.01,5,0.301904091,0.698095909,1.088271607,0.504037149
9,100,0.2,64,64,10,0.5,0.5,80,0.01,5,0.301934258,0.698065742,1.103386702,0.504037149
9,100,0.2,64,64,10,0.7,0.7,48,0.01,5,0.301940238,0.698059762,1.11227686,0.504037149
5,200,0.1,64,64,10,0.9,0.9,80,0.01,5,0.301952355,0.698047645,1.091676463,0.504037149
5,100,0.2,32,32,5,0.9,0.9,16,1,5,0.301954499,0.698045501,1.105576141,0.504037149
7,200,0.1,128,128,20,0.9,0.9,144,0.1,5,0.301958257,0.698041743,1.07863238,0.504037149
9,200,0.1,128,128,20,0.9,0.9,144,0.1,5,0.301958257,0.698041743,1.078733932,0.504037149
9,200,0.1,64,64,10,0.9,0.9,112,0.01,5,0.301960348,0.698039652,1.107507731,0.504037149
5,100,0.2,32,32,5,0.9,0.9,16,0.01,5,0.301996797,0.698003203,1.106275031,0.504037149
9,100,0.2,32,32,5,0.7,0.7,16,0.1,5,0.302008094,0.697991906,1.143230541,0.504037149
7,100,0.2,32,32,5,0.5,0.5,144,0.01,5,0.302022929,0.697977071,1.111365069,0.504037149
5,100,0.2,96,96,15,0.7,0.7,48,0.1,5,0.302034981,0.697965019,1.079607403,0.504037149
5,200,0.1,32,32,5,0.5,0.5,48,1,5,0.302041736,0.697958264,1.098808735,0.504037149
7,200,0.1,96,96,15,0.5,0.5,144,0.01,5,0.302063146,0.697936854,1.083742971,0.504037149
9,200,0.1,32,32,5,0.9,0.9,48,0.01,5,0.302063959,0.697936041,1.146964946,0.504037149
9,200,0.1,96,96,15,0.5,0.5,112,0.01,5,0.302070624,0.697929376,1.084272492,0.504037149
9,200,0.1,96,96,15,0.9,0.9,144,0.01,5,0.302076948,0.697923052,1.093260727,0.504037149
7,100,0.2,128,128,20,0.5,0.5,144,1,5,0.302079697,0.697920303,1.078610938,0.504037149
9,100,0.2,128,128,20,0.5,0.5,144,1,5,0.302079697,0.697920303,1.074476173,0.504037149
5,100,0.2,64,64,10,0.7,0.7,112,1,5,0.302080417,0.697919583,1.087908113,0.504037149
5,100,0.2,96,96,15,0.5,0.5,16,0.1,5,0.30208302,0.69791698,1.074442353,0.504037149
7,200,0.1,32,32,5,0.5,0.5,48,0.1,5,0.302096061,0.697903939,1.111177705,0.504037149
9,100,0.2,96,96,15,0.5,0.5,16,1,5,0.302101615,0.697898385,1.077322259,0.504037149
5,100,0.2,96,96,15,0.9,0.9,112,0.01,5,0.302102979,0.697897021,1.080925894,0.504037149
7,100,0.2,128,128,20,0.7,0.7,16,0.01,5,0.302103178,0.697896822,1.073902797,0.504037149
9,100,0.2,128,128,20,0.7,0.7,16,0.01,5,0.302103178,0.697896822,1.073109494,0.504037149
9,100,0.2,32,32,5,0.5,0.5,48,1,5,0.302103259,0.697896741,1.125940147,0.504037149
5,100,0.2,64,64,10,0.5,0.5,48,0.01,5,0.302112263,0.697887737,1.092558814,0.504037149
5,200,0.1,96,96,15,0.9,0.9,144,0.1,5,0.302121072,0.697878928,1.080515148,0.504037149
5,200,0.1,64,64,10,0.9,0.9,144,1,5,0.30212972,0.69787028,1.090887154,0.504037149
9,200,0.1,64,64,10,0.9,0.9,16,1,5,0.302131473,0.697868527,1.09636695,0.504037149
9,200,0.1,32,32,5,0.5,0.5,112,1,5,0.302135844,0.697864156,1.117998109,0.504037149
5,100,0.2,128,128,20,0.7,0.7,48,1,5,0.302139122,0.697860878,1.077870235,0.504037149
9,200,0.1,96,96,15,0.7,0.7,16,0.1,5,0.302178621,0.697821379,1.075631984,0.504037149
9,200,0.1,96,96,15,0.7,0.7,16,1,5,0.302183176,0.697816824,1.07717654,0.504037149
5,100,0.2,96,96,15,0.7,0.7,112,1,5,0.30218335,0.69781665,1.078963907,0.504037149
9,200,0.1,64,64,10,0.9,0.9,48,1,5,0.302186496,0.697813504,1.109977253,0.504037149
9,200,0.1,64,64,10,0.5,0.5,16,0.1,5,0.302195688,0.697804312,1.084923602,0.504037149
5,200,0.1,128,128,20,0.9,0.9,144,0.1,5,0.302195887,0.697804113,1.078292984,0.504037149
9,100,0.2,128,128,20,0.7,0.7,48,0.1,5,0.302196554,0.697803446,1.08200234,0.504037149
7,100,0.2,128,128,20,0.7,0.7,48,0.1,5,0.302196554,0.697803446,1.080619285,0.504037149
7,100,0.2,64,64,10,0.9,0.9,80,0.1,5,0.302224108,0.697775892,1.108955412,0.504037149
5,200,0.1,64,64,10,0.9,0.9,112,0.1,5,0.30222644,0.69777356,1.086001068,0.504037149
9,100,0.2,96,96,15,0.9,0.9,16,0.01,5,0.302245358,0.697754642,1.080836963,0.504037149
7,100,0.2,32,32,5,0.5,0.5,16,0.01,5,0.302272041,0.697727959,1.104929804,0.504037149
5,200,0.1,64,64,10,0.7,0.7,112,0.1,5,0.30228286,0.69771714,1.082116982,0.504037149
7,200,0.1,128,128,20,0.7,0.7,48,0.01,5,0.302309675,0.697690325,1.079832781,0.504037149
9,200,0.1,128,128,20,0.7,0.7,48,0.01,5,0.302309675,0.697690325,1.081440221,0.504037149
9,200,0.1,64,64,10,0.9,0.9,16,0.1,5,0.302311487,0.697688513,1.10364425,0.504037149
5,200,0.1,96,96,15,0.7,0.7,80,0.01,5,0.302317641,0.697682359,1.073921721,0.504037149
7,200,0.1,96,96,15,0.5,0.5,48,0.01,5,0.302325681,0.697674319,1.081921426,0.504037149
7,100,0.2,128,128,20,0.9,0.9,112,0.01,5,0.302353456,0.697646544,1.079762238,0.504037149
9,100,0.2,128,128,20,0.9,0.9,112,0.01,5,0.302353456,0.697646544,1.080044941,0.504037149
5,200,0.1,32,32,5,0.7,0.7,144,0.1,5,0.302363163,0.697636837,1.100041685,0.504037149
5,200,0.1,96,96,15,0.7,0.7,16,1,5,0.302367565,0.697632435,1.069362202,0.504037149
7,200,0.1,64,64,10,0.9,0.9,112,0.01,5,0.302371264,0.697628736,1.100907461,0.504037149
9,100,0.2,128,128,20,0.5,0.5,48,1,5,0.30237888,0.69762112,1.078560636,0.504037149
7,100,0.2,128,128,20,0.5,0.5,48,1,5,0.30237888,0.69762112,1.079216629,0.504037149
5,100,0.2,64,64,10,0.7,0.7,80,0.01,5,0.302382234,0.697617766,1.087472046,0.504037149
5,100,0.2,32,32,5,0.7,0.7,144,1,5,0.302421962,0.697578038,1.101333087,0.504037149
5,200,0.1,64,64,10,0.7,0.7,144,0.1,5,0.302427804,0.697572196,1.084274939,0.504037149
5,200,0.1,96,96,15,0.7,0.7,144,0.01,5,0.302434573,0.697565427,1.078151661,0.504037149
5,100,0.2,128,128,20,0.5,0.5,48,0.1,5,0.302440435,0.697559565,1.080761116,0.504037149
5,200,0.1,32,32,5,0.9,0.9,48,1,5,0.302441891,0.697558109,1.110597086,0.504037149
5,100,0.2,64,64,10,0.5,0.5,16,1,5,0.302446191,0.697553809,1.078947521,0.504037149
9,100,0.2,96,96,15,0.9,0.9,144,0.1,5,0.302455422,0.697544578,1.096180341,0.504037149
5,100,0.2,128,128,20,0.9,0.9,48,0.1,5,0.302463765,0.697536235,1.080020897,0.504037149
7,200,0.1,64,64,10,0.7,0.7,112,1,5,0.302474643,0.697525357,1.093161243,0.504037149
7,200,0.1,64,64,10,0.9,0.9,48,0.01,5,0.302492365,0.697507635,1.110172563,0.504037149
5,200,0.1,64,64,10,0.7,0.7,16,0.01,5,0.302495958,0.697504042,1.074310837,0.504037149
7,200,0.1,96,96,15,0.9,0.9,48,0.1,5,0.302502327,0.697497673,1.088611815,0.504037149
7,100,0.2,128,128,20,0.5,0.5,112,1,5,0.30250856,0.69749144,1.07707585,0.504037149
9,100,0.2,128,128,20,0.5,0.5,112,1,5,0.30250856,0.69749144,1.073345921,0.504037149
7,200,0.1,64,64,10,0.5,0.5,48,1,5,0.302510572,0.697489428,1.095273887,0.504037149
7,100,0.2,128,128,20,0.9,0.9,16,0.1,5,0.302511531,0.697488469,1.07813377,0.504037149
9,100,0.2,128,128,20,0.9,0.9,16,0.1,5,0.302511531,0.697488469,1.077998468,0.504037149
7,200,0.1,64,64,10,0.9,0.9,144,1,5,0.302513103,0.697486897,1.103743029,0.504037149
5,200,0.1,96,96,15,0.5,0.5,48,1,5,0.30251752,0.69748248,1.078601684,0.504037149
5,200,0.1,32,32,5,0.9,0.9,48,0.1,5,0.302519127,0.697480873,1.11138653,0.504037149
9,100,0.2,96,96,15,0.7,0.7,112,1,5,0.302520123,0.697479877,1.085547089,0.504037149
7,200,0.1,64,64,10,0.5,0.5,112,0.01,5,0.302521305,0.697478695,1.093274962,0.504037149
9,200,0.1,64,64,10,0.9,0.9,144,1,5,0.302552353,0.697447647,1.109487315,0.504037149
7,200,0.1,96,96,15,0.7,0.7,112,0.01,5,0.30255314,0.69744686,1.079697642,0.504037149
9,100,0.2,96,96,15,0.5,0.5,16,0.1,5,0.302565483,0.697434517,1.079881772,0.504037149
9,200,0.1,32,32,5,0.9,0.9,80,0.01,5,0.302577283,0.697422717,1.139506848,0.504037149
7,200,0.1,64,64,10,0.9,0.9,16,0.1,5,0.302586401,0.697413599,1.091567486,0.504037149
9,100,0.2,64,64,10,0.5,0.5,16,0.1,5,0.302607323,0.697392677,1.087661875,0.504037149
5,100,0.2,128,128,20,0.7,0.7,48,0.1,5,0.30261237,0.69738763,1.076387518,0.504037149
7,100,0.2,32,32,5,0.7,0.7,144,0.01,5,0.302627036,0.697372964,1.131788414,0.504037149
7,200,0.1,96,96,15,0.5,0.5,144,0.1,5,0.30263539,0.69736461,1.08275857,0.504037149
7,200,0.1,96,96,15,0.9,0.9,80,0.1,5,0.302659785,0.697340215,1.083586666,0.504037149
9,100,0.2,64,64,10,0.5,0.5,112,1,5,0.302672797,0.697327203,1.097293563,0.504037149
7,200,0.1,32,32,5,0.7,0.7,112,1,5,0.302676574,0.697323426,1.125564917,0.504037149
5,200,0.1,96,96,15,0.7,0.7,144,0.1,5,0.302687253,0.697312747,1.080035114,0.504037149
7,100,0.2,96,96,15,0.9,0.9,16,1,5,0.302691798,0.697308202,1.07925615,0.504037149
5,200,0.1,128,128,20,0.5,0.5,48,0.01,5,0.302694534,0.697305466,1.077075356,0.504037149
5,100,0.2,128,128,20,0.9,0.9,112,0.01,5,0.302706316,0.697293684,1.078494014,0.504037149
9,100,0.2,96,96,15,0.7,0.7,112,0.1,5,0.302706346,0.697293654,1.084314392,0.504037149
7,200,0.1,128,128,20,0.5,0.5,16,0.1,5,0.302716866,0.697283134,1.068094111,0.504037149
9,200,0.1,128,128,20,0.5,0.5,16,0.1,5,0.302716866,0.697283134,1.068094111,0.504037149
9,100,0.2,64,64,10,0.9,0.9,112,0.1,5,0.302736947,0.697263053,1.113336863,0.504037149
9,200,0.1,64,64,10,0.5,0.5,16,1,5,0.30274303,0.69725697,1.085530932,0.504037149
7,100,0.2,96,96,15,0.9,0.9,112,0.1,5,0.302751186,0.697248814,1.085149697,0.504037149
7,200,0.1,32,32,5,0.5,0.5,144,0.01,5,0.302752527,0.697247473,1.104820986,0.504037149
9,200,0.1,128,128,20,0.9,0.9,48,0.1,5,0.302832938,0.697167062,1.08698428,0.504037149
7,200,0.1,128,128,20,0.9,0.9,48,0.1,5,0.302832938,0.697167062,1.083656694,0.504037149
5,200,0.1,128,128,20,0.5,0.5,16,0.01,5,0.30283722,0.69716278,1.067818409,0.504037149
7,100,0.2,32,32,5,0.7,0.7,144,0.1,5,0.302839916,0.697160084,1.118975545,0.504037149
5,100,0.2,128,128,20,0.5,0.5,48,0.01,5,0.302851994,0.697148006,1.081100056,0.504037149
5,200,0.1,96,96,15,0.5,0.5,112,1,5,0.302854592,0.697145408,1.075544657,0.504037149
5,100,0.2,128,128,20,0.7,0.7,48,0.01,5,0.302862521,0.697137479,1.07699333,0.504037149
7,100,0.2,64,64,10,0.7,0.7,112,1,5,0.302898815,0.697101185,1.092155583,0.504037149
7,200,0.1,32,32,5,0.9,0.9,144,0.1,5,0.302914325,0.697085675,1.124599648,0.504037149
5,200,0.1,96,96,15,0.9,0.9,48,0.01,5,0.302929602,0.697070398,1.081309933,0.504037149
5,200,0.1,64,64,10,0.9,0.9,48,0.01,5,0.302943544,0.697056456,1.091602067,0.504037149
5,100,0.2,96,96,15,0.5,0.5,48,0.1,5,0.302970919,0.697029081,1.080364777,0.504037149
9,100,0.2,96,96,15,0.9,0.9,144,0.01,5,0.303004243,0.696995757,1.093189785,0.504037149
7,100,0.2,64,64,10,0.5,0.5,112,1,5,0.303030103,0.696969897,1.09356414,0.504037149
9,200,0.1,32,32,5,0.7,0.7,48,0.1,5,0.303036988,0.696963012,1.145122746,0.504037149
7,200,0.1,64,64,10,0.5,0.5,112,0.1,5,0.303042472,0.696957528,1.091472683,0.504037149
5,200,0.1,64,64,10,0.7,0.7,80,1,5,0.303044825,0.696955175,1.085919102,0.504037149
5,100,0.2,32,32,5,0.7,0.7,80,1,5,0.303047451,0.696952549,1.101834373,0.504037149
7,100,0.2,96,96,15,0.7,0.7,144,1,5,0.303049104,0.696950896,1.083281468,0.504037149
5,200,0.1,64,64,10,0.5,0.5,16,1,5,0.303059445,0.696940555,1.078928597,0.504037149
7,200,0.1,64,64,10,0.7,0.7,48,0.1,5,0.303065057,0.696934943,1.093609796,0.504037149
7,100,0.2,96,96,15,0.7,0.7,144,0.01,5,0.303069768,0.696930232,1.08222761,0.504037149
7,200,0.1,128,128,20,0.7,0.7,144,1,5,0.303082086,0.696917914,1.077607771,0.504037149
7,200,0.1,32,32,5,0.5,0.5,80,0.1,5,0.303105245,0.696894755,1.105958938,0.504037149
7,200,0.1,128,128,20,0.7,0.7,144,0.1,5,0.303114778,0.696885222,1.076656757,0.504037149
9,200,0.1,128,128,20,0.7,0.7,144,0.1,5,0.303114778,0.696885222,1.078135101,0.504037149
7,100,0.2,96,96,15,0.7,0.7,80,0.01,5,0.3031194,0.6968806,1.081166259,0.504037149
7,100,0.2,64,64,10,0.5,0.5,80,0.01,5,0.303124562,0.696875438,1.097841662,0.504037149
7,200,0.1,32,32,5,0.9,0.9,48,1,5,0.30312762,0.69687238,1.136613613,0.504037149
9,200,0.1,32,32,5,0.7,0.7,112,1,5,0.303128279,0.696871721,1.13214142,0.504037149
9,200,0.1,32,32,5,0.9,0.9,16,0.1,5,0.30313383,0.69686617,1.141627923,0.504037149
9,200,0.1,64,64,10,0.5,0.5,48,0.01,5,0.303137811,0.696862189,1.103688712,0.504037149
9,200,0.1,64,64,10,0.9,0.9,80,0.01,5,0.303153236,0.696846764,1.117328892,0.504037149
7,100,0.2,96,96,15,0.5,0.5,144,1,5,0.303165216,0.696834784,1.084155348,0.504037149
5,100,0.2,64,64,10,0.7,0.7,144,0.1,5,0.303174189,0.696825811,1.089800643,0.504037149
5,200,0.1,96,96,15,0.9,0.9,80,0.01,5,0.303182586,0.696817414,1.075519756,0.504037149
7,100,0.2,96,96,15,0.7,0.7,112,0.1,5,0.303218887,0.696781113,1.083871248,0.504037149
9,100,0.2,64,64,10,0.9,0.9,112,1,5,0.30323229,0.69676771,1.114788393,0.504037149
5,100,0.2,32,32,5,0.7,0.7,80,0.01,5,0.303251278,0.696748722,1.099321632,0.504037149
5,100,0.2,128,128,20,0.7,0.7,112,0.01,5,0.30325147,0.69674853,1.07805789,0.504037149
9,200,0.1,96,96,15,0.9,0.9,48,1,5,0.303281104,0.696718896,1.090475317,0.504037149
7,200,0.1,128,128,20,0.7,0.7,144,0.01,5,0.30330087,0.69669913,1.076862373,0.504037149
5,200,0.1,32,32,5,0.5,0.5,112,1,5,0.303302701,0.696697299,1.09040313,0.504037149
5,200,0.1,128,128,20,0.5,0.5,48,0.1,5,0.303341384,0.696658616,1.077490455,0.504037149
9,100,0.2,64,64,10,0.7,0.7,144,0.01,5,0.303356223,0.696643777,1.105493452,0.504037149
9,200,0.1,128,128,20,0.5,0.5,112,0.01,5,0.303365301,0.696634699,1.075576667,0.504037149
7,200,0.1,128,128,20,0.5,0.5,112,0.01,5,0.303365301,0.696634699,1.076590387,0.504037149
5,200,0.1,128,128,20,0.7,0.7,144,0.1,5,0.303376594,0.696623406,1.074920378,0.504037149
9,100,0.2,96,96,15,0.7,0.7,80,0.01,5,0.303388976,0.696611024,1.084496445,0.504037149
5,200,0.1,96,96,15,0.5,0.5,48,0.1,5,0.30339541,0.69660459,1.080553116,0.504037149
5,100,0.2,64,64,10,0.7,0.7,16,0.01,5,0.30340953,0.69659047,1.078844782,0.504037149
7,200,0.1,32,32,5,0.5,0.5,112,0.01,5,0.303413002,0.696586998,1.106917309,0.504037149
5,100,0.2,96,96,15,0.7,0.7,80,1,5,0.303416774,0.696583226,1.07474942,0.504037149
5,200,0.1,128,128,20,0.9,0.9,16,0.01,5,0.303420342,0.696579658,1.073858285,0.504037149
5,200,0.1,64,64,10,0.5,0.5,48,1,5,0.303425178,0.696574822,1.085975357,0.504037149
7,100,0.2,64,64,10,0.9,0.9,48,0.1,5,0.3034391,0.6965609,1.104442167,0.504037149
7,100,0.2,96,96,15,0.7,0.7,48,0.01,5,0.303450775,0.696549225,1.081863075,0.504037149
5,200,0.1,64,64,10,0.7,0.7,144,0.01,5,0.303456808,0.696543192,1.085827309,0.504037149
5,100,0.2,64,64,10,0.5,0.5,80,1,5,0.303469336,0.696530664,1.086949004,0.504037149
7,200,0.1,96,96,15,0.9,0.9,48,1,5,0.303497481,0.696502519,1.084119028,0.504037149
7,100,0.2,64,64,10,0.7,0.7,48,0.1,5,0.303512787,0.696487213,1.102448241,0.504037149
7,100,0.2,128,128,20,0.7,0.7,112,0.1,5,0.303516527,0.696483473,1.073874276,0.504037149
9,100,0.2,128,128,20,0.7,0.7,112,0.1,5,0.303516527,0.696483473,1.077892133,0.504037149
7,200,0.1,128,128,20,0.5,0.5,144,0.01,5,0.303522145,0.696477855,1.077364523,0.504037149
9,200,0.1,128,128,20,0.5,0.5,144,0.01,5,0.303522145,0.696477855,1.078405789,0.504037149
9,100,0.2,128,128,20,0.7,0.7,48,0.01,5,0.303533393,0.696466607,1.082343742,0.504037149
7,100,0.2,128,128,20,0.7,0.7,48,0.01,5,0.303533393,0.696466607,1.079204188,0.504037149
9,200,0.1,32,32,5,0.9,0.9,80,1,5,0.303542103,0.696457897,1.138230573,0.504037149
7,200,0.1,96,96,15,0.7,0.7,16,0.1,5,0.3035576,0.6964424,1.075142908,0.504037149
9,100,0.2,96,96,15,0.7,0.7,48,0.01,5,0.303572839,0.696427161,1.086467594,0.504037149
7,200,0.1,32,32,5,0.5,0.5,48,1,5,0.303572969,0.696427031,1.115577813,0.504037149
9,200,0.1,64,64,10,0.5,0.5,112,1,5,0.303591106,0.696408894,1.097675197,0.504037149
5,200,0.1,96,96,15,0.9,0.9,16,1,5,0.303609596,0.696390404,1.072321135,0.504037149
7,200,0.1,96,96,15,0.5,0.5,16,0.1,5,0.303619606,0.696380394,1.076165902,0.504037149
9,200,0.1,32,32,5,0.7,0.7,16,1,5,0.303627162,0.696372838,1.131448633,0.504037149
9,200,0.1,128,128,20,0.9,0.9,144,0.01,5,0.303628491,0.696371509,1.079932292,0.504037149
7,200,0.1,128,128,20,0.9,0.9,144,0.01,5,0.303628491,0.696371509,1.081457239,0.504037149
5,200,0.1,96,96,15,0.9,0.9,144,0.01,5,0.303652845,0.696347155,1.078545581,0.504037149
5,200,0.1,128,128,20,0.9,0.9,16,1,5,0.303652984,0.696347016,1.074208215,0.504037149
9,100,0.2,64,64,10,0.9,0.9,144,0.1,5,0.30368751,0.69631249,1.118566847,0.504037149
9,200,0.1,96,96,15,0.5,0.5,80,0.1,5,0.303709806,0.696290194,1.084497997,0.504037149
5,100,0.2,64,64,10,0.7,0.7,80,1,5,0.303769753,0.696230247,1.081330837,0.504037149
5,100,0.2,64,64,10,0.5,0.5,16,0.01,5,0.303774605,0.696225395,1.080816246,0.504037149
7,100,0.2,64,64,10,0.5,0.5,48,1,5,0.303776691,0.696223309,1.095876174,0.504037149
7,200,0.1,128,128,20,0.9,0.9,48,0.01,5,0.303783707,0.696216293,1.084938124,0.504037149
9,200,0.1,128,128,20,0.9,0.9,48,0.01,5,0.303783707,0.696216293,1.084005454,0.504037149
5,100,0.2,64,64,10,0.7,0.7,48,1,5,0.303785315,0.696214685,1.089613648,0.504037149
5,200,0.1,128,128,20,0.7,0.7,112,0.1,5,0.303799084,0.696200916,1.075317828,0.504037149
9,200,0.1,96,96,15,0.5,0.5,16,0.01,5,0.303804909,0.696195091,1.07400966,0.504037149
5,100,0.2,32,32,5,0.5,0.5,144,0.01,5,0.303808013,0.696191987,1.098695858,0.504037149
9,100,0.2,96,96,15,0.9,0.9,16,0.1,5,0.303815783,0.696184217,1.078710903,0.504037149
9,200,0.1,64,64,10,0.7,0.7,112,1,5,0.303835613,0.696164387,1.099287392,0.504037149
5,200,0.1,96,96,15,0.5,0.5,80,1,5,0.303839541,0.696160459,1.076722133,0.504037149
9,200,0.1,32,32,5,0.9,0.9,144,1,5,0.303851124,0.696148876,1.136518782,0.504037149
9,200,0.1,96,96,15,0.5,0.5,144,1,5,0.303863107,0.696136893,1.085258997,0.504037149
