max_depth_XGB,reg_lambda_XGB,n_estimators_XGB,n_estimators_random,learning_rate_XGB,min_samples_split_random,min_samples_leaf_random,subsample_XGB,colsample_bytree_XGB,max_features_random,max_samples_random,max_depth_random,min_child_weight_XGB,reg_alpha_XGB,degree,mse,r2
3,3,100,100,0.1,32,32,0.7,0.7,0.7,0.7,9,144,0.01,10,0.477134862,0.522865138
3,3,100,100,0.1,32,32,0.7,0.7,0.7,0.7,9,144,0.1,10,0.477149555,0.522850445
5,5,100,100,0.1,32,32,0.7,0.7,0.7,0.7,9,144,0.01,10,0.478131597,0.521868403
5,5,100,100,0.1,32,32,0.7,0.7,0.7,0.7,9,144,0.1,10,0.478139459,0.521860541
3,3,100,100,0.1,32,32,0.7,0.7,0.7,0.7,9,144,1,10,0.478150273,0.521849727
5,5,100,100,0.1,32,32,0.7,0.7,0.7,0.7,9,144,1,10,0.4781548,0.5218452
7,7,100,100,0.1,32,32,0.7,0.7,0.7,0.7,9,144,0.01,10,0.478280734,0.521719266
7,7,100,100,0.1,32,32,0.7,0.7,0.7,0.7,9,144,0.1,10,0.478305471,0.521694529
9,9,100,100,0.1,32,32,0.7,0.7,0.7,0.7,9,144,0.01,10,0.478392061,0.521607939
7,7,100,100,0.1,32,32,0.7,0.7,0.7,0.7,9,144,1,10,0.478397422,0.521602578
9,9,100,100,0.1,32,32,0.7,0.7,0.7,0.7,9,144,0.1,10,0.478398861,0.521601139
9,9,100,100,0.1,32,32,0.7,0.7,0.7,0.7,9,144,1,10,0.478411703,0.521588297
5,5,100,100,0.1,32,32,0.7,0.7,0.7,0.7,5,80,0.01,10,0.478535861,0.521464139
5,5,100,100,0.1,32,32,0.7,0.7,0.7,0.7,5,80,0.1,10,0.478540711,0.521459289
5,5,100,100,0.1,32,32,0.7,0.7,0.7,0.7,5,80,1,10,0.478691365,0.521308635
7,7,100,100,0.1,32,32,0.7,0.7,0.7,0.7,5,80,0.01,10,0.478772748,0.521227252
7,7,100,100,0.1,32,32,0.7,0.7,0.7,0.7,5,80,0.1,10,0.478776535,0.521223465
7,7,100,100,0.1,32,32,0.7,0.7,0.7,0.7,5,80,1,10,0.47887269,0.52112731
9,9,100,100,0.1,32,32,0.7,0.7,0.7,0.7,5,80,0.01,10,0.478976232,0.521023768
5,5,200,200,0.05,16,16,0.7,0.7,0.7,0.7,5,80,0.01,10,0.478985008,0.521014992
9,9,100,100,0.1,32,32,0.7,0.7,0.7,0.7,5,80,0.1,10,0.47899863,0.52100137
5,5,200,200,0.05,16,16,0.7,0.7,0.7,0.7,5,80,0.1,10,0.479003793,0.520996207
5,5,200,200,0.05,16,16,0.7,0.7,0.7,0.7,5,80,1,10,0.479062982,0.520937018
7,7,200,200,0.05,16,16,0.7,0.7,0.7,0.7,5,80,0.01,10,0.479135524,0.520864476
7,7,200,200,0.05,16,16,0.7,0.7,0.7,0.7,5,80,0.1,10,0.479140943,0.520859057
9,9,100,100,0.1,32,32,0.7,0.7,0.7,0.7,5,80,1,10,0.479178225,0.520821775
7,7,200,200,0.05,16,16,0.7,0.7,0.7,0.7,5,80,1,10,0.479195908,0.520804092
9,9,200,200,0.05,16,16,0.7,0.7,0.7,0.7,5,80,0.01,10,0.479243645,0.520756355
9,9,200,200,0.05,16,16,0.7,0.7,0.7,0.7,5,80,0.1,10,0.479252608,0.520747392
9,9,200,200,0.05,16,16,0.7,0.7,0.7,0.7,5,80,1,10,0.479364942,0.520635058
3,3,200,200,0.05,16,16,0.7,0.7,0.7,0.7,5,80,0.01,10,0.479436077,0.520563923
3,3,200,200,0.05,16,16,0.7,0.7,0.7,0.7,5,80,0.1,10,0.479439735,0.520560265
3,3,100,100,0.1,32,32,0.7,0.7,0.7,0.7,5,80,0.01,10,0.479448257,0.520551743
3,3,100,100,0.1,32,32,0.7,0.7,0.7,0.7,5,80,0.1,10,0.479464548,0.520535452
3,3,200,200,0.05,16,16,0.7,0.7,0.7,0.7,5,80,1,10,0.479514397,0.520485603
3,3,100,100,0.1,32,32,0.7,0.7,0.7,0.7,5,80,1,10,0.47957239,0.52042761
3,3,200,200,0.05,48,48,0.5,0.5,0.9,0.9,5,80,0.1,10,0.480998867,0.519001133
3,3,200,200,0.05,48,48,0.5,0.5,0.9,0.9,5,80,0.01,10,0.481000235,0.518999765
5,5,200,200,0.05,48,48,0.5,0.5,0.9,0.9,5,80,0.01,10,0.481063777,0.518936223
3,3,200,200,0.05,48,48,0.5,0.5,0.9,0.9,5,80,1,10,0.481063847,0.518936153
5,5,200,200,0.05,48,48,0.5,0.5,0.9,0.9,5,80,0.1,10,0.481068294,0.518931706
5,5,200,200,0.05,48,48,0.5,0.5,0.9,0.9,5,80,1,10,0.481102153,0.518897847
7,7,200,200,0.05,48,48,0.5,0.5,0.9,0.9,5,80,0.01,10,0.481152211,0.518847789
7,7,200,200,0.05,48,48,0.5,0.5,0.9,0.9,5,80,0.1,10,0.481156625,0.518843375
7,7,200,200,0.05,48,48,0.5,0.5,0.9,0.9,5,80,1,10,0.481203289,0.518796711
9,9,200,200,0.05,48,48,0.5,0.5,0.9,0.9,5,80,0.01,10,0.481275118,0.518724882
9,9,200,200,0.05,48,48,0.5,0.5,0.9,0.9,5,80,0.1,10,0.481279207,0.518720793
9,9,200,200,0.05,48,48,0.5,0.5,0.9,0.9,5,80,1,10,0.481321876,0.518678124
3,3,200,200,0.05,48,48,0.5,0.5,0.9,0.9,7,112,0.01,10,0.481481916,0.518518084
3,3,200,200,0.05,48,48,0.5,0.5,0.9,0.9,7,112,0.1,10,0.481487794,0.518512206
3,3,200,200,0.05,48,48,0.5,0.5,0.9,0.9,7,112,1,10,0.481532794,0.518467206
5,5,200,200,0.05,48,48,0.5,0.5,0.9,0.9,7,112,0.01,10,0.481553861,0.518446139
5,5,200,200,0.05,48,48,0.5,0.5,0.9,0.9,7,112,0.1,10,0.48155658,0.51844342
5,5,200,200,0.05,48,48,0.5,0.5,0.9,0.9,7,112,1,10,0.481581049,0.518418951
7,7,200,200,0.05,48,48,0.5,0.5,0.9,0.9,7,112,0.01,10,0.481627374,0.518372626
7,7,200,200,0.05,48,48,0.5,0.5,0.9,0.9,7,112,0.1,10,0.481633962,0.518366038
7,7,200,200,0.05,48,48,0.5,0.5,0.9,0.9,7,112,1,10,0.481705396,0.518294604
9,9,200,200,0.05,48,48,0.5,0.5,0.9,0.9,7,112,0.1,10,0.481727473,0.518272527
9,9,200,200,0.05,48,48,0.5,0.5,0.9,0.9,7,112,0.01,10,0.481738028,0.518261972
9,9,200,200,0.05,48,48,0.5,0.5,0.9,0.9,7,112,1,10,0.481763214,0.518236786
3,3,200,200,0.05,48,48,0.5,0.5,0.9,0.9,9,144,0.01,10,0.482119535,0.517880465
3,3,200,200,0.05,48,48,0.5,0.5,0.9,0.9,9,144,0.1,10,0.482123822,0.517876178
3,3,200,200,0.05,48,48,0.5,0.5,0.9,0.9,9,144,1,10,0.482143637,0.517856363
5,5,200,200,0.05,48,48,0.5,0.5,0.9,0.9,9,144,0.01,10,0.482162395,0.517837605
5,5,200,200,0.05,48,48,0.5,0.5,0.9,0.9,9,144,0.1,10,0.482164576,0.517835424
5,5,200,200,0.05,48,48,0.5,0.5,0.9,0.9,9,144,1,10,0.482188454,0.517811546
7,7,200,200,0.05,48,48,0.5,0.5,0.9,0.9,9,144,0.01,10,0.482229256,0.517770744
7,7,200,200,0.05,48,48,0.5,0.5,0.9,0.9,9,144,0.1,10,0.482233362,0.517766638
7,7,200,200,0.05,48,48,0.5,0.5,0.9,0.9,9,144,1,10,0.482269869,0.517730131
9,9,200,200,0.05,48,48,0.5,0.5,0.9,0.9,9,144,0.1,10,0.482287465,0.517712535
9,9,200,200,0.05,48,48,0.5,0.5,0.9,0.9,9,144,0.01,10,0.482290262,0.517709738
9,9,200,200,0.05,48,48,0.5,0.5,0.9,0.9,9,144,1,10,0.482303018,0.517696982
3,3,200,200,0.05,32,32,0.7,0.7,0.7,0.7,7,112,0.01,10,0.484814834,0.515185166
3,3,200,200,0.05,32,32,0.7,0.7,0.7,0.7,7,112,0.1,10,0.484818126,0.515181874
5,5,200,200,0.05,32,32,0.7,0.7,0.7,0.7,7,112,0.01,10,0.484840447,0.515159553
5,5,200,200,0.05,32,32,0.7,0.7,0.7,0.7,7,112,0.1,10,0.484852841,0.515147159
5,5,200,200,0.05,32,32,0.7,0.7,0.7,0.7,7,112,1,10,0.484856643,0.515143357
3,3,200,200,0.05,32,32,0.7,0.7,0.7,0.7,7,112,1,10,0.484872171,0.515127829
7,7,200,200,0.05,32,32,0.7,0.7,0.7,0.7,7,112,0.01,10,0.48488514,0.51511486
7,7,200,200,0.05,32,32,0.7,0.7,0.7,0.7,7,112,0.1,10,0.484890464,0.515109536
7,7,200,200,0.05,32,32,0.7,0.7,0.7,0.7,7,112,1,10,0.484921217,0.515078783
9,9,200,200,0.05,32,32,0.7,0.7,0.7,0.7,7,112,0.1,10,0.484960238,0.515039762
9,9,200,200,0.05,32,32,0.7,0.7,0.7,0.7,7,112,0.01,10,0.484962113,0.515037887
9,9,200,200,0.05,32,32,0.7,0.7,0.7,0.7,7,112,1,10,0.485000342,0.514999658
3,3,200,200,0.05,32,32,0.7,0.7,0.7,0.7,9,144,0.01,10,0.485483348,0.514516652
3,3,200,200,0.05,32,32,0.7,0.7,0.7,0.7,9,144,0.1,10,0.485485029,0.514514971
5,5,200,200,0.05,32,32,0.7,0.7,0.7,0.7,9,144,0.01,10,0.485531484,0.514468516
3,3,200,200,0.05,32,32,0.7,0.7,0.7,0.7,9,144,1,10,0.485536177,0.514463823
5,5,200,200,0.05,32,32,0.7,0.7,0.7,0.7,9,144,0.1,10,0.485540033,0.514459967
5,5,200,200,0.05,32,32,0.7,0.7,0.7,0.7,9,144,1,10,0.485558302,0.514441698
7,7,200,200,0.05,32,32,0.7,0.7,0.7,0.7,9,144,0.01,10,0.485588257,0.514411743
7,7,200,200,0.05,32,32,0.7,0.7,0.7,0.7,9,144,0.1,10,0.485593195,0.514406805
7,7,200,200,0.05,32,32,0.7,0.7,0.7,0.7,9,144,1,10,0.485634021,0.514365979
9,9,200,200,0.05,32,32,0.7,0.7,0.7,0.7,9,144,0.01,10,0.48564579,0.51435421
9,9,200,200,0.05,32,32,0.7,0.7,0.7,0.7,9,144,0.1,10,0.485649659,0.514350341
9,9,200,200,0.05,32,32,0.7,0.7,0.7,0.7,9,144,1,10,0.485674189,0.514325811
5,5,200,200,0.05,32,32,0.7,0.7,0.7,0.7,5,80,0.01,10,0.487146959,0.512853041
5,5,200,200,0.05,32,32,0.7,0.7,0.7,0.7,5,80,0.1,10,0.48716595,0.51283405
5,5,200,200,0.05,32,32,0.7,0.7,0.7,0.7,5,80,1,10,0.487225216,0.512774784
7,7,200,200,0.05,32,32,0.7,0.7,0.7,0.7,5,80,0.01,10,0.487288951,0.512711049
7,7,200,200,0.05,32,32,0.7,0.7,0.7,0.7,5,80,0.1,10,0.487294652,0.512705348
7,7,200,200,0.05,32,32,0.7,0.7,0.7,0.7,5,80,1,10,0.487352873,0.512647127
9,9,200,200,0.05,32,32,0.7,0.7,0.7,0.7,5,80,0.01,10,0.487402994,0.512597006
9,9,200,200,0.05,32,32,0.7,0.7,0.7,0.7,5,80,0.1,10,0.48741175,0.51258825
9,9,200,200,0.05,32,32,0.7,0.7,0.7,0.7,5,80,1,10,0.487516965,0.512483035
3,3,200,200,0.05,32,32,0.7,0.7,0.7,0.7,5,80,0.01,10,0.487564997,0.512435003
3,3,200,200,0.05,32,32,0.7,0.7,0.7,0.7,5,80,0.1,10,0.48756936,0.51243064
3,3,200,200,0.05,32,32,0.7,0.7,0.7,0.7,5,80,1,10,0.487647316,0.512352684
5,5,100,100,0.1,16,16,0.9,0.9,0.5,0.5,7,112,0.01,10,0.48939192,0.51060808
5,5,100,100,0.1,16,16,0.9,0.9,0.5,0.5,7,112,0.1,10,0.489440764,0.510559236
5,5,100,100,0.1,16,16,0.9,0.9,0.5,0.5,7,112,1,10,0.489599738,0.510400262
7,7,100,100,0.1,16,16,0.9,0.9,0.5,0.5,7,112,0.01,10,0.489668237,0.510331763
7,7,100,100,0.1,16,16,0.9,0.9,0.5,0.5,7,112,0.1,10,0.489678943,0.510321057
7,7,100,100,0.1,16,16,0.9,0.9,0.5,0.5,7,112,1,10,0.489683856,0.510316144
9,9,100,100,0.1,16,16,0.9,0.9,0.5,0.5,7,112,0.01,10,0.489810923,0.510189077
9,9,100,100,0.1,16,16,0.9,0.9,0.5,0.5,7,112,0.1,10,0.489819736,0.510180264
9,9,100,100,0.1,16,16,0.9,0.9,0.5,0.5,7,112,1,10,0.489850924,0.510149076
3,3,100,100,0.1,16,16,0.9,0.9,0.5,0.5,7,112,0.1,10,0.490233546,0.509766454
3,3,100,100,0.1,16,16,0.9,0.9,0.5,0.5,7,112,0.01,10,0.490235485,0.509764515
3,3,100,100,0.1,16,16,0.9,0.9,0.5,0.5,7,112,1,10,0.490256365,0.509743635
5,5,100,100,0.1,16,16,0.9,0.9,0.5,0.5,9,144,0.01,10,0.49050757,0.50949243
5,5,100,100,0.1,16,16,0.9,0.9,0.5,0.5,9,144,0.1,10,0.490508529,0.509491471
3,3,100,100,0.1,16,16,0.9,0.9,0.5,0.5,9,144,1,10,0.490534249,0.509465751
3,3,100,100,0.1,16,16,0.9,0.9,0.5,0.5,9,144,0.01,10,0.490542446,0.509457554
3,3,100,100,0.1,16,16,0.9,0.9,0.5,0.5,9,144,0.1,10,0.490545165,0.509454835
5,5,100,100,0.1,16,16,0.9,0.9,0.5,0.5,9,144,1,10,0.490619235,0.509380765
7,7,100,100,0.1,16,16,0.9,0.9,0.5,0.5,9,144,1,10,0.490675947,0.509324053
7,7,100,100,0.1,16,16,0.9,0.9,0.5,0.5,9,144,0.01,10,0.490687378,0.509312622
7,7,100,100,0.1,16,16,0.9,0.9,0.5,0.5,9,144,0.1,10,0.490692871,0.509307129
9,9,100,100,0.1,16,16,0.9,0.9,0.5,0.5,9,144,0.1,10,0.490709115,0.509290885
9,9,100,100,0.1,16,16,0.9,0.9,0.5,0.5,9,144,0.01,10,0.49071453,0.50928547
9,9,100,100,0.1,16,16,0.9,0.9,0.5,0.5,9,144,1,10,0.490763204,0.509236796
3,3,200,200,0.05,16,16,0.5,0.5,0.9,0.9,9,144,0.01,5,0.492974104,0.507025896
3,3,200,200,0.05,16,16,0.5,0.5,0.9,0.9,9,144,0.1,5,0.49297734,0.50702266
3,3,200,200,0.05,16,16,0.5,0.5,0.9,0.9,9,144,1,5,0.492988811,0.507011189
5,5,200,200,0.05,16,16,0.5,0.5,0.9,0.9,9,144,0.01,5,0.493005356,0.506994644
5,5,200,200,0.05,16,16,0.5,0.5,0.9,0.9,9,144,0.1,5,0.493006523,0.506993477
5,5,200,200,0.05,16,16,0.5,0.5,0.9,0.9,9,144,1,5,0.493021315,0.506978685
3,3,100,100,0.1,16,16,0.5,0.5,0.9,0.9,9,144,0.01,5,0.493043354,0.506956646
3,3,100,100,0.1,16,16,0.5,0.5,0.9,0.9,9,144,0.1,5,0.493049675,0.506950325
7,7,200,200,0.05,16,16,0.5,0.5,0.9,0.9,9,144,0.01,5,0.493052248,0.506947752
7,7,200,200,0.05,16,16,0.5,0.5,0.9,0.9,9,144,0.1,5,0.493054977,0.506945023
3,3,100,100,0.1,16,16,0.5,0.5,0.9,0.9,9,144,1,5,0.493073344,0.506926656
7,7,200,200,0.05,16,16,0.5,0.5,0.9,0.9,9,144,1,5,0.493083168,0.506916832
9,9,200,200,0.05,16,16,0.5,0.5,0.9,0.9,9,144,0.1,5,0.493092661,0.506907339
5,5,100,100,0.1,16,16,0.5,0.5,0.9,0.9,9,144,0.1,5,0.493094634,0.506905366
9,9,200,200,0.05,16,16,0.5,0.5,0.9,0.9,9,144,0.01,5,0.493095504,0.506904496
5,5,100,100,0.1,16,16,0.5,0.5,0.9,0.9,9,144,0.01,5,0.493096425,0.506903575
9,9,200,200,0.05,16,16,0.5,0.5,0.9,0.9,9,144,1,5,0.493105455,0.506894545
5,5,100,100,0.1,16,16,0.5,0.5,0.9,0.9,9,144,1,5,0.493148084,0.506851916
7,7,100,100,0.1,16,16,0.5,0.5,0.9,0.9,9,144,0.01,5,0.493226928,0.506773072
7,7,100,100,0.1,16,16,0.5,0.5,0.9,0.9,9,144,0.1,5,0.493230398,0.506769602
7,7,100,100,0.1,16,16,0.5,0.5,0.9,0.9,9,144,1,5,0.493291256,0.506708744
9,9,100,100,0.1,16,16,0.5,0.5,0.9,0.9,9,144,0.1,5,0.493301277,0.506698723
9,9,100,100,0.1,16,16,0.5,0.5,0.9,0.9,9,144,1,5,0.493308024,0.506691976
9,9,100,100,0.1,16,16,0.5,0.5,0.9,0.9,9,144,0.01,5,0.493311031,0.506688969
3,3,200,200,0.05,16,16,0.5,0.5,0.9,0.9,7,112,0.01,5,0.494663062,0.505336938
3,3,200,200,0.05,16,16,0.5,0.5,0.9,0.9,7,112,0.1,5,0.494667397,0.505332603
3,3,200,200,0.05,16,16,0.5,0.5,0.9,0.9,7,112,1,5,0.494705963,0.505294037
5,5,200,200,0.05,16,16,0.5,0.5,0.9,0.9,7,112,0.1,5,0.494721436,0.505278564
5,5,200,200,0.05,16,16,0.5,0.5,0.9,0.9,7,112,0.01,5,0.494721604,0.505278396
5,5,200,200,0.05,16,16,0.5,0.5,0.9,0.9,7,112,1,5,0.494742294,0.505257706
7,7,200,200,0.05,16,16,0.5,0.5,0.9,0.9,7,112,0.01,5,0.494775465,0.505224535
7,7,200,200,0.05,16,16,0.5,0.5,0.9,0.9,7,112,0.1,5,0.494780207,0.505219793
7,7,200,200,0.05,16,16,0.5,0.5,0.9,0.9,7,112,1,5,0.494839695,0.505160305
9,9,200,200,0.05,16,16,0.5,0.5,0.9,0.9,7,112,0.1,5,0.494858001,0.505141999
9,9,200,200,0.05,16,16,0.5,0.5,0.9,0.9,7,112,0.01,5,0.494865198,0.505134802
9,9,200,200,0.05,16,16,0.5,0.5,0.9,0.9,7,112,1,5,0.494886941,0.505113059
3,3,100,100,0.1,16,16,0.5,0.5,0.9,0.9,7,112,0.01,5,0.495055262,0.504944738
3,3,100,100,0.1,16,16,0.5,0.5,0.9,0.9,7,112,0.1,5,0.495062012,0.504937988
3,3,100,100,0.1,16,16,0.5,0.5,0.9,0.9,7,112,1,5,0.49511911,0.50488089
5,5,100,100,0.1,16,16,0.5,0.5,0.9,0.9,7,112,0.01,5,0.495167559,0.504832441
5,5,100,100,0.1,16,16,0.5,0.5,0.9,0.9,7,112,0.1,5,0.495173583,0.504826417
5,5,100,100,0.1,16,16,0.5,0.5,0.9,0.9,7,112,1,5,0.495213484,0.504786516
7,7,100,100,0.1,16,16,0.5,0.5,0.9,0.9,7,112,0.01,5,0.495302185,0.504697815
7,7,100,100,0.1,16,16,0.5,0.5,0.9,0.9,7,112,0.1,5,0.495312973,0.504687027
7,7,100,100,0.1,16,16,0.5,0.5,0.9,0.9,7,112,1,5,0.495410511,0.504589489
9,9,100,100,0.1,16,16,0.5,0.5,0.9,0.9,7,112,0.1,5,0.495449386,0.504550614
9,9,100,100,0.1,16,16,0.5,0.5,0.9,0.9,7,112,0.01,5,0.495461792,0.504538208
9,9,100,100,0.1,16,16,0.5,0.5,0.9,0.9,7,112,1,5,0.495506599,0.504493401
3,3,100,100,0.1,64,64,0.5,0.5,0.9,0.9,5,80,0.01,10,0.498030101,0.501969899
3,3,100,100,0.1,64,64,0.5,0.5,0.9,0.9,5,80,0.1,10,0.498043202,0.501956798
5,5,100,100,0.1,64,64,0.5,0.5,0.9,0.9,5,80,0.01,10,0.498103006,0.501896994
5,5,100,100,0.1,64,64,0.5,0.5,0.9,0.9,5,80,0.1,10,0.498122545,0.501877455
5,5,100,100,0.1,64,64,0.5,0.5,0.9,0.9,5,80,1,10,0.498144169,0.501855831
3,3,100,100,0.1,64,64,0.5,0.5,0.9,0.9,5,80,1,10,0.498153817,0.501846183
7,7,100,100,0.1,64,64,0.5,0.5,0.9,0.9,5,80,0.01,10,0.498270447,0.501729553
7,7,100,100,0.1,64,64,0.5,0.5,0.9,0.9,5,80,0.1,10,0.498276311,0.501723689
7,7,100,100,0.1,64,64,0.5,0.5,0.9,0.9,5,80,1,10,0.498404248,0.501595752
9,9,100,100,0.1,64,64,0.5,0.5,0.9,0.9,5,80,0.1,10,0.498536335,0.501463665
9,9,100,100,0.1,64,64,0.5,0.5,0.9,0.9,5,80,0.01,10,0.498550093,0.501449907
9,9,100,100,0.1,64,64,0.5,0.5,0.9,0.9,5,80,1,10,0.498645452,0.501354548
3,3,100,100,0.1,16,16,0.7,0.7,0.7,0.7,7,112,0.01,5,0.499148841,0.500851159
3,3,100,100,0.1,16,16,0.7,0.7,0.7,0.7,7,112,0.1,5,0.499161716,0.500838284
5,5,100,100,0.1,16,16,0.7,0.7,0.7,0.7,7,112,0.01,5,0.499178523,0.500821477
5,5,100,100,0.1,16,16,0.7,0.7,0.7,0.7,7,112,0.1,5,0.499184736,0.500815264
5,5,100,100,0.1,16,16,0.7,0.7,0.7,0.7,7,112,1,5,0.499203081,0.500796919
7,7,100,100,0.1,16,16,0.7,0.7,0.7,0.7,7,112,0.01,5,0.499256668,0.500743332
7,7,100,100,0.1,16,16,0.7,0.7,0.7,0.7,7,112,1,5,0.499262739,0.500737261
7,7,100,100,0.1,16,16,0.7,0.7,0.7,0.7,7,112,0.1,5,0.499263245,0.500736755
3,3,100,100,0.1,16,16,0.7,0.7,0.7,0.7,7,112,1,5,0.499297978,0.500702022
9,9,100,100,0.1,16,16,0.7,0.7,0.7,0.7,7,112,0.01,5,0.499323397,0.500676603
9,9,100,100,0.1,16,16,0.7,0.7,0.7,0.7,7,112,0.1,5,0.499326662,0.500673338
9,9,100,100,0.1,16,16,0.7,0.7,0.7,0.7,7,112,1,5,0.49940458,0.50059542
3,3,100,100,0.1,64,64,0.5,0.5,0.9,0.9,7,112,0.01,10,0.499721854,0.500278146
3,3,100,100,0.1,64,64,0.5,0.5,0.9,0.9,7,112,0.1,10,0.499729603,0.500270397
3,3,100,100,0.1,64,64,0.5,0.5,0.9,0.9,7,112,1,10,0.499820073,0.500179927
5,5,100,100,0.1,64,64,0.5,0.5,0.9,0.9,7,112,0.01,10,0.499851662,0.500148338
5,5,100,100,0.1,64,64,0.5,0.5,0.9,0.9,7,112,0.1,10,0.499862315,0.500137685
5,5,100,100,0.1,64,64,0.5,0.5,0.9,0.9,7,112,1,10,0.499915955,0.500084045
7,7,100,100,0.1,64,64,0.5,0.5,0.9,0.9,7,112,0.01,10,0.500042392,0.499957608
7,7,100,100,0.1,64,64,0.5,0.5,0.9,0.9,7,112,0.1,10,0.500054163,0.499945837
5,5,100,100,0.1,16,16,0.9,0.9,0.5,0.5,5,80,0.01,10,0.500167508,0.499832492
7,7,100,100,0.1,64,64,0.5,0.5,0.9,0.9,7,112,1,10,0.500190136,0.499809864
5,5,100,100,0.1,16,16,0.9,0.9,0.5,0.5,5,80,0.1,10,0.500204601,0.499795399
9,9,100,100,0.1,64,64,0.5,0.5,0.9,0.9,7,112,0.1,10,0.500231043,0.499768957
9,9,100,100,0.1,64,64,0.5,0.5,0.9,0.9,7,112,0.01,10,0.500246732,0.499753268
9,9,100,100,0.1,64,64,0.5,0.5,0.9,0.9,7,112,1,10,0.500308853,0.499691147
5,5,100,100,0.1,16,16,0.9,0.9,0.5,0.5,5,80,1,10,0.500549379,0.499450621
3,3,200,200,0.05,16,16,0.9,0.9,0.5,0.5,9,144,0.01,10,0.500567657,0.499432343
3,3,200,200,0.05,16,16,0.9,0.9,0.5,0.5,9,144,0.1,10,0.500569853,0.499430147
3,3,200,200,0.05,16,16,0.9,0.9,0.5,0.5,9,144,1,10,0.500595627,0.499404373
5,5,200,200,0.05,16,16,0.9,0.9,0.5,0.5,9,144,0.01,10,0.500615352,0.499384648
5,5,200,200,0.05,16,16,0.9,0.9,0.5,0.5,9,144,0.1,10,0.500623127,0.499376873
5,5,200,200,0.05,16,16,0.9,0.9,0.5,0.5,9,144,1,10,0.500643782,0.499356218
7,7,200,200,0.05,16,16,0.9,0.9,0.5,0.5,9,144,0.1,10,0.500670451,0.499329549
7,7,200,200,0.05,16,16,0.9,0.9,0.5,0.5,9,144,0.01,10,0.500678831,0.499321169
7,7,200,200,0.05,16,16,0.9,0.9,0.5,0.5,9,144,1,10,0.500698493,0.499301507
9,9,200,200,0.05,16,16,0.9,0.9,0.5,0.5,9,144,0.1,10,0.500737264,0.499262736
9,9,200,200,0.05,16,16,0.9,0.9,0.5,0.5,9,144,0.01,10,0.500739474,0.499260526
7,7,100,100,0.1,16,16,0.9,0.9,0.5,0.5,5,80,0.01,10,0.500742277,0.499257723
7,7,100,100,0.1,16,16,0.9,0.9,0.5,0.5,5,80,0.1,10,0.50074842,0.49925158
9,9,200,200,0.05,16,16,0.9,0.9,0.5,0.5,9,144,1,10,0.500767153,0.499232847
3,3,100,100,0.1,32,32,0.5,0.5,0.9,0.9,7,112,0.01,5,0.500799176,0.499200824
3,3,100,100,0.1,32,32,0.5,0.5,0.9,0.9,7,112,0.1,5,0.500803959,0.499196041
5,5,200,200,0.05,16,16,0.9,0.9,0.5,0.5,7,112,0.01,10,0.500822897,0.499177103
5,5,200,200,0.05,16,16,0.9,0.9,0.5,0.5,7,112,0.1,10,0.500836324,0.499163676
3,3,100,100,0.1,32,32,0.5,0.5,0.9,0.9,7,112,1,5,0.500867637,0.499132363
5,5,200,200,0.05,16,16,0.9,0.9,0.5,0.5,7,112,1,10,0.500875022,0.499124978
5,5,100,100,0.1,32,32,0.5,0.5,0.9,0.9,7,112,0.01,5,0.500912971,0.499087029
7,7,100,100,0.1,16,16,0.9,0.9,0.5,0.5,5,80,1,10,0.500914094,0.499085906
5,5,100,100,0.1,32,32,0.5,0.5,0.9,0.9,7,112,0.1,5,0.500917944,0.499082056
7,7,200,200,0.05,16,16,0.9,0.9,0.5,0.5,7,112,0.01,10,0.500924394,0.499075606
7,7,200,200,0.05,16,16,0.9,0.9,0.5,0.5,7,112,0.1,10,0.500926358,0.499073642
3,3,100,100,0.1,64,64,0.5,0.5,0.9,0.9,9,144,0.01,10,0.500946069,0.499053931
3,3,100,100,0.1,64,64,0.5,0.5,0.9,0.9,9,144,0.1,10,0.500950979,0.499049021
7,7,200,200,0.05,16,16,0.9,0.9,0.5,0.5,7,112,1,10,0.500955447,0.499044553
5,5,100,100,0.1,32,32,0.5,0.5,0.9,0.9,7,112,1,5,0.500957685,0.499042315
3,3,100,100,0.1,64,64,0.5,0.5,0.9,0.9,9,144,1,10,0.50099917,0.49900083
3,3,100,100,0.1,16,16,0.7,0.7,0.7,0.7,9,144,0.01,5,0.501012856,0.498987144
5,5,100,100,0.1,64,64,0.5,0.5,0.9,0.9,9,144,0.01,10,0.501014821,0.498985179
5,5,100,100,0.1,64,64,0.5,0.5,0.9,0.9,9,144,0.1,10,0.501015215,0.498984785
3,3,100,100,0.1,16,16,0.7,0.7,0.7,0.7,9,144,0.1,5,0.501017933,0.498982067
9,9,200,200,0.05,16,16,0.9,0.9,0.5,0.5,7,112,0.01,10,0.50101959,0.49898041
9,9,200,200,0.05,16,16,0.9,0.9,0.5,0.5,7,112,0.1,10,0.501026195,0.498973805
7,7,100,100,0.1,32,32,0.5,0.5,0.9,0.9,7,112,0.01,5,0.501049976,0.498950024
9,9,200,200,0.05,16,16,0.9,0.9,0.5,0.5,7,112,1,10,0.50105089,0.49894911
7,7,100,100,0.1,32,32,0.5,0.5,0.9,0.9,7,112,0.1,5,0.501061947,0.498938053
9,9,100,100,0.1,16,16,0.9,0.9,0.5,0.5,5,80,0.1,10,0.501082873,0.498917127
