max_depth_XGB,reg_lambda_XGB,reg_lambda_LGB,learning_rate_XGB,n_estimators_XGB,num_leaves_LGB,min_child_samples_LGB,subsample_XGB,colsample_bytree_XGB,subsample_LGB,colsample_bytree_LGB,max_depth_LGB,min_child_weight_XGB,max_bin_LGB,reg_alpha_XGB,reg_alpha_LGB,learning_rate_XGB,num_iterations_LGB,degree,mse,r2
7,7,2.1875,0.1,100,128,128,0.9,0.9,0.5,0.5,9,144,144,0.01,0.01,0.1,100,5,0.382508429,0.617491571
9,9,2.8125,0.1,100,96,96,0.9,0.9,0.5,0.5,3,48,48,0.01,0.01,0.1,100,5,0.382572397,0.617427603
9,9,2.8125,0.05,200,128,128,0.9,0.9,0.5,0.5,9,144,144,1,1,0.05,200,5,0.382669389,0.617330611
7,7,2.1875,0.1,100,128,128,0.9,0.9,0.5,0.5,3,48,48,1,1,0.1,100,5,0.382689756,0.617310244
9,9,2.8125,0.1,100,128,128,0.7,0.7,0.7,0.7,9,144,144,0.1,0.1,0.1,100,5,0.383084519,0.616915481
9,9,2.8125,0.1,100,96,96,0.9,0.9,0.5,0.5,3,48,48,0.1,0.1,0.1,100,5,0.383168405,0.616831595
9,9,2.8125,0.05,200,32,32,0.7,0.7,0.7,0.7,5,80,80,0.1,0.1,0.05,200,5,0.383286302,0.616713698
7,7,2.1875,0.05,200,96,96,0.9,0.9,0.5,0.5,7,112,112,0.01,0.01,0.05,200,5,0.383317323,0.616682677
5,5,1.5625,0.1,100,64,64,0.7,0.7,0.7,0.7,9,144,144,0.1,0.1,0.05,200,5,0.383318302,0.616681698
5,5,1.5625,0.05,200,32,32,0.5,0.5,0.9,0.9,5,80,80,0.01,0.01,0.1,100,5,0.38332768,0.61667232
9,9,2.8125,0.1,100,128,128,0.9,0.9,0.5,0.5,3,48,48,1,1,0.1,100,5,0.38333408,0.61666592
9,9,2.8125,0.05,200,32,32,0.9,0.9,0.5,0.5,5,80,80,0.1,0.1,0.1,100,5,0.383548545,0.616451455
7,7,2.1875,0.1,100,96,96,0.9,0.9,0.5,0.5,3,48,48,0.1,0.1,0.1,100,5,0.383636655,0.616363345
7,7,2.1875,0.1,100,32,32,0.9,0.9,0.5,0.5,5,80,80,0.1,0.1,0.1,100,5,0.383666635,0.616333365
9,9,2.8125,0.05,200,64,64,0.9,0.9,0.5,0.5,9,144,144,0.1,0.1,0.1,100,5,0.383742864,0.616257136
7,7,2.1875,0.1,100,96,96,0.9,0.9,0.5,0.5,3,48,48,1,1,0.1,100,5,0.383790457,0.616209543
5,5,1.5625,0.1,100,32,32,0.9,0.9,0.5,0.5,5,80,80,1,1,0.05,200,5,0.383814324,0.616185676
9,9,2.8125,0.05,200,64,64,0.9,0.9,0.5,0.5,5,80,80,0.1,0.1,0.1,100,5,0.383825917,0.616174083
5,5,1.5625,0.1,100,32,32,0.9,0.9,0.5,0.5,5,80,80,0.01,0.01,0.1,100,5,0.383984483,0.616015517
7,7,2.1875,0.1,100,96,96,0.5,0.5,0.9,0.9,7,112,112,0.1,0.1,0.1,100,5,0.383992747,0.616007253
5,5,1.5625,0.1,100,128,128,0.9,0.9,0.5,0.5,3,48,48,0.01,0.01,0.1,100,5,0.384003487,0.615996513
5,5,1.5625,0.1,100,128,128,0.9,0.9,0.5,0.5,3,48,48,1,1,0.1,100,5,0.384079477,0.615920523
9,9,2.8125,0.1,100,32,32,0.9,0.9,0.5,0.5,5,80,80,0.1,0.1,0.05,200,5,0.384243238,0.615756762
9,9,2.8125,0.05,200,128,128,0.7,0.7,0.7,0.7,9,144,144,0.1,0.1,0.1,100,5,0.384332419,0.615667581
9,9,2.8125,0.05,200,96,96,0.9,0.9,0.5,0.5,3,48,48,0.01,0.01,0.1,100,5,0.384423578,0.615576422
5,5,1.5625,0.05,200,128,128,0.9,0.9,0.5,0.5,9,144,144,1,1,0.05,200,5,0.384432986,0.615567014
5,5,1.5625,0.1,100,96,96,0.7,0.7,0.7,0.7,9,144,144,0.01,0.01,0.1,100,5,0.384498994,0.615501006
5,5,1.5625,0.05,200,64,64,0.7,0.7,0.7,0.7,9,144,144,0.1,0.1,0.05,200,5,0.384569698,0.615430302
7,7,2.1875,0.05,200,128,128,0.9,0.9,0.5,0.5,3,48,48,1,1,0.1,100,5,0.384928183,0.615071817
9,9,2.8125,0.1,100,128,128,0.9,0.9,0.5,0.5,3,48,48,0.01,0.01,0.1,100,5,0.384994396,0.615005604
7,7,2.1875,0.05,200,96,96,0.5,0.5,0.9,0.9,7,112,112,0.1,0.1,0.1,100,5,0.38503228,0.61496772
9,9,2.8125,0.05,200,96,96,0.9,0.9,0.5,0.5,3,48,48,0.1,0.1,0.1,100,5,0.385231504,0.614768496
5,5,1.5625,0.1,100,96,96,0.9,0.9,0.5,0.5,3,48,48,0.01,0.01,0.1,100,5,0.385272677,0.614727323
5,5,1.5625,0.1,100,96,96,0.9,0.9,0.5,0.5,3,48,48,1,1,0.1,100,5,0.385577978,0.614422022
5,5,1.5625,0.1,100,96,96,0.9,0.9,0.5,0.5,3,48,48,0.1,0.1,0.1,100,5,0.385611671,0.614388329
9,9,2.8125,0.05,200,128,128,0.9,0.9,0.5,0.5,3,48,48,1,1,0.1,100,5,0.385634105,0.614365895
5,5,1.5625,0.1,100,96,96,0.5,0.5,0.9,0.9,3,48,48,0.1,0.1,0.1,100,5,0.385959626,0.614040374
7,7,2.1875,0.05,200,96,96,0.9,0.9,0.5,0.5,3,48,48,1,1,0.1,100,5,0.385961365,0.614038635
7,7,2.1875,0.1,100,128,128,0.9,0.9,0.5,0.5,3,48,48,0.01,0.01,0.1,100,5,0.386192883,0.613807117
5,5,1.5625,0.05,200,128,128,0.9,0.9,0.5,0.5,3,48,48,1,1,0.1,100,5,0.386313969,0.613686031
5,5,1.5625,0.05,200,128,128,0.9,0.9,0.5,0.5,3,48,48,0.01,0.01,0.1,100,5,0.386502445,0.613497555
9,9,2.8125,0.05,200,96,96,0.9,0.9,0.5,0.5,3,48,48,1,1,0.1,100,5,0.386590355,0.613409645
9,9,2.8125,0.1,100,32,32,0.5,0.5,0.9,0.9,5,80,80,0.01,0.01,0.05,200,5,0.386726954,0.613273046
9,9,2.8125,0.1,100,64,64,0.9,0.9,0.5,0.5,3,48,48,1,1,0.1,100,5,0.386910473,0.613089527
5,5,1.5625,0.05,200,96,96,0.5,0.5,0.9,0.9,3,48,48,0.1,0.1,0.1,100,5,0.387322844,0.612677156
9,9,2.8125,0.05,200,128,128,0.9,0.9,0.5,0.5,3,48,48,0.01,0.01,0.1,100,5,0.387357458,0.612642542
5,5,1.5625,0.05,200,96,96,0.9,0.9,0.5,0.5,3,48,48,0.01,0.01,0.1,100,5,0.387380171,0.612619829
5,5,1.5625,0.1,100,128,128,0.9,0.9,0.5,0.5,3,48,48,1,1,0.05,200,5,0.387562255,0.612437745
5,5,1.5625,0.05,200,96,96,0.9,0.9,0.5,0.5,3,48,48,0.1,0.1,0.1,100,5,0.387654567,0.612345433
7,7,2.1875,0.05,200,32,32,0.9,0.9,0.5,0.5,5,80,80,0.1,0.1,0.1,100,5,0.387706951,0.612293049
9,9,2.8125,0.05,200,32,32,0.5,0.5,0.9,0.9,5,80,80,0.01,0.01,0.05,200,5,0.38771438,0.61228562
5,5,1.5625,0.1,100,96,96,0.9,0.9,0.5,0.5,3,48,48,0.01,0.01,0.05,200,5,0.387803914,0.612196086
7,7,2.1875,0.05,200,96,96,0.9,0.9,0.5,0.5,3,48,48,0.1,0.1,0.1,100,5,0.387857939,0.612142061
5,5,1.5625,0.05,200,96,96,0.7,0.7,0.7,0.7,9,144,144,0.01,0.01,0.1,100,5,0.387869972,0.612130028
5,5,1.5625,0.1,100,128,128,0.7,0.7,0.7,0.7,3,48,48,0.01,0.01,0.05,200,5,0.387914284,0.612085716
5,5,1.5625,0.1,100,64,64,0.9,0.9,0.5,0.5,3,48,48,1,1,0.1,100,5,0.388402277,0.611597723
5,5,1.5625,0.1,100,32,32,0.9,0.9,0.5,0.5,3,48,48,0.01,0.01,0.05,200,5,0.388497526,0.611502474
7,7,2.1875,0.05,200,128,128,0.9,0.9,0.5,0.5,3,48,48,0.01,0.01,0.1,100,5,0.3885701,0.6114299
5,5,1.5625,0.1,100,96,96,0.9,0.9,0.5,0.5,3,48,48,0.1,0.1,0.05,200,5,0.388572426,0.611427574
9,9,2.8125,0.1,100,32,32,0.5,0.5,0.9,0.9,3,48,48,0.01,0.01,0.1,100,5,0.388700901,0.611299099
5,5,1.5625,0.1,100,128,128,0.5,0.5,0.9,0.9,3,48,48,1,1,0.1,100,5,0.388780926,0.611219074
9,9,2.8125,0.1,100,128,128,0.9,0.9,0.5,0.5,3,48,48,0.1,0.1,0.1,100,5,0.388805032,0.611194968
9,9,2.8125,0.05,200,64,64,0.9,0.9,0.5,0.5,3,48,48,1,1,0.1,100,5,0.388908574,0.611091426
7,7,2.1875,0.1,100,96,96,0.7,0.7,0.7,0.7,3,48,48,0.01,0.01,0.05,200,5,0.389044763,0.610955237
9,9,2.8125,0.1,100,128,128,0.5,0.5,0.9,0.9,3,48,48,0.01,0.01,0.1,100,5,0.389045211,0.610954789
9,9,2.8125,0.1,100,128,128,0.7,0.7,0.7,0.7,3,48,48,0.1,0.1,0.1,100,5,0.389169685,0.610830315
9,9,2.8125,0.1,100,128,128,0.7,0.7,0.7,0.7,3,48,48,0.1,0.1,0.05,200,5,0.389530204,0.610469796
9,9,2.8125,0.1,100,96,96,0.9,0.9,0.5,0.5,3,48,48,0.1,0.1,0.05,200,5,0.389554859,0.610445141
7,7,2.1875,0.1,100,96,96,0.7,0.7,0.7,0.7,3,48,48,0.1,0.1,0.05,200,5,0.389589988,0.610410012
9,9,2.8125,0.1,100,96,96,0.5,0.5,0.9,0.9,3,48,48,0.01,0.01,0.1,100,5,0.389697341,0.610302659
5,5,1.5625,0.05,200,96,96,0.9,0.9,0.5,0.5,3,48,48,1,1,0.1,100,5,0.38990477,0.61009523
9,9,2.8125,0.05,200,32,32,0.5,0.5,0.9,0.9,3,48,48,0.01,0.01,0.1,100,5,0.390057393,0.609942607
5,5,1.5625,0.05,200,96,96,0.9,0.9,0.5,0.5,3,48,48,0.01,0.01,0.05,200,5,0.390058144,0.609941856
5,5,1.5625,0.05,200,128,128,0.7,0.7,0.7,0.7,3,48,48,0.01,0.01,0.05,200,5,0.390065106,0.609934894
5,5,1.5625,0.1,100,96,96,0.7,0.7,0.7,0.7,3,48,48,0.1,0.1,0.1,100,5,0.390127867,0.609872133
5,5,1.5625,0.05,200,128,128,0.9,0.9,0.5,0.5,3,48,48,1,1,0.05,200,5,0.390179916,0.609820084
7,7,2.1875,0.1,100,128,128,0.7,0.7,0.7,0.7,3,48,48,0.01,0.01,0.1,100,5,0.390283999,0.609716001
5,5,1.5625,0.1,100,128,128,0.7,0.7,0.7,0.7,3,48,48,1,1,0.05,200,5,0.390303912,0.609696088
5,5,1.5625,0.05,200,128,128,0.5,0.5,0.9,0.9,3,48,48,1,1,0.1,100,5,0.39034025,0.60965975
9,9,2.8125,0.1,100,128,128,0.9,0.9,0.5,0.5,3,48,48,0.1,0.1,0.05,200,5,0.390349131,0.609650869
9,9,2.8125,0.1,100,64,64,0.9,0.9,0.5,0.5,3,48,48,0.01,0.01,0.1,100,5,0.390398304,0.609601696
5,5,1.5625,0.1,100,128,128,0.5,0.5,0.9,0.9,3,48,48,0.1,0.1,0.1,100,5,0.390435334,0.609564666
9,9,2.8125,0.05,200,128,128,0.5,0.5,0.9,0.9,3,48,48,0.01,0.01,0.1,100,5,0.390448804,0.609551196
5,5,1.5625,0.1,100,128,128,0.7,0.7,0.7,0.7,3,48,48,0.01,0.01,0.1,100,5,0.390468233,0.609531767
9,9,2.8125,0.1,100,128,128,0.5,0.5,0.9,0.9,3,48,48,1,1,0.1,100,5,0.390489207,0.609510793
5,5,1.5625,0.1,100,96,96,0.5,0.5,0.9,0.9,3,48,48,0.01,0.01,0.1,100,5,0.390847146,0.609152854
5,5,1.5625,0.1,100,128,128,0.9,0.9,0.5,0.5,3,48,48,0.01,0.01,0.05,200,5,0.390897737,0.609102263
7,7,2.1875,0.1,100,96,96,0.9,0.9,0.5,0.5,3,48,48,0.01,0.01,0.05,200,5,0.390904022,0.609095978
9,9,2.8125,0.1,100,32,32,0.9,0.9,0.5,0.5,3,48,48,1,1,0.1,100,5,0.390929372,0.609070628
5,5,1.5625,0.1,100,64,64,0.9,0.9,0.5,0.5,3,48,48,0.01,0.01,0.05,200,5,0.390996523,0.609003477
9,9,2.8125,0.1,100,64,64,0.9,0.9,0.5,0.5,3,48,48,0.1,0.1,0.1,100,5,0.391046137,0.608953863
9,9,2.8125,0.05,200,96,96,0.5,0.5,0.9,0.9,3,48,48,0.01,0.01,0.1,100,5,0.391064017,0.608935983
7,7,2.1875,0.1,100,32,32,0.5,0.5,0.9,0.9,3,48,48,0.1,0.1,0.1,100,5,0.39109764,0.60890236
7,7,2.1875,0.1,100,128,128,0.7,0.7,0.7,0.7,3,48,48,0.01,0.01,0.05,200,5,0.391182875,0.608817125
5,5,1.5625,0.1,100,128,128,0.7,0.7,0.7,0.7,3,48,48,0.1,0.1,0.05,200,5,0.391231858,0.608768142
9,9,2.8125,0.1,100,128,128,0.7,0.7,0.7,0.7,3,48,48,0.01,0.01,0.05,200,5,0.391245186,0.608754814
5,5,1.5625,0.05,200,64,64,0.9,0.9,0.5,0.5,3,48,48,0.1,0.1,0.1,100,5,0.391287502,0.608712498
7,7,2.1875,0.1,100,96,96,0.5,0.5,0.9,0.9,3,48,48,0.01,0.01,0.1,100,5,0.391327691,0.608672309
5,5,1.5625,0.1,100,64,64,0.9,0.9,0.5,0.5,3,48,48,0.1,0.1,0.1,100,5,0.391343011,0.608656989
9,9,2.8125,0.05,200,128,128,0.9,0.9,0.5,0.5,3,48,48,0.1,0.1,0.1,100,5,0.391355784,0.608644216
7,7,2.1875,0.1,100,128,128,0.7,0.7,0.7,0.7,3,48,48,0.1,0.1,0.1,100,5,0.391440036,0.608559964
5,5,1.5625,0.1,100,128,128,0.7,0.7,0.7,0.7,3,48,48,0.1,0.1,0.1,100,5,0.391525312,0.608474688
5,5,1.5625,0.1,100,64,64,0.9,0.9,0.5,0.5,3,48,48,0.01,0.01,0.1,100,5,0.391550107,0.608449893
7,7,2.1875,0.1,100,64,64,0.9,0.9,0.5,0.5,3,48,48,0.01,0.01,0.1,100,5,0.391570236,0.608429764
5,5,1.5625,0.1,100,96,96,0.9,0.9,0.5,0.5,3,48,48,1,1,0.05,200,5,0.391599902,0.608400098
9,9,2.8125,0.1,100,96,96,0.7,0.7,0.7,0.7,3,48,48,0.01,0.01,0.1,100,5,0.391603509,0.608396491
5,5,1.5625,0.1,100,32,32,0.9,0.9,0.5,0.5,3,48,48,1,1,0.1,100,5,0.3916152,0.6083848
9,9,2.8125,0.05,200,128,128,0.7,0.7,0.7,0.7,3,48,48,0.1,0.1,0.05,200,5,0.391616454,0.608383546
9,9,2.8125,0.1,100,96,96,0.9,0.9,0.5,0.5,3,48,48,0.01,0.01,0.05,200,5,0.391650143,0.608349857
5,5,1.5625,0.1,100,96,96,0.7,0.7,0.7,0.7,3,48,48,0.01,0.01,0.1,100,5,0.391690293,0.608309707
5,5,1.5625,0.05,200,128,128,0.5,0.5,0.9,0.9,3,48,48,0.1,0.1,0.1,100,5,0.391817656,0.608182344
5,5,1.5625,0.1,100,128,128,0.5,0.5,0.9,0.9,3,48,48,0.01,0.01,0.1,100,5,0.39187792,0.60812208
9,9,2.8125,0.1,100,96,96,0.7,0.7,0.7,0.7,3,48,48,0.01,0.01,0.05,200,5,0.391893911,0.608106089
9,9,2.8125,0.05,200,128,128,0.5,0.5,0.9,0.9,3,48,48,1,1,0.1,100,5,0.391918716,0.608081284
7,7,2.1875,0.1,100,32,32,0.9,0.9,0.5,0.5,3,48,48,0.1,0.1,0.1,100,5,0.39194363,0.60805637
9,9,2.8125,0.1,100,128,128,0.7,0.7,0.7,0.7,3,48,48,0.01,0.01,0.1,100,5,0.392057105,0.607942895
9,9,2.8125,0.1,100,128,128,0.9,0.9,0.5,0.5,3,48,48,1,1,0.05,200,5,0.392065486,0.607934514
7,7,2.1875,0.1,100,96,96,0.7,0.7,0.7,0.7,3,48,48,1,1,0.05,200,5,0.392190699,0.607809301
5,5,1.5625,0.05,200,96,96,0.5,0.5,0.9,0.9,3,48,48,0.01,0.01,0.1,100,5,0.392287211,0.607712789
7,7,2.1875,0.05,200,128,128,0.7,0.7,0.7,0.7,3,48,48,0.01,0.01,0.1,100,5,0.392324261,0.607675739
9,9,2.8125,0.1,100,64,64,0.9,0.9,0.5,0.5,3,48,48,0.1,0.1,0.05,200,5,0.39238121,0.60761879
9,9,2.8125,0.1,100,128,128,0.9,0.9,0.5,0.5,3,48,48,0.01,0.01,0.05,200,5,0.392397608,0.607602392
7,7,2.1875,0.1,100,128,128,0.5,0.5,0.9,0.9,3,48,48,1,1,0.1,100,5,0.392450976,0.607549024
5,5,1.5625,0.05,200,32,32,0.9,0.9,0.5,0.5,5,80,80,1,1,0.05,200,5,0.392473391,0.607526609
7,7,2.1875,0.05,200,32,32,0.5,0.5,0.9,0.9,3,48,48,0.1,0.1,0.1,100,5,0.392508509,0.607491491
5,5,1.5625,0.05,200,128,128,0.7,0.7,0.7,0.7,3,48,48,1,1,0.05,200,5,0.392569829,0.607430171
5,5,1.5625,0.05,200,128,128,0.7,0.7,0.7,0.7,3,48,48,0.01,0.01,0.1,100,5,0.392579269,0.607420731
7,7,2.1875,0.1,100,96,96,0.7,0.7,0.7,0.7,3,48,48,0.01,0.01,0.1,100,5,0.39258036,0.60741964
7,7,2.1875,0.1,100,32,32,0.7,0.7,0.7,0.7,3,48,48,0.01,0.01,0.05,200,5,0.392587162,0.607412838
5,5,1.5625,0.1,100,96,96,0.7,0.7,0.7,0.7,3,48,48,0.01,0.01,0.05,200,5,0.392608572,0.607391428
7,7,2.1875,0.1,100,128,128,0.5,0.5,0.9,0.9,3,48,48,0.01,0.01,0.1,100,5,0.392614668,0.607385332
5,5,1.5625,0.05,200,64,64,0.9,0.9,0.5,0.5,3,48,48,1,1,0.1,100,5,0.392679095,0.607320905
7,7,2.1875,0.1,100,64,64,0.9,0.9,0.5,0.5,3,48,48,1,1,0.1,100,5,0.392768465,0.607231535
9,9,2.8125,0.1,100,64,64,0.9,0.9,0.5,0.5,3,48,48,1,1,0.05,200,5,0.392851,0.607149
9,9,2.8125,0.1,100,128,128,0.5,0.5,0.9,0.9,3,48,48,0.01,0.01,0.05,200,5,0.392860645,0.607139355
7,7,2.1875,0.05,200,96,96,0.5,0.5,0.9,0.9,3,48,48,0.01,0.01,0.1,100,5,0.39302222,0.60697778
9,9,2.8125,0.1,100,96,96,0.7,0.7,0.7,0.7,3,48,48,0.1,0.1,0.1,100,5,0.393046689,0.606953311
7,7,2.1875,0.1,100,128,128,0.9,0.9,0.5,0.5,3,48,48,0.1,0.1,0.1,100,5,0.393131729,0.606868271
5,5,1.5625,0.05,200,96,96,0.9,0.9,0.5,0.5,3,48,48,0.1,0.1,0.05,200,5,0.393218658,0.606781342
7,7,2.1875,0.1,100,128,128,0.7,0.7,0.7,0.7,3,48,48,0.1,0.1,0.05,200,5,0.393243255,0.606756745
5,5,1.5625,0.05,200,128,128,0.5,0.5,0.9,0.9,3,48,48,0.01,0.01,0.1,100,5,0.393288575,0.606711425
5,5,1.5625,0.05,200,64,64,0.9,0.9,0.5,0.5,3,48,48,0.01,0.01,0.05,200,5,0.393356581,0.606643419
5,5,1.5625,0.05,200,32,32,0.9,0.9,0.5,0.5,3,48,48,0.01,0.01,0.05,200,5,0.393367914,0.606632086
9,9,2.8125,0.05,200,32,32,0.9,0.9,0.5,0.5,3,48,48,1,1,0.1,100,5,0.393380359,0.606619641
7,7,2.1875,0.05,200,96,96,0.7,0.7,0.7,0.7,3,48,48,0.01,0.01,0.05,200,5,0.393380584,0.606619416
5,5,1.5625,0.05,200,128,128,0.7,0.7,0.7,0.7,3,48,48,0.1,0.1,0.05,200,5,0.393433705,0.606566295
7,7,2.1875,0.1,100,32,32,0.9,0.9,0.5,0.5,3,48,48,0.01,0.01,0.1,100,5,0.393435193,0.606564807
7,7,2.1875,0.05,200,128,128,0.7,0.7,0.7,0.7,3,48,48,0.01,0.01,0.05,200,5,0.393435793,0.606564207
5,5,1.5625,0.1,100,64,64,0.5,0.5,0.9,0.9,3,48,48,1,1,0.1,100,5,0.393512896,0.606487104
7,7,2.1875,0.05,200,128,128,0.7,0.7,0.7,0.7,3,48,48,0.1,0.1,0.1,100,5,0.393514077,0.606485923
9,9,2.8125,0.1,100,128,128,0.5,0.5,0.9,0.9,3,48,48,0.1,0.1,0.1,100,5,0.393520437,0.606479563
9,9,2.8125,0.05,200,128,128,0.7,0.7,0.7,0.7,3,48,48,0.1,0.1,0.1,100,5,0.393546491,0.606453509
5,5,1.5625,0.05,200,128,128,0.9,0.9,0.5,0.5,3,48,48,0.01,0.01,0.05,200,5,0.393621574,0.606378426
7,7,2.1875,0.1,100,128,128,0.5,0.5,0.9,0.9,3,48,48,0.1,0.1,0.05,200,5,0.393640093,0.606359907
5,5,1.5625,0.05,200,128,128,0.7,0.7,0.7,0.7,3,48,48,0.1,0.1,0.1,100,5,0.393705345,0.606294655
7,7,2.1875,0.05,200,64,64,0.9,0.9,0.5,0.5,3,48,48,0.01,0.01,0.1,100,5,0.393724195,0.606275805
5,5,1.5625,0.1,100,96,96,0.5,0.5,0.9,0.9,3,48,48,1,1,0.1,100,5,0.393768861,0.606231139
9,9,2.8125,0.1,100,128,128,0.5,0.5,0.9,0.9,3,48,48,0.1,0.1,0.05,200,5,0.393778665,0.606221335
9,9,2.8125,0.1,100,96,96,0.7,0.7,0.7,0.7,3,48,48,0.1,0.1,0.05,200,5,0.393860214,0.606139786
7,7,2.1875,0.05,200,96,96,0.7,0.7,0.7,0.7,3,48,48,0.1,0.1,0.05,200,5,0.393870584,0.606129416
5,5,1.5625,0.05,200,64,64,0.9,0.9,0.5,0.5,3,48,48,0.01,0.01,0.1,100,5,0.393871202,0.606128798
5,5,1.5625,0.05,200,32,32,0.9,0.9,0.5,0.5,3,48,48,1,1,0.1,100,5,0.393900488,0.606099512
9,9,2.8125,0.1,100,96,96,0.5,0.5,0.9,0.9,3,48,48,1,1,0.1,100,5,0.393920236,0.606079764
9,9,2.8125,0.1,100,32,32,0.9,0.9,0.5,0.5,3,48,48,0.1,0.1,0.1,100,5,0.393924931,0.606075069
9,9,2.8125,0.05,200,96,96,0.9,0.9,0.5,0.5,3,48,48,0.01,0.01,0.05,200,5,0.393936242,0.606063758
7,7,2.1875,0.05,200,128,128,0.5,0.5,0.9,0.9,3,48,48,1,1,0.1,100,5,0.394014019,0.605985981
7,7,2.1875,0.1,100,128,128,0.9,0.9,0.5,0.5,3,48,48,0.1,0.1,0.05,200,5,0.394017934,0.605982066
9,9,2.8125,0.05,200,96,96,0.7,0.7,0.7,0.7,3,48,48,0.01,0.01,0.05,200,5,0.394021708,0.605978292
5,5,1.5625,0.1,100,128,128,0.5,0.5,0.9,0.9,3,48,48,0.01,0.01,0.05,200,5,0.394037587,0.605962413
7,7,2.1875,0.05,200,64,64,0.9,0.9,0.5,0.5,3,48,48,0.1,0.1,0.1,100,5,0.394054626,0.605945374
7,7,2.1875,0.1,100,32,32,0.7,0.7,0.7,0.7,3,48,48,0.1,0.1,0.1,100,5,0.394068518,0.605931482
9,9,2.8125,0.05,200,128,128,0.7,0.7,0.7,0.7,3,48,48,0.01,0.01,0.1,100,5,0.394161993,0.605838007
9,9,2.8125,0.05,200,96,96,0.9,0.9,0.5,0.5,3,48,48,0.1,0.1,0.05,200,5,0.394194685,0.605805315
7,7,2.1875,0.1,100,96,96,0.9,0.9,0.5,0.5,3,48,48,0.1,0.1,0.05,200,5,0.394208399,0.605791601
5,5,1.5625,0.1,100,128,128,0.5,0.5,0.9,0.9,3,48,48,0.1,0.1,0.05,200,5,0.394220864,0.605779136
7,7,2.1875,0.1,100,128,128,0.5,0.5,0.9,0.9,3,48,48,0.1,0.1,0.1,100,5,0.394343481,0.605656519
9,9,2.8125,0.1,100,96,96,0.7,0.7,0.7,0.7,3,48,48,1,1,0.05,200,5,0.394419774,0.605580226
5,5,1.5625,0.05,200,96,96,0.7,0.7,0.7,0.7,3,48,48,0.1,0.1,0.1,100,5,0.394460237,0.605539763
9,9,2.8125,0.1,100,128,128,0.7,0.7,0.7,0.7,3,48,48,1,1,0.05,200,5,0.394553844,0.605446156
5,5,1.5625,0.1,100,64,64,0.5,0.5,0.9,0.9,3,48,48,0.01,0.01,0.1,100,5,0.394563122,0.605436878
7,7,2.1875,0.05,200,32,32,0.7,0.7,0.7,0.7,3,48,48,0.01,0.01,0.05,200,5,0.394636219,0.605363781
9,9,2.8125,0.05,200,64,64,0.9,0.9,0.5,0.5,3,48,48,0.1,0.1,0.05,200,5,0.394646846,0.605353154
9,9,2.8125,0.05,200,128,128,0.9,0.9,0.5,0.5,3,48,48,1,1,0.05,200,5,0.394663354,0.605336646
7,7,2.1875,0.05,200,96,96,0.7,0.7,0.7,0.7,3,48,48,0.01,0.01,0.1,100,5,0.394677017,0.605322983
5,5,1.5625,0.05,200,96,96,0.7,0.7,0.7,0.7,3,48,48,0.01,0.01,0.05,200,5,0.394701033,0.605298967
9,9,2.8125,0.1,100,64,64,0.9,0.9,0.5,0.5,3,48,48,0.01,0.01,0.05,200,5,0.394705049,0.605294951
5,5,1.5625,0.1,100,64,64,0.7,0.7,0.7,0.7,3,48,48,0.1,0.1,0.05,200,5,0.394714694,0.605285306
5,5,1.5625,0.1,100,32,32,0.9,0.9,0.5,0.5,3,48,48,1,1,0.05,200,5,0.394875545,0.605124455
7,7,2.1875,0.1,100,128,128,0.9,0.9,0.5,0.5,3,48,48,0.01,0.01,0.05,200,5,0.394889895,0.605110105
9,9,2.8125,0.05,200,128,128,0.9,0.9,0.5,0.5,3,48,48,0.1,0.1,0.05,200,5,0.394913753,0.605086247
7,7,2.1875,0.05,200,64,64,0.9,0.9,0.5,0.5,3,48,48,1,1,0.1,100,5,0.394967092,0.605032908
5,5,1.5625,0.1,100,32,32,0.7,0.7,0.7,0.7,3,48,48,0.1,0.1,0.1,100,5,0.394977424,0.605022576
9,9,2.8125,0.05,200,128,128,0.9,0.9,0.5,0.5,3,48,48,0.01,0.01,0.05,200,5,0.394978482,0.605021518
7,7,2.1875,0.1,100,96,96,0.5,0.5,0.9,0.9,3,48,48,1,1,0.1,100,5,0.394982645,0.605017355
9,9,2.8125,0.05,200,64,64,0.9,0.9,0.5,0.5,3,48,48,0.01,0.01,0.1,100,5,0.395032601,0.604967399
9,9,2.8125,0.05,200,128,128,0.5,0.5,0.9,0.9,3,48,48,0.1,0.1,0.1,100,5,0.395042757,0.604957243
5,5,1.5625,0.1,100,96,96,0.5,0.5,0.9,0.9,3,48,48,0.1,0.1,0.05,200,5,0.395068506,0.604931494
9,9,2.8125,0.05,200,64,64,0.9,0.9,0.5,0.5,3,48,48,1,1,0.05,200,5,0.39508875,0.60491125
7,7,2.1875,0.1,100,96,96,0.9,0.9,0.5,0.5,3,48,48,1,1,0.05,200,5,0.395091376,0.604908624
5,5,1.5625,0.1,100,64,64,0.7,0.7,0.7,0.7,3,48,48,0.1,0.1,0.1,100,5,0.395113461,0.604886539
7,7,2.1875,0.1,100,128,128,0.9,0.9,0.5,0.5,3,48,48,1,1,0.05,200,5,0.395157741,0.604842259
9,9,2.8125,0.1,100,64,64,0.7,0.7,0.7,0.7,3,48,48,1,1,0.1,100,5,0.395195261,0.604804739
5,5,1.5625,0.05,200,96,96,0.5,0.5,0.9,0.9,3,48,48,1,1,0.1,100,5,0.395222285,0.604777715
