min_child_samples_LGBC,num_leaves_LGBC,reg_lambda_LGBC,learning_rate_LGBR,num_iterations_LGBR,num_leaves_LGBR,min_child_samples_LGBR,reg_lambda_LGBR,subsample_LGBR,colsample_bytree_LGBR,subsample_LGBC,colsample_bytree_LGBC,max_bin_LGBR,max_bin_LGBC,max_depth_LGBR,max_depth_LGBC,reg_alpha_LGBR,reg_alpha_LGBC,learning_rate_LGBC,num_iterations_LGBC,degree,mse,r2,mse_y,auc_t
48,48,2.8125,0.2,100,32,32,5,0.7,0.7,0.7,0.7,144,144,9,9,0.1,0.1,0.1,100,5,0.318119908,0.681880092,1.133692382,0.517211989
32,32,2.1875,0.1,200,32,32,5,0.9,0.9,0.5,0.5,80,80,5,5,0.1,0.1,0.1,100,5,0.318123512,0.681876488,1.105387784,0.507574665
16,16,1.5625,0.2,100,128,128,20,0.9,0.9,0.5,0.5,48,48,3,3,0.01,0.01,0.1,100,5,0.31813929,0.68186071,1.0713375,0.505365053
48,48,2.8125,0.2,100,32,32,5,0.5,0.5,0.9,0.9,144,144,9,9,0.01,0.01,0.1,100,5,0.318169966,0.681830034,1.123044212,0.527966142
48,48,2.8125,0.2,100,32,32,5,0.9,0.9,0.5,0.5,80,80,5,5,0.01,0.01,0.1,100,5,0.318173011,0.681826989,1.115322981,0.516052411
32,32,2.1875,0.1,200,64,64,10,0.9,0.9,0.5,0.5,144,144,9,9,0.01,0.01,0.1,100,5,0.318173618,0.681826382,1.113165655,0.51186831
16,16,1.5625,0.1,200,128,128,20,0.7,0.7,0.7,0.7,144,144,9,9,0.1,0.1,0.1,100,5,0.318176051,0.681823949,1.078135101,0.517439095
32,32,2.1875,0.1,200,96,96,15,0.5,0.5,0.9,0.9,144,144,9,9,1,1,0.05,200,5,0.318177704,0.681822296,1.085258997,0.52424427
32,32,2.1875,0.1,200,64,64,10,0.7,0.7,0.7,0.7,48,48,3,3,0.1,0.1,0.05,200,5,0.318196882,0.681803118,1.070163508,0.525815312
16,16,1.5625,0.1,200,128,128,20,0.7,0.7,0.7,0.7,48,48,3,3,0.01,0.01,0.05,200,5,0.318198224,0.681801776,1.068989346,0.521404105
32,32,2.1875,0.2,100,32,32,5,0.5,0.5,0.9,0.9,48,48,3,3,1,1,0.05,200,5,0.318211921,0.681788079,1.077476004,0.524596953
32,32,2.1875,0.2,100,32,32,5,0.9,0.9,0.5,0.5,48,48,3,3,0.01,0.01,0.1,100,5,0.318229358,0.681770642,1.082351792,0.505709721
16,16,1.5625,0.1,200,32,32,5,0.7,0.7,0.7,0.7,144,144,9,9,1,1,0.1,100,5,0.318237464,0.681762536,1.13756838,0.519253274
48,48,2.8125,0.1,200,96,96,15,0.9,0.9,0.5,0.5,48,48,3,3,0.01,0.01,0.1,100,5,0.318252847,0.681747153,1.072992761,0.50350011
32,32,2.1875,0.1,200,32,32,5,0.9,0.9,0.5,0.5,48,48,3,3,0.01,0.01,0.1,100,5,0.318258628,0.681741372,1.080016498,0.505709721
32,32,2.1875,0.1,200,128,128,20,0.7,0.7,0.7,0.7,144,144,9,9,0.1,0.1,0.05,200,5,0.318265879,0.681734121,1.078135101,0.510246504
16,16,1.5625,0.1,200,64,64,10,0.5,0.5,0.9,0.9,144,144,9,9,0.01,0.01,0.1,100,5,0.318295911,0.681704089,1.09549221,0.499895798
48,48,2.8125,0.1,200,64,64,10,0.7,0.7,0.7,0.7,48,48,3,3,0.01,0.01,0.05,200,5,0.318300152,0.681699848,1.072401406,0.525059181
48,48,2.8125,0.1,200,32,32,5,0.9,0.9,0.5,0.5,144,144,9,9,1,1,0.05,200,5,0.318309858,0.681690142,1.136518782,0.511927091
48,48,2.8125,0.2,100,128,128,20,0.5,0.5,0.9,0.9,112,112,7,7,0.1,0.1,0.1,100,5,0.318311773,0.681688227,1.078750015,0.531503658
32,32,2.1875,0.1,200,128,128,20,0.9,0.9,0.5,0.5,112,112,7,7,0.1,0.1,0.05,200,5,0.318324691,0.681675309,1.082886261,0.507406339
16,16,1.5625,0.2,100,96,96,15,0.5,0.5,0.9,0.9,80,80,5,5,0.01,0.01,0.05,200,5,0.318328505,0.681671495,1.080580672,0.500366042
16,16,1.5625,0.2,100,128,128,20,0.9,0.9,0.5,0.5,48,48,3,3,0.01,0.01,0.05,200,5,0.318334581,0.681665419,1.0713375,0.516984883
48,48,2.8125,0.1,200,128,128,20,0.9,0.9,0.5,0.5,48,48,3,3,0.01,0.01,0.1,100,5,0.318349778,0.681650222,1.071282798,0.50350011
48,48,2.8125,0.2,100,32,32,5,0.9,0.9,0.5,0.5,112,112,7,7,0.1,0.1,0.1,100,5,0.318359008,0.681640992,1.141026184,0.511288521
48,48,2.8125,0.2,100,96,96,15,0.5,0.5,0.9,0.9,80,80,5,5,0.1,0.1,0.05,200,5,0.318361432,0.681638568,1.079619747,0.511178976
32,32,2.1875,0.1,200,96,96,15,0.7,0.7,0.7,0.7,80,80,5,5,0.1,0.1,0.1,100,5,0.318361699,0.681638301,1.073336164,0.499096918
32,32,2.1875,0.2,100,128,128,20,0.5,0.5,0.9,0.9,80,80,5,5,0.01,0.01,0.1,100,5,0.318366127,0.681633873,1.075269576,0.507398323
48,48,2.8125,0.1,200,128,128,20,0.7,0.7,0.7,0.7,144,144,9,9,0.1,0.1,0.05,200,5,0.318393857,0.681606143,1.078135101,0.51738833
32,32,2.1875,0.1,200,128,128,20,0.7,0.7,0.7,0.7,144,144,9,9,1,1,0.05,200,5,0.318399665,0.681600335,1.077436109,0.530865088
16,16,1.5625,0.2,100,128,128,20,0.9,0.9,0.5,0.5,112,112,7,7,1,1,0.05,200,5,0.31841183,0.68158817,1.079931562,0.504550142
32,32,2.1875,0.1,200,32,32,5,0.7,0.7,0.7,0.7,144,144,9,9,1,1,0.1,100,5,0.318413721,0.681586279,1.13756838,0.520177731
48,48,2.8125,0.1,200,64,64,10,0.5,0.5,0.9,0.9,80,80,5,5,0.1,0.1,0.1,100,5,0.318444749,0.681555251,1.087036003,0.517917355
48,48,2.8125,0.2,100,128,128,20,0.7,0.7,0.7,0.7,144,144,9,9,0.1,0.1,0.1,100,5,0.318446123,0.681553877,1.078132416,0.517211989
48,48,2.8125,0.1,200,96,96,15,0.5,0.5,0.9,0.9,144,144,9,9,0.1,0.1,0.1,100,5,0.318446467,0.681553533,1.084663783,0.52279079
16,16,1.5625,0.1,200,96,96,15,0.5,0.5,0.9,0.9,48,48,3,3,0.1,0.1,0.1,100,5,0.318455866,0.681544134,1.06861138,0.519312055
32,32,2.1875,0.2,100,64,64,10,0.7,0.7,0.7,0.7,144,144,9,9,0.01,0.01,0.05,200,5,0.318457596,0.681542404,1.105493452,0.518320802
32,32,2.1875,0.1,200,128,128,20,0.7,0.7,0.7,0.7,144,144,9,9,0.01,0.01,0.05,200,5,0.318461018,0.681538982,1.082710087,0.518320802
48,48,2.8125,0.2,100,32,32,5,0.7,0.7,0.7,0.7,48,48,3,3,0.01,0.01,0.1,100,5,0.31846159,0.68153841,1.08237033,0.523143472
48,48,2.8125,0.1,200,128,128,20,0.9,0.9,0.5,0.5,80,80,5,5,0.01,0.01,0.05,200,5,0.318463337,0.681536663,1.075292175,0.507171217
32,32,2.1875,0.2,100,64,64,10,0.5,0.5,0.9,0.9,48,48,3,3,1,1,0.05,200,5,0.318474393,0.681525607,1.078086181,0.524596953
32,32,2.1875,0.2,100,64,64,10,0.5,0.5,0.9,0.9,48,48,3,3,1,1,0.1,100,5,0.318479299,0.681520701,1.078086181,0.522622464
32,32,2.1875,0.2,100,128,128,20,0.9,0.9,0.5,0.5,48,48,3,3,0.1,0.1,0.05,200,5,0.318491918,0.681508082,1.071270122,0.52215222
16,16,1.5625,0.1,200,32,32,5,0.7,0.7,0.7,0.7,80,80,5,5,1,1,0.05,200,5,0.318504834,0.681495166,1.099056486,0.51866547
16,16,1.5625,0.1,200,32,32,5,0.5,0.5,0.9,0.9,48,48,3,3,1,1,0.1,100,5,0.318517306,0.681482694,1.07469705,0.518328818
16,16,1.5625,0.1,200,128,128,20,0.9,0.9,0.5,0.5,48,48,3,3,1,1,0.05,200,5,0.318537387,0.681462613,1.070388513,0.513960361
32,32,2.1875,0.2,100,64,64,10,0.9,0.9,0.5,0.5,144,144,9,9,0.01,0.01,0.1,100,5,0.318540371,0.681459629,1.113272245,0.51186831
32,32,2.1875,0.2,100,32,32,5,0.5,0.5,0.9,0.9,80,80,5,5,0.01,0.01,0.05,200,5,0.318542755,0.681457245,1.095170834,0.518379583
48,48,2.8125,0.1,200,128,128,20,0.5,0.5,0.9,0.9,112,112,7,7,0.1,0.1,0.1,100,5,0.318556989,0.681443011,1.078031108,0.531503658
16,16,1.5625,0.1,200,64,64,10,0.5,0.5,0.9,0.9,48,48,3,3,0.1,0.1,0.1,100,5,0.318556992,0.681443008,1.076079281,0.519312055
48,48,2.8125,0.2,100,128,128,20,0.5,0.5,0.9,0.9,48,48,3,3,1,1,0.1,100,5,0.318557858,0.681442142,1.070400654,0.519539161
16,16,1.5625,0.1,200,128,128,20,0.7,0.7,0.7,0.7,80,80,5,5,0.1,0.1,0.1,100,5,0.318566752,0.681433248,1.073072909,0.507390308
32,32,2.1875,0.2,100,32,32,5,0.7,0.7,0.7,0.7,48,48,3,3,0.01,0.01,0.05,200,5,0.318568838,0.681431162,1.08237033,0.52831081
32,32,2.1875,0.2,100,64,64,10,0.5,0.5,0.9,0.9,80,80,5,5,1,1,0.05,200,5,0.318573304,0.681426696,1.086949004,0.521689992
32,32,2.1875,0.1,200,32,32,5,0.7,0.7,0.7,0.7,80,80,5,5,1,1,0.1,100,5,0.318575187,0.681424813,1.099056486,0.52906694
16,16,1.5625,0.2,100,96,96,15,0.7,0.7,0.7,0.7,80,80,5,5,0.01,0.01,0.05,200,5,0.318592595,0.681407405,1.075424387,0.495551387
48,48,2.8125,0.1,200,64,64,10,0.5,0.5,0.9,0.9,48,48,3,3,0.01,0.01,0.05,200,5,0.318593648,0.681406352,1.077158008,0.515590183
16,16,1.5625,0.2,100,32,32,5,0.5,0.5,0.9,0.9,48,48,3,3,0.1,0.1,0.1,100,5,0.31859367,0.68140633,1.077413085,0.519312055
16,16,1.5625,0.1,200,128,128,20,0.9,0.9,0.5,0.5,80,80,5,5,0.01,0.01,0.1,100,5,0.318602868,0.681397132,1.075292175,0.509557169
48,48,2.8125,0.1,200,128,128,20,0.5,0.5,0.9,0.9,144,144,9,9,0.01,0.01,0.05,200,5,0.318610168,0.681389832,1.078405789,0.518833796
48,48,2.8125,0.1,200,32,32,5,0.9,0.9,0.5,0.5,144,144,9,9,0.1,0.1,0.05,200,5,0.318611868,0.681388132,1.14254416,0.512683221
16,16,1.5625,0.1,200,128,128,20,0.9,0.9,0.5,0.5,144,144,9,9,1,1,0.1,100,5,0.318617389,0.681382611,1.081870824,0.508667447
48,48,2.8125,0.1,200,64,64,10,0.5,0.5,0.9,0.9,48,48,3,3,1,1,0.05,200,5,0.318633832,0.681366168,1.074779278,0.518783031
48,48,2.8125,0.2,100,96,96,15,0.5,0.5,0.9,0.9,80,80,5,5,0.01,0.01,0.05,200,5,0.318643248,0.681356752,1.080580672,0.515472622
32,32,2.1875,0.1,200,32,32,5,0.7,0.7,0.7,0.7,80,80,5,5,1,1,0.05,200,5,0.318657965,0.681342035,1.099056486,0.531217771
16,16,1.5625,0.2,100,128,128,20,0.5,0.5,0.9,0.9,48,48,3,3,1,1,0.1,100,5,0.318665826,0.681334174,1.070400654,0.518328818
16,16,1.5625,0.2,100,128,128,20,0.5,0.5,0.9,0.9,112,112,7,7,0.01,0.01,0.1,100,5,0.318676208,0.681323792,1.078613503,0.516060426
48,48,2.8125,0.1,200,32,32,5,0.7,0.7,0.7,0.7,112,112,7,7,0.01,0.01,0.05,200,5,0.31868227,0.68131773,1.117196936,0.514254263
32,32,2.1875,0.1,200,96,96,15,0.5,0.5,0.9,0.9,48,48,3,3,0.01,0.01,0.1,100,5,0.318685886,0.681314114,1.070299905,0.525059181
16,16,1.5625,0.2,100,128,128,20,0.5,0.5,0.9,0.9,144,144,9,9,0.01,0.01,0.05,200,5,0.318688826,0.681311174,1.078406793,0.517674217
48,48,2.8125,0.2,100,96,96,15,0.5,0.5,0.9,0.9,80,80,5,5,1,1,0.1,100,5,0.31869334,0.68130666,1.078103931,0.520177731
16,16,1.5625,0.2,100,128,128,20,0.5,0.5,0.9,0.9,48,48,3,3,0.1,0.1,0.05,200,5,0.318717602,0.681282398,1.070459934,0.523319814
16,16,1.5625,0.2,100,128,128,20,0.7,0.7,0.7,0.7,112,112,7,7,0.01,0.01,0.05,200,5,0.318729134,0.681270866,1.075308964,0.525874092
32,32,2.1875,0.1,200,128,128,20,0.7,0.7,0.7,0.7,144,144,9,9,1,1,0.1,100,5,0.318748066,0.681251934,1.077436109,0.520177731
32,32,2.1875,0.1,200,128,128,20,0.5,0.5,0.9,0.9,144,144,9,9,0.01,0.01,0.05,200,5,0.318754631,0.681245369,1.078405789,0.517262754
48,48,2.8125,0.2,100,128,128,20,0.9,0.9,0.5,0.5,48,48,3,3,0.01,0.01,0.05,200,5,0.318760427,0.681239573,1.0713375,0.503970353
48,48,2.8125,0.2,100,128,128,20,0.7,0.7,0.7,0.7,80,80,5,5,0.1,0.1,0.05,200,5,0.318767962,0.681232038,1.073633949,0.517153209
16,16,1.5625,0.1,200,128,128,20,0.5,0.5,0.9,0.9,144,144,9,9,1,1,0.1,100,5,0.318772803,0.681227197,1.076757058,0.519597942
16,16,1.5625,0.2,100,64,64,10,0.9,0.9,0.5,0.5,144,144,9,9,0.01,0.01,0.05,200,5,0.318776567,0.681223433,1.113272245,0.508087658
16,16,1.5625,0.2,100,128,128,20,0.7,0.7,0.7,0.7,80,80,5,5,0.01,0.01,0.05,200,5,0.31878652,0.68121348,1.072555139,0.495551387
16,16,1.5625,0.1,200,96,96,15,0.5,0.5,0.9,0.9,144,144,9,9,1,1,0.1,100,5,0.318788269,0.681211731,1.085258997,0.519597942
32,32,2.1875,0.1,200,64,64,10,0.7,0.7,0.7,0.7,144,144,9,9,1,1,0.05,200,5,0.318800444,0.681199556,1.101839113,0.530865088
16,16,1.5625,0.1,200,32,32,5,0.5,0.5,0.9,0.9,48,48,3,3,1,1,0.05,200,5,0.318816044,0.681183956,1.07469705,0.521227764
16,16,1.5625,0.1,200,128,128,20,0.7,0.7,0.7,0.7,48,48,3,3,0.01,0.01,0.1,100,5,0.318818141,0.681181859,1.068989346,0.516405094
32,32,2.1875,0.1,200,128,128,20,0.9,0.9,0.5,0.5,48,48,3,3,0.1,0.1,0.1,100,5,0.31884099,0.68115901,1.070055052,0.509431593
48,48,2.8125,0.2,100,32,32,5,0.9,0.9,0.5,0.5,112,112,7,7,0.01,0.01,0.05,200,5,0.318841299,0.681158701,1.134201763,0.511633189
48,48,2.8125,0.1,200,128,128,20,0.5,0.5,0.9,0.9,144,144,9,9,0.01,0.01,0.1,100,5,0.318848014,0.681151986,1.078405789,0.527966142
48,48,2.8125,0.1,200,128,128,20,0.9,0.9,0.5,0.5,48,48,3,3,1,1,0.05,200,5,0.318848986,0.681151014,1.070388513,0.502113425
32,32,2.1875,0.1,200,128,128,20,0.9,0.9,0.5,0.5,48,48,3,3,0.01,0.01,0.05,200,5,0.318853134,0.681146866,1.071282798,0.510885074
48,48,2.8125,0.2,100,128,128,20,0.5,0.5,0.9,0.9,144,144,9,9,1,1,0.05,200,5,0.318855592,0.681144408,1.074476173,0.52906694
32,32,2.1875,0.1,200,128,128,20,0.5,0.5,0.9,0.9,144,144,9,9,1,1,0.05,200,5,0.318876126,0.681123874,1.076757058,0.52424427
48,48,2.8125,0.2,100,128,128,20,0.7,0.7,0.7,0.7,112,112,7,7,0.01,0.01,0.1,100,5,0.318901227,0.681098773,1.075308964,0.514481369
48,48,2.8125,0.1,200,32,32,5,0.5,0.5,0.9,0.9,48,48,3,3,1,1,0.05,200,5,0.318909807,0.681090193,1.07469705,0.518783031
32,32,2.1875,0.1,200,128,128,20,0.9,0.9,0.5,0.5,48,48,3,3,1,1,0.1,100,5,0.318929588,0.681070412,1.070388513,0.50902013
16,16,1.5625,0.2,100,128,128,20,0.9,0.9,0.5,0.5,144,144,9,9,1,1,0.1,100,5,0.318933911,0.681066089,1.082059132,0.508667447
32,32,2.1875,0.1,200,128,128,20,0.5,0.5,0.9,0.9,80,80,5,5,0.1,0.1,0.1,100,5,0.318936569,0.681063431,1.072415065,0.52633632
32,32,2.1875,0.1,200,32,32,5,0.7,0.7,0.7,0.7,112,112,7,7,0.1,0.1,0.1,100,5,0.318944136,0.681055864,1.120634243,0.518320802
16,16,1.5625,0.2,100,64,64,10,0.5,0.5,0.9,0.9,48,48,3,3,1,1,0.05,200,5,0.318962497,0.681037503,1.078086181,0.521227764
32,32,2.1875,0.1,200,32,32,5,0.9,0.9,0.5,0.5,144,144,9,9,0.1,0.1,0.05,200,5,0.318964387,0.681035613,1.14254416,0.507398323
32,32,2.1875,0.2,100,32,32,5,0.5,0.5,0.9,0.9,144,144,9,9,0.01,0.01,0.1,100,5,0.318969271,0.681030729,1.123044212,0.525866077
16,16,1.5625,0.1,200,32,32,5,0.7,0.7,0.7,0.7,80,80,5,5,0.1,0.1,0.1,100,5,0.318975055,0.681024945,1.102708861,0.507390308
32,32,2.1875,0.2,100,128,128,20,0.9,0.9,0.5,0.5,112,112,7,7,1,1,0.05,200,5,0.318976131,0.681023869,1.079931562,0.5180269
16,16,1.5625,0.2,100,64,64,10,0.9,0.9,0.5,0.5,144,144,9,9,0.01,0.01,0.1,100,5,0.318982952,0.681017048,1.113272245,0.513717223
32,32,2.1875,0.1,200,128,128,20,0.9,0.9,0.5,0.5,144,144,9,9,0.01,0.01,0.05,200,5,0.318987227,0.681012773,1.079932292,0.510532391
32,32,2.1875,0.2,100,96,96,15,0.5,0.5,0.9,0.9,80,80,5,5,0.01,0.01,0.05,200,5,0.31899069,0.68100931,1.080580672,0.518379583
16,16,1.5625,0.2,100,128,128,20,0.7,0.7,0.7,0.7,80,80,5,5,0.1,0.1,0.05,200,5,0.3189909,0.6810091,1.073633949,0.504323036
48,48,2.8125,0.2,100,128,128,20,0.7,0.7,0.7,0.7,48,48,3,3,0.1,0.1,0.05,200,5,0.318993643,0.681006357,1.07032943,0.520126966
16,16,1.5625,0.1,200,32,32,5,0.9,0.9,0.5,0.5,80,80,5,5,0.1,0.1,0.05,200,5,0.318998933,0.681001067,1.105387784,0.508675462
48,48,2.8125,0.1,200,64,64,10,0.5,0.5,0.9,0.9,48,48,3,3,1,1,0.1,100,5,0.31900041,0.68099959,1.074779278,0.519539161
48,48,2.8125,0.1,200,128,128,20,0.9,0.9,0.5,0.5,144,144,9,9,1,1,0.05,200,5,0.319008626,0.680991374,1.081870824,0.511927091
48,48,2.8125,0.1,200,128,128,20,0.9,0.9,0.5,0.5,112,112,7,7,0.01,0.01,0.1,100,5,0.319009257,0.680990743,1.080436973,0.497576642
48,48,2.8125,0.1,200,128,128,20,0.9,0.9,0.5,0.5,112,112,7,7,0.01,0.01,0.05,200,5,0.319040844,0.680959156,1.080436973,0.511633189
32,32,2.1875,0.2,100,128,128,20,0.7,0.7,0.7,0.7,112,112,7,7,0.01,0.01,0.1,100,5,0.319054081,0.680945919,1.075308964,0.520177731
32,32,2.1875,0.1,200,96,96,15,0.9,0.9,0.5,0.5,144,144,9,9,1,1,0.1,100,5,0.319061387,0.680938613,1.090254083,0.506994875
32,32,2.1875,0.1,200,96,96,15,0.7,0.7,0.7,0.7,48,48,3,3,0.1,0.1,0.1,100,5,0.31906741,0.68093259,1.068049474,0.516405094
32,32,2.1875,0.1,200,128,128,20,0.7,0.7,0.7,0.7,48,48,3,3,0.01,0.01,0.05,200,5,0.319074654,0.680925346,1.068989346,0.52831081
32,32,2.1875,0.2,100,32,32,5,0.5,0.5,0.9,0.9,48,48,3,3,0.1,0.1,0.05,200,5,0.319080217,0.680919783,1.077413085,0.530520421
48,48,2.8125,0.1,200,64,64,10,0.7,0.7,0.7,0.7,48,48,3,3,0.01,0.01,0.1,100,5,0.319095366,0.680904634,1.072401406,0.523143472
32,32,2.1875,0.1,200,128,128,20,0.9,0.9,0.5,0.5,48,48,3,3,1,1,0.05,200,5,0.319103524,0.680896476,1.070388513,0.50565094
32,32,2.1875,0.1,200,128,128,20,0.7,0.7,0.7,0.7,80,80,5,5,1,1,0.05,200,5,0.31914529,0.68085471,1.072058224,0.531217771
48,48,2.8125,0.1,200,96,96,15,0.5,0.5,0.9,0.9,112,112,7,7,0.1,0.1,0.1,100,5,0.319158191,0.680841809,1.083505507,0.531503658
48,48,2.8125,0.2,100,128,128,20,0.7,0.7,0.7,0.7,48,48,3,3,1,1,0.05,200,5,0.319158555,0.680841445,1.068797575,0.517051679
48,48,2.8125,0.1,200,128,128,20,0.9,0.9,0.5,0.5,144,144,9,9,0.01,0.01,0.1,100,5,0.319159364,0.680840636,1.079932292,0.505188712
32,32,2.1875,0.2,100,32,32,5,0.5,0.5,0.9,0.9,48,48,3,3,1,1,0.1,100,5,0.319165247,0.680834753,1.077476004,0.522622464
32,32,2.1875,0.1,200,64,64,10,0.9,0.9,0.5,0.5,144,144,9,9,0.01,0.01,0.05,200,5,0.319175302,0.680824698,1.113165655,0.510532391
32,32,2.1875,0.1,200,128,128,20,0.9,0.9,0.5,0.5,112,112,7,7,0.01,0.01,0.1,100,5,0.319193115,0.680806885,1.080436973,0.513263011
32,32,2.1875,0.2,100,32,32,5,0.7,0.7,0.7,0.7,144,144,9,9,0.1,0.1,0.05,200,5,0.319202089,0.680797911,1.133692382,0.510246504
32,32,2.1875,0.2,100,128,128,20,0.5,0.5,0.9,0.9,48,48,3,3,0.1,0.1,0.1,100,5,0.319209946,0.680790054,1.070459934,0.514724507
32,32,2.1875,0.2,100,128,128,20,0.7,0.7,0.7,0.7,48,48,3,3,1,1,0.05,200,5,0.319215664,0.680784336,1.068797575,0.520244527
16,16,1.5625,0.1,200,128,128,20,0.5,0.5,0.9,0.9,112,112,7,7,1,1,0.05,200,5,0.319230208,0.680769792,1.074772224,0.5194216
32,32,2.1875,0.2,100,32,32,5,0.7,0.7,0.7,0.7,80,80,5,5,1,1,0.1,100,5,0.319234747,0.680765253,1.101834373,0.52906694
16,16,1.5625,0.1,200,32,32,5,0.5,0.5,0.9,0.9,80,80,5,5,1,1,0.05,200,5,0.319236147,0.680763853,1.092994064,0.511162945
48,48,2.8125,0.2,100,128,128,20,0.5,0.5,0.9,0.9,80,80,5,5,1,1,0.1,100,5,0.319241844,0.680758156,1.071800651,0.520177731
32,32,2.1875,0.1,200,128,128,20,0.7,0.7,0.7,0.7,80,80,5,5,1,1,0.1,100,5,0.319245674,0.680754326,1.072058224,0.52906694
16,16,1.5625,0.1,200,32,32,5,0.5,0.5,0.9,0.9,144,144,9,9,0.1,0.1,0.1,100,5,0.319256904,0.680743096,1.118945136,0.508902569
48,48,2.8125,0.1,200,32,32,5,0.5,0.5,0.9,0.9,112,112,7,7,0.1,0.1,0.05,200,5,0.31925962,0.68074038,1.107855448,0.515413841
16,16,1.5625,0.1,200,128,128,20,0.9,0.9,0.5,0.5,48,48,3,3,0.1,0.1,0.05,200,5,0.319260123,0.680739877,1.070055052,0.514077922
48,48,2.8125,0.2,100,128,128,20,0.5,0.5,0.9,0.9,48,48,3,3,1,1,0.05,200,5,0.319275356,0.680724644,1.070400654,0.518783031
32,32,2.1875,0.1,200,128,128,20,0.7,0.7,0.7,0.7,48,48,3,3,0.1,0.1,0.1,100,5,0.31929284,0.68070716,1.070324945,0.516405094
16,16,1.5625,0.2,100,32,32,5,0.7,0.7,0.7,0.7,48,48,3,3,0.01,0.01,0.1,100,5,0.319296553,0.680703447,1.08237033,0.516405094
32,32,2.1875,0.1,200,32,32,5,0.5,0.5,0.9,0.9,112,112,7,7,0.1,0.1,0.1,100,5,0.319306044,0.680693956,1.107855448,0.532024666
48,48,2.8125,0.2,100,128,128,20,0.9,0.9,0.5,0.5,48,48,3,3,0.1,0.1,0.1,100,5,0.319306238,0.680693762,1.071270122,0.512389319
48,48,2.8125,0.2,100,96,96,15,0.9,0.9,0.5,0.5,80,80,5,5,0.1,0.1,0.05,200,5,0.31931377,0.68068623,1.082286769,0.513380571
48,48,2.8125,0.2,100,128,128,20,0.9,0.9,0.5,0.5,112,112,7,7,1,1,0.05,200,5,0.319329444,0.680670556,1.079931562,0.515061158
48,48,2.8125,0.1,200,128,128,20,0.9,0.9,0.5,0.5,144,144,9,9,0.1,0.1,0.05,200,5,0.319337008,0.680662992,1.078733932,0.512683221
48,48,2.8125,0.1,200,32,32,5,0.9,0.9,0.5,0.5,80,80,5,5,0.1,0.1,0.05,200,5,0.319339434,0.680660566,1.105387784,0.513380571
48,48,2.8125,0.1,200,128,128,20,0.5,0.5,0.9,0.9,112,112,7,7,1,1,0.1,100,5,0.31934255,0.68065745,1.074772224,0.52075752
48,48,2.8125,0.2,100,128,128,20,0.7,0.7,0.7,0.7,112,112,7,7,0.01,0.01,0.05,200,5,0.319352563,0.680647437,1.075308964,0.514254263
32,32,2.1875,0.1,200,64,64,10,0.7,0.7,0.7,0.7,48,48,3,3,1,1,0.1,100,5,0.319367647,0.680632353,1.074505576,0.519488396
48,48,2.8125,0.2,100,32,32,5,0.7,0.7,0.7,0.7,112,112,7,7,1,1,0.1,100,5,0.319388536,0.680611464,1.123154173,0.518438363
48,48,2.8125,0.1,200,96,96,15,0.7,0.7,0.7,0.7,80,80,5,5,1,1,0.05,200,5,0.31939499,0.68060501,1.074839177,0.522211
48,48,2.8125,0.1,200,128,128,20,0.7,0.7,0.7,0.7,144,144,9,9,1,1,0.05,200,5,0.31939522,0.68060478,1.077436109,0.52633632
16,16,1.5625,0.1,200,128,128,20,0.9,0.9,0.5,0.5,48,48,3,3,0.1,0.1,0.1,100,5,0.319398722,0.680601278,1.070055052,0.509952602
16,16,1.5625,0.1,200,64,64,10,0.5,0.5,0.9,0.9,48,48,3,3,1,1,0.1,100,5,0.319405548,0.680594452,1.074779278,0.518328818
16,16,1.5625,0.1,200,128,128,20,0.7,0.7,0.7,0.7,80,80,5,5,1,1,0.05,200,5,0.319410368,0.680589632,1.072058224,0.51866547
16,16,1.5625,0.1,200,96,96,15,0.5,0.5,0.9,0.9,48,48,3,3,0.1,0.1,0.05,200,5,0.319418285,0.680581715,1.06861138,0.523319814
48,48,2.8125,0.1,200,96,96,15,0.5,0.5,0.9,0.9,144,144,9,9,0.1,0.1,0.05,200,5,0.319425261,0.680574739,1.084663783,0.528016907
16,16,1.5625,0.1,200,128,128,20,0.7,0.7,0.7,0.7,80,80,5,5,0.01,0.01,0.1,100,5,0.319434565,0.680565435,1.072709848,0.526798549
32,32,2.1875,0.1,200,32,32,5,0.5,0.5,0.9,0.9,144,144,9,9,0.01,0.01,0.1,100,5,0.319451003,0.680548997,1.11351764,0.525866077
32,32,2.1875,0.2,100,32,32,5,0.7,0.7,0.7,0.7,112,112,7,7,0.01,0.01,0.05,200,5,0.319456423,0.680543577,1.129415938,0.524303051
48,48,2.8125,0.1,200,32,32,5,0.7,0.7,0.7,0.7,80,80,5,5,1,1,0.1,100,5,0.319458239,0.680541761,1.099056486,0.507398323
16,16,1.5625,0.2,100,32,32,5,0.9,0.9,0.5,0.5,80,80,5,5,0.01,0.01,0.05,200,5,0.319459334,0.680540666,1.115322981,0.508969365
32,32,2.1875,0.2,100,96,96,15,0.5,0.5,0.9,0.9,80,80,5,5,0.1,0.1,0.1,100,5,0.319462724,0.680537276,1.079619747,0.52633632
32,32,2.1875,0.1,200,96,96,15,0.5,0.5,0.9,0.9,48,48,3,3,0.1,0.1,0.05,200,5,0.319469226,0.680530774,1.06861138,0.530520421
