max_depth_XGBR,reg_lambda_XGBR,n_estimators_XGBR,learning_rate_XGBR,max_depth_XGBC,reg_lambda_XGBC,subsample_XGBR,colsample_bytree_XGBR,subsample_XGBC,colsample_bytree_XGBC,min_child_weight_XGBR,min_child_weight_XGBC,reg_alpha_XGBR,reg_alpha_XGBC,n_estimators_XGBC,learning_rate_XGBR,degree,mse,r2
5,5,100,0.1,16,16,0.7,0.7,0.7,0.7,80,80,0.1,0.1,100,0.1,10,0.2139559,0.7860441
7,7,100,0.1,16,16,0.7,0.7,0.7,0.7,64,64,1,1,200,0.05,10,0.214111127,0.785888873
5,5,100,0.1,16,16,0.7,0.7,0.7,0.7,32,32,1,1,100,0.1,10,0.214126039,0.785873961
9,9,100,0.1,16,16,0.7,0.7,0.7,0.7,16,16,1,1,100,0.1,10,0.214224975,0.785775025
7,7,100,0.1,16,16,0.7,0.7,0.7,0.7,32,32,1,1,100,0.1,10,0.214380071,0.785619929
7,7,100,0.1,16,16,0.7,0.7,0.7,0.7,80,80,0.1,0.1,100,0.1,10,0.214646545,0.785353455
5,5,100,0.1,16,16,0.7,0.7,0.7,0.7,80,80,0.01,0.01,100,0.1,10,0.214679196,0.785320804
9,9,100,0.1,16,16,0.7,0.7,0.7,0.7,64,64,1,1,200,0.05,10,0.214691662,0.785308338
7,7,100,0.1,16,16,0.7,0.7,0.7,0.7,16,16,0.01,0.01,200,0.05,10,0.214753003,0.785246997
5,5,100,0.1,16,16,0.5,0.5,0.9,0.9,16,16,1,1,100,0.1,10,0.214783047,0.785216953
9,9,100,0.1,16,16,0.7,0.7,0.7,0.7,80,80,0.1,0.1,100,0.1,10,0.214831783,0.785168217
5,5,200,0.05,16,16,0.7,0.7,0.7,0.7,64,64,1,1,100,0.1,10,0.21483711,0.78516289
9,9,100,0.1,16,16,0.7,0.7,0.7,0.7,32,32,1,1,100,0.1,10,0.214974946,0.785025054
7,7,200,0.05,16,16,0.7,0.7,0.7,0.7,64,64,1,1,100,0.1,10,0.214981914,0.785018086
9,9,100,0.1,16,16,0.7,0.7,0.7,0.7,16,16,0.01,0.01,200,0.05,10,0.215071996,0.784928004
7,7,100,0.1,16,16,0.5,0.5,0.9,0.9,16,16,1,1,100,0.1,10,0.215181425,0.784818575
7,7,100,0.1,16,16,0.7,0.7,0.7,0.7,80,80,0.01,0.01,100,0.1,10,0.215283287,0.784716713
9,9,100,0.1,16,16,0.5,0.5,0.9,0.9,16,16,1,1,100,0.1,10,0.215333571,0.784666429
9,9,200,0.05,16,16,0.7,0.7,0.7,0.7,64,64,1,1,100,0.1,10,0.215344144,0.784655856
9,9,100,0.1,16,16,0.7,0.7,0.7,0.7,80,80,0.01,0.01,100,0.1,10,0.215525878,0.784474122
5,5,200,0.05,16,16,0.5,0.5,0.9,0.9,32,32,0.01,0.01,100,0.1,10,0.21562318,0.78437682
5,5,100,0.1,16,16,0.7,0.7,0.7,0.7,80,80,1,1,100,0.1,10,0.215741064,0.784258936
7,7,200,0.05,16,16,0.5,0.5,0.9,0.9,32,32,0.01,0.01,100,0.1,10,0.215792498,0.784207502
9,9,200,0.05,16,16,0.5,0.5,0.9,0.9,32,32,0.01,0.01,100,0.1,10,0.215873401,0.784126599
5,5,200,0.05,16,16,0.5,0.5,0.9,0.9,64,64,0.1,0.1,100,0.1,10,0.215935331,0.784064669
7,7,200,0.05,16,16,0.5,0.5,0.9,0.9,64,64,0.1,0.1,100,0.1,10,0.216054757,0.783945243
5,5,200,0.05,16,16,0.7,0.7,0.7,0.7,32,32,0.01,0.01,100,0.1,10,0.216107732,0.783892268
7,7,100,0.1,16,16,0.7,0.7,0.7,0.7,80,80,1,1,100,0.1,10,0.216154436,0.783845564
9,9,200,0.05,16,16,0.5,0.5,0.9,0.9,64,64,0.1,0.1,100,0.1,10,0.216196408,0.783803592
7,7,100,0.1,32,32,0.5,0.5,0.9,0.9,16,16,0.1,0.1,200,0.05,10,0.216224023,0.783775977
5,5,100,0.1,32,32,0.5,0.5,0.9,0.9,16,16,0.1,0.1,200,0.05,10,0.216274977,0.783725023
7,7,200,0.05,16,16,0.7,0.7,0.7,0.7,32,32,0.01,0.01,100,0.1,10,0.216357218,0.783642782
9,9,100,0.1,16,16,0.7,0.7,0.7,0.7,80,80,1,1,100,0.1,10,0.216514199,0.783485801
9,9,100,0.1,32,32,0.5,0.5,0.9,0.9,16,16,0.1,0.1,200,0.05,10,0.216597338,0.783402662
9,9,200,0.05,16,16,0.7,0.7,0.7,0.7,32,32,0.01,0.01,100,0.1,10,0.216614638,0.783385362
5,5,100,0.1,16,16,0.7,0.7,0.7,0.7,16,16,1,1,200,0.05,10,0.2167086,0.7832914
5,5,200,0.05,16,16,0.7,0.7,0.7,0.7,32,32,0.01,0.01,200,0.05,10,0.216934545,0.783065455
7,7,100,0.1,16,16,0.7,0.7,0.7,0.7,16,16,1,1,200,0.05,10,0.217057992,0.782942008
5,5,200,0.05,16,16,0.7,0.7,0.7,0.7,16,16,0.1,0.1,200,0.05,10,0.217067342,0.782932658
7,7,200,0.05,16,16,0.7,0.7,0.7,0.7,32,32,0.01,0.01,200,0.05,10,0.217115457,0.782884543
9,9,200,0.05,16,16,0.7,0.7,0.7,0.7,32,32,0.01,0.01,200,0.05,10,0.217366767,0.782633233
7,7,200,0.05,16,16,0.7,0.7,0.7,0.7,16,16,0.1,0.1,200,0.05,10,0.217401531,0.782598469
9,9,100,0.1,16,16,0.7,0.7,0.7,0.7,16,16,1,1,200,0.05,10,0.217582623,0.782417377
9,9,200,0.05,16,16,0.7,0.7,0.7,0.7,16,16,0.1,0.1,200,0.05,10,0.21767355,0.78232645
5,5,200,0.05,16,16,0.5,0.5,0.9,0.9,16,16,1,1,100,0.1,10,0.217728295,0.782271705
5,5,100,0.1,32,32,0.5,0.5,0.9,0.9,64,64,0.01,0.01,200,0.05,10,0.217884409,0.782115591
7,7,200,0.05,16,16,0.5,0.5,0.9,0.9,16,16,1,1,100,0.1,10,0.217961498,0.782038502
5,5,200,0.05,16,16,0.7,0.7,0.7,0.7,32,32,1,1,200,0.05,10,0.218064558,0.781935442
7,7,200,0.05,16,16,0.7,0.7,0.7,0.7,32,32,1,1,200,0.05,10,0.218129772,0.781870228
5,5,100,0.1,32,32,0.5,0.5,0.9,0.9,64,64,0.1,0.1,200,0.05,10,0.218139814,0.781860186
9,9,200,0.05,16,16,0.5,0.5,0.9,0.9,16,16,1,1,100,0.1,10,0.218199084,0.781800916
7,7,100,0.1,32,32,0.5,0.5,0.9,0.9,64,64,0.01,0.01,200,0.05,10,0.218369767,0.781630233
9,9,200,0.05,16,16,0.7,0.7,0.7,0.7,32,32,1,1,200,0.05,10,0.218396333,0.781603667
9,9,100,0.1,32,32,0.5,0.5,0.9,0.9,64,64,0.01,0.01,200,0.05,10,0.218483456,0.781516544
5,5,200,0.05,16,16,0.7,0.7,0.7,0.7,16,16,1,1,100,0.1,10,0.218499593,0.781500407
7,7,100,0.1,32,32,0.5,0.5,0.9,0.9,64,64,0.1,0.1,200,0.05,10,0.218538641,0.781461359
7,7,200,0.05,16,16,0.7,0.7,0.7,0.7,16,16,1,1,100,0.1,10,0.218580246,0.781419754
9,9,100,0.1,32,32,0.5,0.5,0.9,0.9,64,64,0.1,0.1,200,0.05,10,0.218764438,0.781235562
9,9,200,0.05,16,16,0.7,0.7,0.7,0.7,16,16,1,1,100,0.1,10,0.218864194,0.781135806
5,5,200,0.05,16,16,0.7,0.7,0.7,0.7,16,16,0.01,0.01,200,0.05,10,0.21894861,0.78105139
5,5,200,0.05,16,16,0.7,0.7,0.7,0.7,64,64,1,1,200,0.05,10,0.219015926,0.780984074
7,7,200,0.05,16,16,0.7,0.7,0.7,0.7,64,64,1,1,200,0.05,10,0.219083639,0.780916361
5,5,200,0.05,32,32,0.5,0.5,0.9,0.9,16,16,0.1,0.1,200,0.05,10,0.219178216,0.780821784
7,7,200,0.05,16,16,0.7,0.7,0.7,0.7,16,16,0.01,0.01,200,0.05,10,0.219205885,0.780794115
5,5,100,0.1,32,32,0.5,0.5,0.9,0.9,80,80,0.1,0.1,200,0.05,10,0.219223126,0.780776874
7,7,200,0.05,32,32,0.5,0.5,0.9,0.9,16,16,0.1,0.1,200,0.05,10,0.219310421,0.780689579
9,9,200,0.05,16,16,0.7,0.7,0.7,0.7,64,64,1,1,200,0.05,10,0.219390606,0.780609394
5,5,200,0.05,16,16,0.7,0.7,0.7,0.7,80,80,0.1,0.1,100,0.1,10,0.219438765,0.780561235
9,9,200,0.05,16,16,0.7,0.7,0.7,0.7,16,16,0.01,0.01,200,0.05,10,0.219443093,0.780556907
7,7,100,0.1,32,32,0.5,0.5,0.9,0.9,80,80,0.1,0.1,200,0.05,10,0.219473259,0.780526741
9,9,200,0.05,32,32,0.5,0.5,0.9,0.9,16,16,0.1,0.1,200,0.05,10,0.219533502,0.780466498
7,7,200,0.05,16,16,0.7,0.7,0.7,0.7,80,80,0.1,0.1,100,0.1,10,0.219687037,0.780312963
9,9,200,0.05,16,16,0.7,0.7,0.7,0.7,80,80,0.1,0.1,100,0.1,10,0.219767404,0.780232596
9,9,100,0.1,32,32,0.5,0.5,0.9,0.9,80,80,0.1,0.1,200,0.05,10,0.219831878,0.780168122
5,5,200,0.05,16,16,0.7,0.7,0.7,0.7,80,80,0.01,0.01,100,0.1,10,0.220384459,0.779615541
7,7,200,0.05,16,16,0.7,0.7,0.7,0.7,80,80,0.01,0.01,100,0.1,10,0.220606316,0.779393684
9,9,200,0.05,16,16,0.7,0.7,0.7,0.7,80,80,0.01,0.01,100,0.1,10,0.220715002,0.779284998
5,5,200,0.05,32,32,0.5,0.5,0.9,0.9,64,64,0.01,0.01,200,0.05,10,0.221086655,0.778913345
7,7,200,0.05,32,32,0.5,0.5,0.9,0.9,64,64,0.01,0.01,200,0.05,10,0.22128691,0.77871309
5,5,200,0.05,32,32,0.5,0.5,0.9,0.9,64,64,0.1,0.1,200,0.05,10,0.221302185,0.778697815
5,5,200,0.05,16,16,0.7,0.7,0.7,0.7,80,80,1,1,100,0.1,10,0.221321633,0.778678367
9,9,200,0.05,32,32,0.5,0.5,0.9,0.9,64,64,0.01,0.01,200,0.05,10,0.221402427,0.778597573
7,7,200,0.05,16,16,0.7,0.7,0.7,0.7,80,80,1,1,100,0.1,10,0.221402658,0.778597342
7,7,200,0.05,32,32,0.5,0.5,0.9,0.9,64,64,0.1,0.1,200,0.05,10,0.221509294,0.778490706
9,9,200,0.05,32,32,0.5,0.5,0.9,0.9,64,64,0.1,0.1,200,0.05,10,0.22165959,0.77834041
9,9,200,0.05,16,16,0.7,0.7,0.7,0.7,80,80,1,1,100,0.1,10,0.221729483,0.778270517
5,5,200,0.05,16,16,0.7,0.7,0.7,0.7,16,16,1,1,200,0.05,10,0.221817603,0.778182397
5,5,100,0.1,32,32,0.5,0.5,0.9,0.9,80,80,0.01,0.01,200,0.05,10,0.221862967,0.778137033
5,5,100,0.1,32,32,0.5,0.5,0.9,0.9,64,64,1,1,200,0.05,10,0.221873283,0.778126717
7,7,200,0.05,16,16,0.7,0.7,0.7,0.7,16,16,1,1,200,0.05,10,0.221926846,0.778073154
9,9,200,0.05,16,16,0.7,0.7,0.7,0.7,16,16,1,1,200,0.05,10,0.222151216,0.777848784
7,7,100,0.1,32,32,0.5,0.5,0.9,0.9,80,80,0.01,0.01,200,0.05,10,0.222165053,0.777834947
5,5,100,0.1,32,32,0.5,0.5,0.9,0.9,32,32,0.01,0.01,200,0.05,10,0.22220961,0.77779039
5,5,100,0.1,32,32,0.5,0.5,0.9,0.9,32,32,1,1,100,0.1,10,0.222360495,0.777639505
7,7,100,0.1,32,32,0.5,0.5,0.9,0.9,64,64,1,1,200,0.05,10,0.222400199,0.777599801
9,9,100,0.1,32,32,0.5,0.5,0.9,0.9,64,64,1,1,200,0.05,10,0.222526225,0.777473775
5,5,200,0.05,32,32,0.5,0.5,0.9,0.9,80,80,0.1,0.1,200,0.05,10,0.222535709,0.777464291
7,7,100,0.1,32,32,0.5,0.5,0.9,0.9,32,32,1,1,100,0.1,10,0.222574331,0.777425669
9,9,100,0.1,32,32,0.5,0.5,0.9,0.9,80,80,0.01,0.01,200,0.05,10,0.222615179,0.777384821
9,9,100,0.1,32,32,0.5,0.5,0.9,0.9,32,32,1,1,100,0.1,10,0.222650223,0.777349777
7,7,200,0.05,32,32,0.5,0.5,0.9,0.9,80,80,0.1,0.1,200,0.05,10,0.222743852,0.777256148
9,9,100,0.1,32,32,0.5,0.5,0.9,0.9,32,32,0.01,0.01,200,0.05,10,0.222757362,0.777242638
7,7,100,0.1,32,32,0.5,0.5,0.9,0.9,32,32,0.01,0.01,200,0.05,10,0.222759395,0.777240605
9,9,200,0.05,32,32,0.5,0.5,0.9,0.9,80,80,0.1,0.1,200,0.05,10,0.222895242,0.777104758
5,5,200,0.05,16,16,0.7,0.7,0.7,0.7,32,32,1,1,100,0.1,10,0.223360728,0.776639272
7,7,200,0.05,16,16,0.7,0.7,0.7,0.7,32,32,1,1,100,0.1,10,0.223414218,0.776585782
5,5,100,0.1,32,32,0.5,0.5,0.9,0.9,16,16,0.01,0.01,200,0.05,10,0.223492814,0.776507186
7,7,100,0.1,32,32,0.5,0.5,0.9,0.9,16,16,0.01,0.01,200,0.05,10,0.223652318,0.776347682
5,5,100,0.1,32,32,0.5,0.5,0.9,0.9,80,80,1,1,200,0.05,10,0.223709316,0.776290684
9,9,200,0.05,16,16,0.7,0.7,0.7,0.7,32,32,1,1,100,0.1,10,0.22376713,0.77623287
5,5,100,0.1,32,32,0.5,0.5,0.9,0.9,80,80,0.01,0.01,100,0.1,10,0.22411046,0.77588954
9,9,100,0.1,32,32,0.5,0.5,0.9,0.9,80,80,1,1,200,0.05,10,0.224120243,0.775879757
9,9,100,0.1,32,32,0.5,0.5,0.9,0.9,16,16,0.01,0.01,200,0.05,10,0.224121637,0.775878363
7,7,100,0.1,32,32,0.5,0.5,0.9,0.9,80,80,1,1,200,0.05,10,0.224161296,0.775838704
7,7,100,0.1,32,32,0.5,0.5,0.9,0.9,80,80,0.01,0.01,100,0.1,10,0.224400359,0.775599641
5,5,100,0.1,32,32,0.5,0.5,0.9,0.9,32,32,1,1,200,0.05,10,0.224407705,0.775592295
7,7,100,0.1,32,32,0.5,0.5,0.9,0.9,32,32,1,1,200,0.05,10,0.224575786,0.775424214
9,9,100,0.1,32,32,0.5,0.5,0.9,0.9,32,32,1,1,200,0.05,10,0.224681196,0.775318804
9,9,100,0.1,32,32,0.5,0.5,0.9,0.9,80,80,0.01,0.01,100,0.1,10,0.224732474,0.775267526
5,5,200,0.05,32,32,0.5,0.5,0.9,0.9,32,32,0.01,0.01,200,0.05,10,0.22504971,0.77495029
5,5,100,0.1,32,32,0.5,0.5,0.9,0.9,16,16,0.01,0.01,100,0.1,10,0.225069999,0.774930001
7,7,200,0.05,32,32,0.5,0.5,0.9,0.9,32,32,0.01,0.01,200,0.05,10,0.22515451,0.77484549
9,9,200,0.05,32,32,0.5,0.5,0.9,0.9,32,32,0.01,0.01,200,0.05,10,0.225233093,0.774766907
7,7,100,0.1,32,32,0.5,0.5,0.9,0.9,16,16,0.01,0.01,100,0.1,10,0.225245606,0.774754394
5,5,200,0.05,32,32,0.5,0.5,0.9,0.9,64,64,1,1,200,0.05,10,0.225273524,0.774726476
5,5,200,0.05,32,32,0.5,0.5,0.9,0.9,80,80,0.01,0.01,200,0.05,10,0.225279093,0.774720907
5,5,200,0.05,32,32,0.5,0.5,0.9,0.9,32,32,1,1,100,0.1,10,0.225289027,0.774710973
7,7,200,0.05,32,32,0.5,0.5,0.9,0.9,80,80,0.01,0.01,200,0.05,10,0.225493311,0.774506689
5,5,100,0.1,32,32,0.5,0.5,0.9,0.9,32,32,0.1,0.1,200,0.05,10,0.225540053,0.774459947
7,7,200,0.05,32,32,0.5,0.5,0.9,0.9,32,32,1,1,100,0.1,10,0.225551689,0.774448311
9,9,100,0.1,32,32,0.5,0.5,0.9,0.9,16,16,0.01,0.01,100,0.1,10,0.22559512,0.77440488
7,7,200,0.05,32,32,0.5,0.5,0.9,0.9,64,64,1,1,200,0.05,10,0.22562845,0.77437155
9,9,200,0.05,32,32,0.5,0.5,0.9,0.9,32,32,1,1,100,0.1,10,0.225685602,0.774314398
9,9,200,0.05,32,32,0.5,0.5,0.9,0.9,80,80,0.01,0.01,200,0.05,10,0.22571638,0.77428362
9,9,200,0.05,32,32,0.5,0.5,0.9,0.9,64,64,1,1,200,0.05,10,0.225738095,0.774261905
7,7,100,0.1,32,32,0.5,0.5,0.9,0.9,32,32,0.1,0.1,200,0.05,10,0.225769716,0.774230284
9,9,100,0.1,32,32,0.5,0.5,0.9,0.9,32,32,0.1,0.1,200,0.05,10,0.22583352,0.77416648
5,5,100,0.1,32,32,0.5,0.5,0.9,0.9,32,32,0.1,0.1,100,0.1,10,0.226883118,0.773116882
5,5,100,0.1,32,32,0.5,0.5,0.9,0.9,16,16,1,1,200,0.05,10,0.227070584,0.772929416
5,5,200,0.05,32,32,0.5,0.5,0.9,0.9,16,16,0.01,0.01,200,0.05,10,0.227087746,0.772912254
5,5,200,0.05,32,32,0.5,0.5,0.9,0.9,80,80,1,1,200,0.05,10,0.227278655,0.772721345
7,7,100,0.1,32,32,0.5,0.5,0.9,0.9,32,32,0.1,0.1,100,0.1,10,0.227283916,0.772716084
7,7,200,0.05,32,32,0.5,0.5,0.9,0.9,16,16,0.01,0.01,200,0.05,10,0.227326832,0.772673168
5,5,200,0.05,32,32,0.5,0.5,0.9,0.9,32,32,1,1,200,0.05,10,0.227392623,0.772607377
9,9,100,0.1,32,32,0.5,0.5,0.9,0.9,32,32,0.1,0.1,100,0.1,10,0.227422471,0.772577529
7,7,100,0.1,32,32,0.5,0.5,0.9,0.9,16,16,1,1,200,0.05,10,0.227480663,0.772519337
9,9,200,0.05,32,32,0.5,0.5,0.9,0.9,16,16,0.01,0.01,200,0.05,10,0.227562855,0.772437145
7,7,200,0.05,32,32,0.5,0.5,0.9,0.9,32,32,1,1,200,0.05,10,0.227605674,0.772394326
5,5,200,0.05,32,32,0.5,0.5,0.9,0.9,80,80,0.01,0.01,100,0.1,10,0.227618374,0.772381626
7,7,200,0.05,32,32,0.5,0.5,0.9,0.9,80,80,1,1,200,0.05,10,0.227632022,0.772367978
9,9,200,0.05,32,32,0.5,0.5,0.9,0.9,80,80,1,1,200,0.05,10,0.227735968,0.772264032
9,9,200,0.05,32,32,0.5,0.5,0.9,0.9,32,32,1,1,200,0.05,10,0.227746263,0.772253737
9,9,100,0.1,32,32,0.5,0.5,0.9,0.9,16,16,1,1,200,0.05,10,0.22774756,0.77225244
7,7,200,0.05,32,32,0.5,0.5,0.9,0.9,80,80,0.01,0.01,100,0.1,10,0.227837821,0.772162179
9,9,200,0.05,32,32,0.5,0.5,0.9,0.9,80,80,0.01,0.01,100,0.1,10,0.228042309,0.771957691
5,5,200,0.05,32,32,0.5,0.5,0.9,0.9,32,32,0.1,0.1,200,0.05,10,0.228470388,0.771529612
5,5,200,0.05,32,32,0.5,0.5,0.9,0.9,16,16,0.01,0.01,100,0.1,10,0.228547274,0.771452726
7,7,200,0.05,32,32,0.5,0.5,0.9,0.9,32,32,0.1,0.1,200,0.05,10,0.228628541,0.771371459
9,9,200,0.05,32,32,0.5,0.5,0.9,0.9,32,32,0.1,0.1,200,0.05,10,0.228751701,0.771248299
7,7,200,0.05,32,32,0.5,0.5,0.9,0.9,16,16,0.01,0.01,100,0.1,10,0.228776759,0.771223241
9,9,200,0.05,32,32,0.5,0.5,0.9,0.9,16,16,0.01,0.01,100,0.1,10,0.228969872,0.771030128
5,5,100,0.1,32,32,0.5,0.5,0.9,0.9,80,80,1,1,100,0.1,10,0.229887996,0.770112004
7,7,100,0.1,32,32,0.5,0.5,0.9,0.9,80,80,1,1,100,0.1,10,0.230237648,0.769762352
9,9,100,0.1,32,32,0.5,0.5,0.9,0.9,80,80,1,1,100,0.1,10,0.230255418,0.769744582
5,5,200,0.05,32,32,0.5,0.5,0.9,0.9,32,32,0.1,0.1,100,0.1,10,0.230344066,0.769655934
5,5,200,0.05,32,32,0.5,0.5,0.9,0.9,16,16,1,1,200,0.05,10,0.230409202,0.769590798
7,7,200,0.05,32,32,0.5,0.5,0.9,0.9,32,32,0.1,0.1,100,0.1,10,0.230581312,0.769418688
7,7,200,0.05,32,32,0.5,0.5,0.9,0.9,16,16,1,1,200,0.05,10,0.230634111,0.769365889
9,9,200,0.05,32,32,0.5,0.5,0.9,0.9,32,32,0.1,0.1,100,0.1,10,0.230734609,0.769265391
5,5,100,0.1,32,32,0.5,0.5,0.9,0.9,80,80,0.1,0.1,100,0.1,10,0.230957573,0.769042427
5,5,100,0.1,32,32,0.5,0.5,0.9,0.9,64,64,1,1,100,0.1,10,0.230960169,0.769039831
9,9,200,0.05,32,32,0.5,0.5,0.9,0.9,16,16,1,1,200,0.05,10,0.23096224,0.76903776
5,5,100,0.1,32,32,0.5,0.5,0.9,0.9,64,64,0.1,0.1,100,0.1,10,0.230972507,0.769027493
7,7,100,0.1,32,32,0.5,0.5,0.9,0.9,80,80,0.1,0.1,100,0.1,10,0.231105123,0.768894877
7,7,100,0.1,32,32,0.5,0.5,0.9,0.9,64,64,0.1,0.1,100,0.1,10,0.231285915,0.768714085
5,5,100,0.1,32,32,0.5,0.5,0.9,0.9,64,64,0.01,0.01,100,0.1,10,0.231403103,0.768596897
9,9,100,0.1,32,32,0.5,0.5,0.9,0.9,80,80,0.1,0.1,100,0.1,10,0.231438564,0.768561436
7,7,100,0.1,32,32,0.5,0.5,0.9,0.9,64,64,1,1,100,0.1,10,0.231500234,0.768499766
9,9,100,0.1,32,32,0.5,0.5,0.9,0.9,64,64,0.1,0.1,100,0.1,10,0.231512265,0.768487735
9,9,100,0.1,32,32,0.5,0.5,0.9,0.9,64,64,1,1,100,0.1,10,0.231576412,0.768423588
5,5,100,0.1,32,32,0.5,0.5,0.9,0.9,16,16,1,1,100,0.1,10,0.231863324,0.768136676
7,7,100,0.1,32,32,0.5,0.5,0.9,0.9,64,64,0.01,0.01,100,0.1,10,0.231893196,0.768106804
9,9,100,0.1,32,32,0.5,0.5,0.9,0.9,64,64,0.01,0.01,100,0.1,10,0.231960917,0.768039083
5,5,100,0.1,32,32,0.5,0.5,0.9,0.9,16,16,0.1,0.1,100,0.1,10,0.232015073,0.767984927
7,7,100,0.1,32,32,0.5,0.5,0.9,0.9,16,16,0.1,0.1,100,0.1,10,0.232031235,0.767968765
7,7,100,0.1,32,32,0.5,0.5,0.9,0.9,16,16,1,1,100,0.1,10,0.232308118,0.767691882
5,5,100,0.1,32,32,0.5,0.5,0.9,0.9,32,32,0.01,0.01,100,0.1,10,0.232360742,0.767639258
9,9,100,0.1,32,32,0.5,0.5,0.9,0.9,16,16,0.1,0.1,100,0.1,10,0.232515518,0.767484482
9,9,100,0.1,32,32,0.5,0.5,0.9,0.9,16,16,1,1,100,0.1,10,0.232635853,0.767364147
9,9,100,0.1,32,32,0.5,0.5,0.9,0.9,32,32,0.01,0.01,100,0.1,10,0.232673854,0.767326146
7,7,100,0.1,32,32,0.5,0.5,0.9,0.9,32,32,0.01,0.01,100,0.1,10,0.232696678,0.767303322
5,5,200,0.05,32,32,0.5,0.5,0.9,0.9,80,80,1,1,100,0.1,10,0.233140006,0.766859994
7,7,200,0.05,32,32,0.5,0.5,0.9,0.9,80,80,1,1,100,0.1,10,0.233426199,0.766573801
9,9,200,0.05,32,32,0.5,0.5,0.9,0.9,80,80,1,1,100,0.1,10,0.233560624,0.766439376
5,5,200,0.05,32,32,0.5,0.5,0.9,0.9,80,80,0.1,0.1,100,0.1,10,0.23399125,0.76600875
5,5,200,0.05,32,32,0.5,0.5,0.9,0.9,64,64,0.1,0.1,100,0.1,10,0.234015661,0.765984339
7,7,200,0.05,32,32,0.5,0.5,0.9,0.9,64,64,0.1,0.1,100,0.1,10,0.23416645,0.76583355
7,7,200,0.05,32,32,0.5,0.5,0.9,0.9,80,80,0.1,0.1,100,0.1,10,0.234177655,0.765822345
5,5,200,0.05,32,32,0.5,0.5,0.9,0.9,64,64,1,1,100,0.1,10,0.234209353,0.765790647
9,9,200,0.05,32,32,0.5,0.5,0.9,0.9,64,64,0.1,0.1,100,0.1,10,0.234320078,0.765679922
9,9,200,0.05,32,32,0.5,0.5,0.9,0.9,80,80,0.1,0.1,100,0.1,10,0.234335696,0.765664304
7,7,200,0.05,32,32,0.5,0.5,0.9,0.9,64,64,1,1,100,0.1,10,0.234565405,0.765434595
5,5,200,0.05,32,32,0.5,0.5,0.9,0.9,64,64,0.01,0.01,100,0.1,10,0.234577719,0.765422281
9,9,200,0.05,32,32,0.5,0.5,0.9,0.9,64,64,1,1,100,0.1,10,0.23468361,0.76531639
7,7,200,0.05,32,32,0.5,0.5,0.9,0.9,64,64,0.01,0.01,100,0.1,10,0.234786883,0.765213117
5,5,100,0.1,32,32,0.7,0.7,0.7,0.7,16,16,0.01,0.01,100,0.1,10,0.234868269,0.765131731
9,9,200,0.05,32,32,0.5,0.5,0.9,0.9,64,64,0.01,0.01,100,0.1,10,0.234896431,0.765103569
5,5,200,0.05,32,32,0.5,0.5,0.9,0.9,32,32,0.01,0.01,100,0.1,10,0.235454818,0.764545182
5,5,200,0.05,32,32,0.5,0.5,0.9,0.9,16,16,1,1,100,0.1,10,0.235464176,0.764535824
7,7,200,0.05,32,32,0.5,0.5,0.9,0.9,32,32,0.01,0.01,100,0.1,10,0.235616054,0.764383946
9,9,200,0.05,32,32,0.5,0.5,0.9,0.9,32,32,0.01,0.01,100,0.1,10,0.235724697,0.764275303
7,7,200,0.05,32,32,0.5,0.5,0.9,0.9,16,16,1,1,100,0.1,10,0.235742331,0.764257669
5,5,200,0.05,32,32,0.5,0.5,0.9,0.9,16,16,0.1,0.1,100,0.1,10,0.2357597,0.7642403
7,7,200,0.05,32,32,0.5,0.5,0.9,0.9,16,16,0.1,0.1,100,0.1,10,0.235917798,0.764082202
7,7,100,0.1,32,32,0.7,0.7,0.7,0.7,16,16,0.01,0.01,100,0.1,10,0.235963525,0.764036475
9,9,200,0.05,32,32,0.5,0.5,0.9,0.9,16,16,1,1,100,0.1,10,0.236063835,0.763936165
9,9,200,0.05,32,32,0.5,0.5,0.9,0.9,16,16,0.1,0.1,100,0.1,10,0.23616231,0.76383769
9,9,100,0.1,32,32,0.7,0.7,0.7,0.7,16,16,0.01,0.01,100,0.1,10,0.23625913,0.76374087
5,5,100,0.1,32,32,0.7,0.7,0.7,0.7,64,64,0.01,0.01,100,0.1,10,0.237211376,0.762788624
7,7,100,0.1,32,32,0.7,0.7,0.7,0.7,64,64,0.01,0.01,100,0.1,10,0.237879626,0.762120374
9,9,100,0.1,32,32,0.7,0.7,0.7,0.7,64,64,0.01,0.01,100,0.1,10,0.238566915,0.761433085
5,5,100,0.1,32,32,0.7,0.7,0.7,0.7,32,32,0.01,0.01,200,0.05,10,0.240653093,0.759346907
5,5,100,0.1,32,32,0.7,0.7,0.7,0.7,16,16,0.1,0.1,100,0.1,10,0.240725349,0.759274651
7,7,100,0.1,32,32,0.7,0.7,0.7,0.7,32,32,0.01,0.01,200,0.05,10,0.241179092,0.758820908
5,5,200,0.05,32,32,0.7,0.7,0.7,0.7,16,16,0.01,0.01,100,0.1,10,0.241252557,0.758747443
7,7,200,0.05,32,32,0.7,0.7,0.7,0.7,16,16,0.01,0.01,100,0.1,10,0.241553693,0.758446307
9,9,100,0.1,32,32,0.7,0.7,0.7,0.7,32,32,0.01,0.01,200,0.05,10,0.241577428,0.758422572
7,7,100,0.1,32,32,0.7,0.7,0.7,0.7,16,16,0.1,0.1,100,0.1,10,0.241716342,0.758283658
