max_depth_LGB,n_estimators_random,learning_rate_LGB,num_iterations_LGB,min_samples_split_random,num_leaves_LGB,min_child_samples_LGB,reg_lambda_LGB,subsample_LGB,colsample_bytree_LGB,max_features_random,max_samples_random,max_depth_random,max_bin_LGB,min_samples_leaf_random,reg_alpha,degree,mse,r2,mse_y,auc_t
7,50,0.2,100,16,32,32,5,0.7,0.7,0.7,0.7,5,80,5,0.1,5,0.311390659,0.688609341,1.127029207,0.510783544
7,50,0.2,100,64,128,128,20,0.5,0.5,0.9,0.9,5,80,5,0.1,5,0.31139623,0.68860377,1.082534166,0.511531659
9,50,0.2,100,64,128,128,20,0.5,0.5,0.9,0.9,5,80,5,0.1,5,0.31139623,0.68860377,1.076521985,0.511531659
9,100,0.1,200,64,128,128,20,0.7,0.7,0.7,0.7,5,80,5,0.1,5,0.31139859,0.68860141,1.075190266,0.515069174
5,50,0.2,100,16,32,32,5,0.7,0.7,0.7,0.7,7,112,7,0.01,5,0.311415269,0.688584731,1.112119418,0.512237024
5,100,0.1,200,16,32,32,5,0.9,0.9,0.5,0.5,5,80,5,1,5,0.311420051,0.688579949,1.107124366,0.511852279
9,50,0.2,100,64,128,128,20,0.5,0.5,0.9,0.9,5,80,5,1,5,0.311435006,0.688564994,1.076335145,0.511531659
9,100,0.1,200,64,128,128,20,0.5,0.5,0.9,0.9,7,112,7,1,5,0.311435277,0.688564723,1.075900423,0.511456847
7,100,0.1,200,64,128,128,20,0.5,0.5,0.9,0.9,7,112,7,1,5,0.311435277,0.688564723,1.074772224,0.511456847
7,50,0.2,100,16,32,32,5,0.5,0.5,0.9,0.9,9,144,9,0.1,5,0.311499967,0.688500033,1.112893003,0.517361612
7,100,0.1,200,16,32,32,5,0.7,0.7,0.7,0.7,7,112,7,0.01,5,0.311519342,0.688480658,1.117196936,0.512514896
7,50,0.2,100,16,32,32,5,0.7,0.7,0.7,0.7,7,112,7,0.01,5,0.311577993,0.688422007,1.129415938,0.512237024
5,50,0.2,100,64,128,128,20,0.5,0.5,0.9,0.9,7,112,7,0.01,5,0.311596732,0.688403268,1.078060134,0.52767224
5,50,0.2,100,48,96,96,15,0.5,0.5,0.9,0.9,5,80,5,1,5,0.311608851,0.688391149,1.078103931,0.511531659
9,50,0.2,100,64,128,128,20,0.5,0.5,0.9,0.9,7,112,7,0.01,5,0.311734755,0.688265245,1.07728976,0.52767224
7,50,0.2,100,64,128,128,20,0.5,0.5,0.9,0.9,7,112,7,0.01,5,0.311734755,0.688265245,1.078613503,0.52767224
7,50,0.2,100,64,128,128,20,0.5,0.5,0.9,0.9,5,80,5,0.01,5,0.311761215,0.688238785,1.080460285,0.511531659
9,50,0.2,100,64,128,128,20,0.5,0.5,0.9,0.9,5,80,5,0.01,5,0.311761215,0.688238785,1.08122191,0.511531659
5,100,0.1,200,48,96,96,15,0.5,0.5,0.9,0.9,5,80,5,0.01,5,0.311828754,0.688171246,1.077714375,0.519370835
5,100,0.1,200,64,128,128,20,0.5,0.5,0.9,0.9,5,80,5,1,5,0.31183889,0.68816111,1.073439336,0.519370835
7,100,0.1,200,48,96,96,15,0.5,0.5,0.9,0.9,5,80,5,1,5,0.311927292,0.688072708,1.082266524,0.519370835
9,100,0.1,200,16,32,32,5,0.9,0.9,0.5,0.5,7,112,7,0.01,5,0.311984291,0.688015709,1.140047932,0.519809017
5,100,0.1,200,64,128,128,20,0.5,0.5,0.9,0.9,5,80,5,0.01,5,0.31199454,0.68800546,1.076449888,0.519370835
9,100,0.1,200,16,32,32,5,0.5,0.5,0.9,0.9,9,144,9,0.1,5,0.312014839,0.687985161,1.118945136,0.504910841
9,50,0.2,100,16,32,32,5,0.7,0.7,0.7,0.7,7,112,7,0.1,5,0.312073808,0.687926192,1.139145047,0.512237024
5,100,0.1,200,16,32,32,5,0.9,0.9,0.5,0.5,9,144,9,1,5,0.312077652,0.687922348,1.108643383,0.518833796
9,50,0.2,100,16,32,32,5,0.7,0.7,0.7,0.7,5,80,5,0.01,5,0.312110474,0.687889526,1.132213126,0.510783544
9,50,0.2,100,48,96,96,15,0.5,0.5,0.9,0.9,5,80,5,0.1,5,0.312125066,0.687874934,1.088040839,0.511531659
7,50,0.2,100,16,32,32,5,0.9,0.9,0.5,0.5,9,144,9,0.1,5,0.312257183,0.687742817,1.121702735,0.511109508
7,100,0.1,200,16,32,32,5,0.9,0.9,0.5,0.5,5,80,5,0.01,5,0.312300524,0.687699476,1.122660416,0.511852279
9,100,0.1,200,32,64,64,10,0.7,0.7,0.7,0.7,5,80,5,0.01,5,0.312350008,0.687649992,1.102983064,0.515069174
9,100,0.1,200,32,64,64,10,0.5,0.5,0.9,0.9,9,144,9,0.1,5,0.312352499,0.687647501,1.096572888,0.504910841
7,50,0.2,100,48,96,96,15,0.5,0.5,0.9,0.9,5,80,5,0.1,5,0.312361089,0.687638911,1.084976895,0.511531659
7,100,0.1,200,32,64,64,10,0.5,0.5,0.9,0.9,5,80,5,0.01,5,0.312594594,0.687405406,1.095123782,0.519370835
9,100,0.1,200,32,64,64,10,0.5,0.5,0.9,0.9,5,80,5,0.01,5,0.312616518,0.687383482,1.101968296,0.519370835
7,50,0.2,100,16,32,32,5,0.5,0.5,0.9,0.9,7,112,7,0.01,5,0.312642894,0.687357106,1.114716846,0.52767224
7,50,0.2,100,64,128,128,20,0.5,0.5,0.9,0.9,5,80,5,1,5,0.312716567,0.687283433,1.076091062,0.511531659
5,100,0.1,200,16,32,32,5,0.5,0.5,0.9,0.9,7,112,7,1,5,0.312718569,0.687281431,1.09040313,0.511456847
5,50,0.2,100,16,32,32,5,0.9,0.9,0.5,0.5,9,144,9,1,5,0.31275009,0.68724991,1.109135364,0.511109508
7,50,0.2,100,16,32,32,5,0.7,0.7,0.7,0.7,9,144,9,0.01,5,0.312772672,0.687227328,1.131788414,0.508573932
5,50,0.2,100,64,128,128,20,0.5,0.5,0.9,0.9,5,80,5,1,5,0.312830275,0.687169725,1.071800651,0.511531659
9,100,0.1,200,16,32,32,5,0.5,0.5,0.9,0.9,5,80,5,0.1,5,0.312836876,0.687163124,1.119186134,0.519370835
5,50,0.2,100,48,96,96,15,0.5,0.5,0.9,0.9,5,80,5,0.01,5,0.312875114,0.687124886,1.080580672,0.511531659
5,50,0.2,100,16,32,32,5,0.9,0.9,0.5,0.5,9,144,9,0.1,5,0.312922879,0.687077121,1.106438693,0.511109508
5,50,0.2,100,32,64,64,10,0.5,0.5,0.9,0.9,5,80,5,1,5,0.31299784,0.68700216,1.086949004,0.511531659
7,50,0.2,100,16,32,32,5,0.7,0.7,0.7,0.7,5,80,5,1,5,0.313067268,0.686932732,1.117136245,0.510783544
9,50,0.2,100,16,32,32,5,0.9,0.9,0.5,0.5,7,112,7,0.01,5,0.313110928,0.686889072,1.144120376,0.505683002
5,100,0.1,200,16,32,32,5,0.7,0.7,0.7,0.7,5,80,5,1,5,0.313149753,0.686850247,1.099056486,0.515069174
7,50,0.2,100,32,64,64,10,0.5,0.5,0.9,0.9,5,80,5,0.1,5,0.313369351,0.686630649,1.100705668,0.511531659
7,50,0.2,100,16,32,32,5,0.9,0.9,0.5,0.5,7,112,7,1,5,0.313386111,0.686613889,1.127899725,0.505683002
7,50,0.2,100,16,32,32,5,0.5,0.5,0.9,0.9,5,80,5,0.01,5,0.313397676,0.686602324,1.121743082,0.511531659
7,50,0.2,100,16,32,32,5,0.9,0.9,0.5,0.5,5,80,5,1,5,0.313419951,0.686580049,1.130749297,0.508531183
9,100,0.1,200,16,32,32,5,0.5,0.5,0.9,0.9,7,112,7,0.01,5,0.313472859,0.686527141,1.120329968,0.511456847
7,100,0.1,200,16,32,32,5,0.7,0.7,0.7,0.7,9,144,9,1,5,0.313478455,0.686521545,1.118203528,0.515590183
7,50,0.2,100,64,128,128,20,0.5,0.5,0.9,0.9,9,144,9,0.1,5,0.313510462,0.686489538,1.076925613,0.517361612
9,50,0.2,100,64,128,128,20,0.5,0.5,0.9,0.9,9,144,9,0.1,5,0.313510462,0.686489538,1.081134935,0.517361612
7,50,0.2,100,16,32,32,5,0.5,0.5,0.9,0.9,5,80,5,0.1,5,0.313526796,0.686473204,1.119750286,0.511531659
5,100,0.1,200,64,128,128,20,0.7,0.7,0.7,0.7,5,80,5,1,5,0.313688911,0.686311089,1.072058224,0.515069174
7,50,0.2,100,16,32,32,5,0.9,0.9,0.5,0.5,7,112,7,0.1,5,0.313694218,0.686305782,1.141026184,0.505683002
7,100,0.1,200,16,32,32,5,0.5,0.5,0.9,0.9,7,112,7,1,5,0.313758278,0.686241722,1.107231878,0.511456847
5,100,0.1,200,16,32,32,5,0.9,0.9,0.5,0.5,9,144,9,0.01,5,0.313815741,0.686184259,1.106927862,0.518833796
5,100,0.1,200,16,32,32,5,0.7,0.7,0.7,0.7,7,112,7,0.01,5,0.313908929,0.686091071,1.099941778,0.512514896
7,100,0.1,200,16,32,32,5,0.5,0.5,0.9,0.9,9,144,9,0.01,5,0.313951671,0.686048329,1.104820986,0.504910841
5,100,0.1,200,64,128,128,20,0.7,0.7,0.7,0.7,5,80,5,0.01,5,0.31397485,0.68602515,1.072709848,0.515069174
7,50,0.2,100,32,64,64,10,0.5,0.5,0.9,0.9,7,112,7,0.1,5,0.313992582,0.686007418,1.098623097,0.52767224
9,50,0.2,100,16,32,32,5,0.7,0.7,0.7,0.7,9,144,9,1,5,0.314041146,0.685958854,1.1390776,0.508573932
5,50,0.2,100,64,128,128,20,0.5,0.5,0.9,0.9,5,80,5,0.01,5,0.31410948,0.68589052,1.075269576,0.511531659
7,100,0.1,200,16,32,32,5,0.9,0.9,0.5,0.5,5,80,5,1,5,0.314122611,0.685877389,1.124351321,0.511852279
5,100,0.1,200,16,32,32,5,0.5,0.5,0.9,0.9,9,144,9,0.1,5,0.314224906,0.685775094,1.097137162,0.504910841
5,50,0.2,100,16,32,32,5,0.5,0.5,0.9,0.9,9,144,9,0.01,5,0.314225612,0.685774388,1.098695858,0.517361612
9,50,0.2,100,16,32,32,5,0.5,0.5,0.9,0.9,7,112,7,1,5,0.314284183,0.685715817,1.121829768,0.52767224
5,50,0.2,100,64,128,128,20,0.5,0.5,0.9,0.9,5,80,5,0.1,5,0.314421142,0.685578858,1.077299251,0.511531659
5,100,0.1,200,16,32,32,5,0.9,0.9,0.5,0.5,7,112,7,1,5,0.314447388,0.685552612,1.10513826,0.519809017
5,50,0.2,100,16,32,32,5,0.5,0.5,0.9,0.9,7,112,7,0.01,5,0.314477084,0.685522916,1.096254489,0.52767224
5,100,0.1,200,16,32,32,5,0.7,0.7,0.7,0.7,7,112,7,1,5,0.314641201,0.685358799,1.100721445,0.512514896
5,50,0.2,100,16,32,32,5,0.5,0.5,0.9,0.9,5,80,5,0.01,5,0.314749922,0.685250078,1.095170834,0.511531659
9,100,0.1,200,16,32,32,5,0.7,0.7,0.7,0.7,5,80,5,0.01,5,0.314787528,0.685212472,1.124995342,0.515069174
5,50,0.2,100,16,32,32,5,0.5,0.5,0.9,0.9,9,144,9,0.1,5,0.314820193,0.685179807,1.103159287,0.517361612
7,100,0.1,200,16,32,32,5,0.5,0.5,0.9,0.9,9,144,9,1,5,0.314858195,0.685141805,1.102630633,0.504910841
5,100,0.1,200,16,32,32,5,0.5,0.5,0.9,0.9,7,112,7,0.01,5,0.314910114,0.685089886,1.095506614,0.511456847
9,50,0.2,100,16,32,32,5,0.9,0.9,0.5,0.5,9,144,9,0.01,5,0.314949641,0.685050359,1.140811162,0.511109508
7,100,0.1,200,16,32,32,5,0.5,0.5,0.9,0.9,7,112,7,0.1,5,0.314980587,0.685019413,1.107855448,0.511456847
9,50,0.2,100,16,32,32,5,0.5,0.5,0.9,0.9,5,80,5,0.1,5,0.31515712,0.68484288,1.125987544,0.511531659
7,100,0.1,200,16,32,32,5,0.7,0.7,0.7,0.7,5,80,5,1,5,0.315173455,0.684826545,1.115863304,0.515069174
7,100,0.1,200,16,32,32,5,0.5,0.5,0.9,0.9,7,112,7,0.01,5,0.315361454,0.684638546,1.106917309,0.511456847
5,100,0.1,200,16,32,32,5,0.7,0.7,0.7,0.7,7,112,7,0.1,5,0.315384365,0.684615635,1.1018443,0.512514896
9,100,0.1,200,16,32,32,5,0.7,0.7,0.7,0.7,7,112,7,0.01,5,0.315707836,0.684292164,1.1278818,0.512514896
9,100,0.1,200,16,32,32,5,0.7,0.7,0.7,0.7,7,112,7,0.1,5,0.315792802,0.684207198,1.128201539,0.512514896
7,100,0.1,200,16,32,32,5,0.7,0.7,0.7,0.7,7,112,7,0.1,5,0.315861871,0.684138129,1.120634243,0.512514896
9,50,0.2,100,16,32,32,5,0.7,0.7,0.7,0.7,7,112,7,0.01,5,0.315942286,0.684057714,1.142523609,0.512237024
5,50,0.2,100,16,32,32,5,0.9,0.9,0.5,0.5,7,112,7,0.1,5,0.315945081,0.684054919,1.110099527,0.505683002
9,100,0.1,200,16,32,32,5,0.7,0.7,0.7,0.7,9,144,9,0.1,5,0.315968153,0.684031847,1.131160666,0.515590183
7,50,0.2,100,16,32,32,5,0.7,0.7,0.7,0.7,7,112,7,1,5,0.315998603,0.684001397,1.123154173,0.512237024
5,100,0.1,200,16,32,32,5,0.5,0.5,0.9,0.9,7,112,7,0.1,5,0.316191079,0.683808921,1.095025333,0.511456847
5,100,0.1,200,16,32,32,5,0.5,0.5,0.9,0.9,5,80,5,1,5,0.316233921,0.683766079,1.092994064,0.519370835
5,100,0.1,200,16,32,32,5,0.5,0.5,0.9,0.9,9,144,9,0.01,5,0.31628047,0.68371953,1.095725341,0.504910841
9,50,0.2,100,16,32,32,5,0.9,0.9,0.5,0.5,9,144,9,0.1,5,0.316624262,0.683375738,1.140780554,0.511109508
7,100,0.1,200,16,32,32,5,0.7,0.7,0.7,0.7,5,80,5,0.01,5,0.317040465,0.682959535,1.120962277,0.515069174
7,100,0.1,200,16,32,32,5,0.9,0.9,0.5,0.5,7,112,7,1,5,0.317155624,0.682844376,1.126200462,0.519809017
5,100,0.1,200,16,32,32,5,0.5,0.5,0.9,0.9,9,144,9,1,5,0.317377145,0.682622855,1.091761737,0.504910841
9,50,0.2,100,16,32,32,5,0.7,0.7,0.7,0.7,5,80,5,0.1,5,0.317459361,0.682540639,1.141805707,0.510783544
9,100,0.1,200,16,32,32,5,0.7,0.7,0.7,0.7,5,80,5,0.1,5,0.317900277,0.682099723,1.123853588,0.515069174
7,50,0.2,100,16,32,32,5,0.5,0.5,0.9,0.9,7,112,7,1,5,0.318387522,0.681612478,1.112631225,0.52767224
9,100,0.1,200,16,32,32,5,0.7,0.7,0.7,0.7,5,80,5,1,5,0.318574085,0.681425915,1.131067592,0.515069174
7,100,0.1,200,16,32,32,5,0.5,0.5,0.9,0.9,5,80,5,1,5,0.318633308,0.681366692,1.104462892,0.519370835
9,100,0.1,200,16,32,32,5,0.5,0.5,0.9,0.9,5,80,5,1,5,0.319113953,0.680886047,1.117749162,0.519370835
7,50,0.2,100,16,32,32,5,0.5,0.5,0.9,0.9,7,112,7,0.1,5,0.319463753,0.680536247,1.108072921,0.52767224
9,100,0.1,200,16,32,32,5,0.7,0.7,0.7,0.7,9,144,9,0.01,5,0.319911398,0.680088602,1.136384745,0.515590183
5,100,0.1,200,16,32,32,5,0.7,0.7,0.7,0.7,5,80,5,0.01,5,0.320173239,0.679826761,1.098472307,0.515069174
9,50,0.2,100,16,32,32,5,0.5,0.5,0.9,0.9,5,80,5,0.01,5,0.320237759,0.679762241,1.124739484,0.511531659
9,100,0.1,200,16,32,32,5,0.5,0.5,0.9,0.9,5,80,5,0.01,5,0.320282588,0.679717412,1.118998635,0.519370835
5,100,0.1,200,16,32,32,5,0.5,0.5,0.9,0.9,5,80,5,0.1,5,0.32036701,0.67963299,1.097474085,0.519370835
7,50,0.2,100,16,32,32,5,0.7,0.7,0.7,0.7,5,80,5,0.01,5,0.321082862,0.678917138,1.125378615,0.510783544
5,50,0.2,100,16,32,32,5,0.5,0.5,0.9,0.9,7,112,7,0.1,5,0.32140605,0.67859395,1.098106705,0.52767224
7,100,0.1,200,16,32,32,5,0.5,0.5,0.9,0.9,5,80,5,0.01,5,0.321753596,0.678246404,1.106763619,0.519370835
9,50,0.2,100,16,32,32,5,0.5,0.5,0.9,0.9,5,80,5,1,5,0.322635689,0.677364311,1.120668228,0.511531659
5,100,0.1,200,16,32,32,5,0.5,0.5,0.9,0.9,5,80,5,0.01,5,0.324904186,0.675095814,1.095768171,0.519370835
5,50,0.2,100,16,32,32,5,0.5,0.5,0.9,0.9,5,80,5,0.1,5,0.331187145,0.668812855,1.09805472,0.511531659
