eps_lasso,n_alphas_lasso,num_iterations_LGB,learning_rate_LGB,reg_lambda_LGB,min_child_samples_LGB,num_leaves_LGB,colsample_bytree_LGB,subsample_LGB,max_depth_LGB,max_bin_LGB,reg_alpha_LGB,degree,mse,r2
0.0001,450,200,0.1,3,16,16,0.5,0.5,9,144,0.01,5,0.36182166280141503,0.638178337198585
1.0,250,200,0.1,5,48,48,0.5,0.5,5,80,0.01,5,0.3619083345998539,0.6380916654001461
1.0,250,100,0.2,9,112,112,0.7,0.7,9,144,0.1,5,0.36194863964764507,0.638051360352355
1.0,250,200,0.1,7,80,80,0.9,0.9,9,144,0.01,5,0.3619791301685307,0.6380208698314693
1.0,250,200,0.1,3,16,16,0.5,0.5,9,144,0.1,5,0.36214251845627676,0.6378574815437232
1.0,250,100,0.2,7,80,80,0.5,0.5,5,80,1.0,5,0.36217229528433353,0.6378277047156664
1.0,250,200,0.1,3,16,16,0.5,0.5,5,80,0.1,5,0.36222624796119784,0.6377737520388022
0.01,350,100,0.2,5,48,48,0.9,0.9,7,112,0.1,5,0.3622801119842396,0.6377198880157604
0.0001,450,100,0.2,5,48,48,0.9,0.9,7,112,0.1,5,0.36229345216363784,0.6377065478363622
1.0,250,200,0.1,3,16,16,0.7,0.7,7,112,1.0,5,0.3623246108539085,0.6376753891460916
1.0,250,100,0.2,5,48,48,0.7,0.7,7,112,0.1,5,0.3626383409980917,0.6373616590019082
1.0,250,200,0.1,3,16,16,0.5,0.5,7,112,0.01,5,0.36280611797801504,0.6371938820219849
1.0,250,100,0.2,5,48,48,0.9,0.9,9,144,0.1,5,0.3628925696547756,0.6371074303452244
0.01,350,200,0.1,5,48,48,0.9,0.9,9,144,0.01,5,0.36298125556757393,0.637018744432426
0.0001,450,200,0.1,5,48,48,0.9,0.9,9,144,0.01,5,0.3630013461921465,0.6369986538078535
1.0,250,200,0.1,3,16,16,0.9,0.9,5,80,0.1,5,0.363263833759933,0.636736166240067
1.0,250,100,0.2,7,80,80,0.9,0.9,9,144,1.0,5,0.36330120954536993,0.6366987904546301
1.0,250,200,0.1,7,80,80,0.5,0.5,7,112,0.01,5,0.3633455395754013,0.6366544604245987
1.0,250,200,0.1,7,80,80,0.7,0.7,7,112,0.01,5,0.363396398404179,0.636603601595821
1.0,250,100,0.2,7,80,80,0.9,0.9,7,112,0.1,5,0.3635169783990015,0.6364830216009985
1.0,250,100,0.2,9,112,112,0.5,0.5,7,112,0.1,5,0.3635653620699106,0.6364346379300894
1.0,250,200,0.1,3,16,16,0.5,0.5,7,112,0.1,5,0.36357654516508175,0.6364234548349182
1.0,250,100,0.2,7,80,80,0.5,0.5,7,112,1.0,5,0.3636286949876506,0.6363713050123494
1.0,250,200,0.1,5,48,48,0.7,0.7,7,112,0.1,5,0.3637473904071269,0.6362526095928731
1.0,250,200,0.1,7,80,80,0.7,0.7,9,144,1.0,5,0.36378262853812415,0.6362173714618758
1.0,250,200,0.1,5,48,48,0.5,0.5,5,80,0.1,5,0.3638879384653751,0.636112061534625
1.0,250,200,0.1,5,48,48,0.9,0.9,5,80,0.1,5,0.36399581955546134,0.6360041804445387
1.0,250,100,0.2,7,80,80,0.5,0.5,9,144,1.0,5,0.3640178941412984,0.6359821058587016
0.01,350,100,0.2,3,16,16,0.7,0.7,5,80,0.1,5,0.3640641708845248,0.6359358291154752
1.0,250,200,0.1,3,16,16,0.9,0.9,7,112,0.1,5,0.3641612245005696,0.6358387754994304
0.0001,450,100,0.2,3,16,16,0.7,0.7,5,80,0.1,5,0.36418109015847167,0.6358189098415283
1.0,250,200,0.1,5,48,48,0.5,0.5,7,112,1.0,5,0.3641991969092558,0.6358008030907443
1.0,250,100,0.2,3,16,16,0.7,0.7,9,144,1.0,5,0.36428197621114,0.63571802378886
1.0,250,100,0.2,7,80,80,0.7,0.7,7,112,0.01,5,0.36430746967981636,0.6356925303201837
1.0,250,100,0.2,3,16,16,0.9,0.9,7,112,0.1,5,0.3643360608862225,0.6356639391137775
1.0,250,200,0.1,5,48,48,0.7,0.7,5,80,0.01,5,0.36444972406640136,0.6355502759335987
1.0,250,200,0.1,9,112,112,0.9,0.9,3,48,0.01,5,0.36460444328274816,0.6353955567172518
1.0,250,200,0.1,3,16,16,0.7,0.7,7,112,0.01,5,0.36476613145274983,0.6352338685472502
1.0,250,100,0.2,7,80,80,0.9,0.9,3,48,0.1,5,0.3648224910058886,0.6351775089941114
1.0,250,100,0.2,7,80,80,0.5,0.5,3,48,0.1,5,0.3648745941111597,0.6351254058888403
1.0,250,100,0.2,3,16,16,0.7,0.7,7,112,0.01,5,0.3649937510403782,0.6350062489596218
0.01,350,100,0.2,3,16,16,0.9,0.9,9,144,0.1,5,0.36505965616246205,0.634940343837538
1.0,250,100,0.2,5,48,48,0.5,0.5,7,112,0.1,5,0.36507317629230807,0.6349268237076919
0.0001,450,100,0.2,3,16,16,0.9,0.9,9,144,0.1,5,0.36507958967584675,0.6349204103241533
1.0,250,200,0.1,9,112,112,0.7,0.7,3,48,0.1,5,0.3651892263919952,0.6348107736080049
1.0,250,200,0.1,5,48,48,0.5,0.5,5,80,1.0,5,0.36519339472583623,0.6348066052741638
1.0,250,200,0.1,7,80,80,0.5,0.5,5,80,0.01,5,0.36526948531976305,0.6347305146802369
1.0,250,200,0.1,9,112,112,0.5,0.5,3,48,0.1,5,0.3652884212139258,0.6347115787860742
1.0,250,100,0.2,5,48,48,0.5,0.5,3,48,1.0,5,0.3653141978527741,0.6346858021472259
1.0,250,100,0.2,7,80,80,0.7,0.7,5,80,1.0,5,0.36533043869327153,0.6346695613067285
1.0,250,200,0.1,9,112,112,0.7,0.7,3,48,0.01,5,0.365379969010363,0.634620030989637
1.0,250,100,0.2,9,112,112,0.7,0.7,7,112,1.0,5,0.36539214058621805,0.634607859413782
1.0,250,200,0.1,3,16,16,0.9,0.9,7,112,1.0,5,0.3654926006083938,0.6345073993916062
0.01,350,100,0.2,3,16,16,0.9,0.9,9,144,0.01,5,0.3656141058416145,0.6343858941583855
0.0001,450,100,0.2,3,16,16,0.9,0.9,9,144,0.01,5,0.365629206297819,0.634370793702181
1.0,250,100,0.2,3,16,16,0.5,0.5,5,80,1.0,5,0.3656915196397449,0.6343084803602551
1.0,250,200,0.1,3,16,16,0.7,0.7,5,80,0.1,5,0.3658814936464032,0.6341185063535968
1.0,250,200,0.1,5,48,48,0.9,0.9,9,144,0.1,5,0.3659106754661901,0.63408932453381
0.01,350,100,0.2,3,16,16,0.9,0.9,7,112,0.01,5,0.36602677272377077,0.6339732272762293
0.0001,450,100,0.2,3,16,16,0.9,0.9,7,112,0.01,5,0.3660366381417714,0.6339633618582285
1.0,250,200,0.1,3,16,16,0.9,0.9,5,80,0.01,5,0.36621331167638915,0.6337866883236108
1.0,250,200,0.1,3,16,16,0.9,0.9,9,144,1.0,5,0.3662593940049307,0.6337406059950693
1.0,250,100,0.2,9,112,112,0.9,0.9,3,48,1.0,5,0.366408124329746,0.633591875670254
1.0,250,200,0.1,7,80,80,0.7,0.7,7,112,1.0,5,0.36644209757400864,0.6335579024259914
1.0,250,200,0.1,5,48,48,0.7,0.7,9,144,0.01,5,0.36644544716206745,0.6335545528379325
1.0,250,200,0.1,5,48,48,0.7,0.7,9,144,0.1,5,0.3666335393372561,0.6333664606627438
1.0,250,100,0.2,9,112,112,0.7,0.7,3,48,1.0,5,0.3667195744281995,0.6332804255718005
1.0,250,200,0.1,9,112,112,0.9,0.9,3,48,0.1,5,0.36683316276922856,0.6331668372307715
1.0,250,100,0.2,3,16,16,0.5,0.5,7,112,1.0,5,0.3670025102470784,0.6329974897529216
1.0,250,200,0.1,9,112,112,0.9,0.9,3,48,1.0,5,0.3670970600057397,0.6329029399942603
1.0,250,100,0.2,7,80,80,0.9,0.9,5,80,0.01,5,0.36712930503849783,0.6328706949615022
1.0,250,100,0.2,3,16,16,0.9,0.9,7,112,1.0,5,0.3671694880869144,0.6328305119130856
1.0,250,200,0.1,3,16,16,0.9,0.9,9,144,0.01,5,0.36725277593772854,0.6327472240622715
1.0,250,100,0.2,9,112,112,0.5,0.5,3,48,0.1,5,0.36732776099816455,0.6326722390018354
1.0,250,200,0.1,9,112,112,0.7,0.7,3,48,1.0,5,0.36769031039322075,0.6323096896067792
1.0,250,100,0.2,7,80,80,0.7,0.7,7,112,1.0,5,0.3677127379024562,0.6322872620975438
1.0,250,100,0.2,5,48,48,0.5,0.5,7,112,0.01,5,0.3677737155355663,0.6322262844644337
1.0,250,200,0.1,7,80,80,0.7,0.7,5,80,0.01,5,0.3678539993727822,0.6321460006272178
1.0,250,100,0.2,7,80,80,0.5,0.5,3,48,0.01,5,0.36796394097565166,0.6320360590243483
0.01,350,100,0.2,3,16,16,0.7,0.7,9,144,0.01,5,0.3679784913144995,0.6320215086855006
0.0001,450,100,0.2,3,16,16,0.7,0.7,9,144,0.01,5,0.3679964977817726,0.6320035022182273
1.0,250,100,0.2,3,16,16,0.9,0.9,5,80,0.1,5,0.3680212922700675,0.6319787077299325
1.0,250,200,0.1,5,48,48,0.5,0.5,9,144,0.1,5,0.36832263139787375,0.6316773686021262
1.0,250,100,0.2,5,48,48,0.9,0.9,7,112,0.1,5,0.36885406468488313,0.6311459353151169
1.0,250,100,0.2,7,80,80,0.9,0.9,9,144,0.01,5,0.368935978873705,0.631064021126295
1.0,250,100,0.2,5,48,48,0.7,0.7,3,48,0.1,5,0.36914565323734577,0.6308543467626542
1.0,250,200,0.1,5,48,48,0.7,0.7,7,112,0.01,5,0.36936819782626085,0.6306318021737392
1.0,250,100,0.2,3,16,16,0.5,0.5,7,112,0.01,5,0.3700300718075229,0.6299699281924771
1.0,250,200,0.1,3,16,16,0.7,0.7,5,80,0.01,5,0.37005896468253197,0.629941035317468
1.0,250,100,0.2,9,112,112,0.9,0.9,3,48,0.01,5,0.37016308870760684,0.6298369112923932
1.0,250,100,0.2,9,112,112,0.5,0.5,3,48,1.0,5,0.37071306953674493,0.6292869304632551
1.0,250,200,0.1,3,16,16,0.9,0.9,9,144,0.1,5,0.3707597876225225,0.6292402123774775
1.0,250,100,0.2,7,80,80,0.9,0.9,9,144,0.1,5,0.3709006630017187,0.6290993369982814
1.0,250,200,0.1,7,80,80,0.5,0.5,3,48,1.0,5,0.37132400992487336,0.6286759900751266
1.0,250,200,0.1,3,16,16,0.7,0.7,9,144,0.1,5,0.3713367611144916,0.6286632388855085
1.0,250,200,0.1,3,16,16,0.5,0.5,7,112,1.0,5,0.37182476712650425,0.6281752328734957
1.0,250,100,0.2,3,16,16,0.5,0.5,9,144,1.0,5,0.3718346425662682,0.6281653574337318
1.0,250,100,0.2,3,16,16,0.9,0.9,7,112,0.01,5,0.37193033409104237,0.6280696659089576
1.0,250,100,0.2,5,48,48,0.7,0.7,3,48,0.01,5,0.37195116568142195,0.628048834318578
1.0,250,200,0.1,5,48,48,0.5,0.5,9,144,0.01,5,0.37223084770465487,0.6277691522953451
1.0,250,200,0.1,7,80,80,0.5,0.5,3,48,0.1,5,0.37226985700007964,0.6277301429999204
1.0,250,200,0.1,7,80,80,0.5,0.5,3,48,0.01,5,0.37230480363786017,0.6276951963621398
1.0,250,200,0.1,7,80,80,0.7,0.7,7,112,0.1,5,0.37247396780096553,0.6275260321990345
1.0,250,200,0.1,5,48,48,0.9,0.9,9,144,1.0,5,0.37262764351261785,0.6273723564873821
1.0,250,200,0.1,5,48,48,0.9,0.9,3,48,0.1,5,0.37269972311269034,0.6273002768873097
1.0,250,200,0.1,3,16,16,0.5,0.5,3,48,1.0,5,0.3727226332579269,0.627277366742073
1.0,250,200,0.1,5,48,48,0.5,0.5,3,48,0.01,5,0.3728941501405075,0.6271058498594926
1.0,250,100,0.2,3,16,16,0.7,0.7,3,48,0.01,5,0.3729591014357731,0.6270408985642268
1.0,250,100,0.2,3,16,16,0.9,0.9,9,144,0.01,5,0.3731543795770314,0.6268456204229687
1.0,250,200,0.1,5,48,48,0.5,0.5,3,48,0.1,5,0.3732727061327665,0.6267272938672335
1.0,250,200,0.1,7,80,80,0.5,0.5,9,144,0.01,5,0.37348954489806524,0.6265104551019347
1.0,250,100,0.2,9,112,112,0.7,0.7,3,48,0.1,5,0.37356244594711135,0.6264375540528886
1.0,250,200,0.1,3,16,16,0.9,0.9,7,112,0.01,5,0.37371259683982166,0.6262874031601784
1.0,250,100,0.2,5,48,48,0.9,0.9,9,144,0.01,5,0.37405994658636066,0.6259400534136393
1.0,250,200,0.1,5,48,48,0.9,0.9,9,144,0.01,5,0.37410340776559936,0.6258965922344006
1.0,250,100,0.2,7,80,80,0.7,0.7,9,144,0.1,5,0.37422623710818115,0.6257737628918189
1.0,250,200,0.1,3,16,16,0.5,0.5,9,144,0.01,5,0.3744939598238956,0.6255060401761043
1.0,250,200,0.1,7,80,80,0.9,0.9,3,48,1.0,5,0.374944682706891,0.625055317293109
1.0,250,100,0.2,7,80,80,0.5,0.5,3,48,1.0,5,0.3750131530831429,0.6249868469168571
1.0,250,200,0.1,7,80,80,0.9,0.9,5,80,0.1,5,0.3750214446245353,0.6249785553754648
1.0,250,100,0.2,7,80,80,0.5,0.5,5,80,0.01,5,0.3753735249481291,0.6246264750518709
1.0,250,100,0.2,5,48,48,0.5,0.5,9,144,0.1,5,0.3754667375703817,0.6245332624296183
1.0,250,100,0.2,3,16,16,0.5,0.5,3,48,0.1,5,0.3755046218553476,0.6244953781446524
1.0,250,200,0.1,7,80,80,0.7,0.7,3,48,1.0,5,0.37553493483827605,0.624465065161724
1.0,250,200,0.1,3,16,16,0.5,0.5,3,48,0.01,5,0.3758859691603594,0.6241140308396407
1.0,250,200,0.1,7,80,80,0.9,0.9,3,48,0.01,5,0.37603338707162387,0.6239666129283761
1.0,250,100,0.2,5,48,48,0.7,0.7,9,144,1.0,5,0.3761141548438505,0.6238858451561495
1.0,250,100,0.2,3,16,16,0.5,0.5,5,80,0.01,5,0.37612252699684023,0.6238774730031598
1.0,250,100,0.2,7,80,80,0.7,0.7,3,48,0.01,5,0.37681798368219793,0.6231820163178021
1.0,250,100,0.2,7,80,80,0.7,0.7,7,112,0.1,5,0.37683140518478164,0.6231685948152184
1.0,250,100,0.2,3,16,16,0.7,0.7,7,112,0.1,5,0.3770006170117152,0.6229993829882847
1.0,250,100,0.2,5,48,48,0.7,0.7,5,80,0.01,5,0.377044618837883,0.622955381162117
1.0,250,100,0.2,5,48,48,0.9,0.9,3,48,0.01,5,0.37722403335280363,0.6227759666471964
1.0,250,100,0.2,7,80,80,0.9,0.9,5,80,1.0,5,0.37747752320878986,0.6225224767912101
1.0,250,200,0.1,5,48,48,0.7,0.7,3,48,0.1,5,0.3776828389538508,0.6223171610461492
1.0,250,200,0.1,3,16,16,0.9,0.9,3,48,0.01,5,0.377843771973919,0.6221562280260811
1.0,250,100,0.2,7,80,80,0.5,0.5,7,112,0.1,5,0.3778480118904966,0.6221519881095035
1.0,250,100,0.2,5,48,48,0.7,0.7,9,144,0.1,5,0.3780348270564584,0.6219651729435416
1.0,250,200,0.1,3,16,16,0.9,0.9,3,48,1.0,5,0.37818076121204364,0.6218192387879564
1.0,250,100,0.2,9,112,112,0.7,0.7,3,48,0.01,5,0.3784031755431064,0.6215968244568937
1.0,250,100,0.2,7,80,80,0.9,0.9,7,112,0.01,5,0.3784471929976571,0.6215528070023428
1.0,250,100,0.2,3,16,16,0.9,0.9,3,48,1.0,5,0.3784885944694783,0.6215114055305218
1.0,250,200,0.1,3,16,16,0.7,0.7,3,48,1.0,5,0.3789440923023257,0.6210559076976743
1.0,250,100,0.2,7,80,80,0.5,0.5,9,144,0.1,5,0.3796944355256071,0.6203055644743929
1.0,250,200,0.1,7,80,80,0.7,0.7,3,48,0.01,5,0.37986024294220716,0.6201397570577929
1.0,250,100,0.2,5,48,48,0.5,0.5,3,48,0.1,5,0.38011468829467127,0.6198853117053287
1.0,250,100,0.2,7,80,80,0.7,0.7,3,48,0.1,5,0.3805343859374701,0.6194656140625299
1.0,250,200,0.1,7,80,80,0.9,0.9,3,48,0.1,5,0.38074088902645414,0.6192591109735459
1.0,250,100,0.2,7,80,80,0.5,0.5,5,80,0.1,5,0.3812782956230098,0.6187217043769901
1.0,250,100,0.2,3,16,16,0.7,0.7,5,80,0.1,5,0.38128887002122125,0.6187111299787788
1.0,250,100,0.2,5,48,48,0.7,0.7,7,112,0.01,5,0.38144614863436754,0.6185538513656325
1.0,250,100,0.2,3,16,16,0.7,0.7,7,112,1.0,5,0.3817842931795301,0.6182157068204699
1.0,250,100,0.2,5,48,48,0.5,0.5,3,48,0.01,5,0.3825087752076051,0.6174912247923949
1.0,250,200,0.1,5,48,48,0.9,0.9,3,48,0.01,5,0.38256697115428323,0.6174330288457168
1.0,250,100,0.2,5,48,48,0.7,0.7,9,144,0.01,5,0.3826721509501148,0.6173278490498852
1.0,250,200,0.1,3,16,16,0.7,0.7,9,144,0.01,5,0.3829270017317064,0.6170729982682936
1.0,250,200,0.1,5,48,48,0.9,0.9,3,48,1.0,5,0.38295332520394987,0.6170466747960501
1.0,250,100,0.2,3,16,16,0.5,0.5,3,48,0.01,5,0.3830495972061981,0.616950402793802
1.0,250,200,0.1,5,48,48,0.5,0.5,3,48,1.0,5,0.383354461510119,0.616645538489881
1.0,250,100,0.2,3,16,16,0.9,0.9,3,48,0.1,5,0.3834151958635607,0.6165848041364392
1.0,250,200,0.1,3,16,16,0.7,0.7,3,48,0.01,5,0.3835696064257345,0.6164303935742654
1.0,250,200,0.1,3,16,16,0.5,0.5,3,48,0.1,5,0.3838032283737447,0.6161967716262553
1.0,250,100,0.2,5,48,48,0.9,0.9,9,144,1.0,5,0.3838111559163222,0.6161888440836778
1.0,250,100,0.2,3,16,16,0.9,0.9,9,144,0.1,5,0.38397923256624034,0.6160207674337597
1.0,250,100,0.2,5,48,48,0.7,0.7,3,48,1.0,5,0.3847606107417293,0.6152393892582707
1.0,250,100,0.2,5,48,48,0.5,0.5,9,144,1.0,5,0.38506585756289147,0.6149341424371085
1.0,250,200,0.1,7,80,80,0.7,0.7,3,48,0.1,5,0.3855110830631923,0.6144889169368077
1.0,250,200,0.1,5,48,48,0.7,0.7,3,48,0.01,5,0.3857644339563998,0.6142355660436002
1.0,250,200,0.1,5,48,48,0.7,0.7,3,48,1.0,5,0.3865065919143341,0.6134934080856659
1.0,250,100,0.2,7,80,80,0.7,0.7,3,48,1.0,5,0.38654114996958044,0.6134588500304196
1.0,250,100,0.2,3,16,16,0.9,0.9,9,144,1.0,5,0.3868819007756388,0.6131180992243612
1.0,250,100,0.2,3,16,16,0.5,0.5,9,144,0.1,5,0.3869472145877544,0.6130527854122456
1.0,250,100,0.2,5,48,48,0.9,0.9,3,48,1.0,5,0.3870021063374611,0.6129978936625389
1.0,250,100,0.2,3,16,16,0.7,0.7,3,48,0.1,5,0.3870451029443555,0.6129548970556444
1.0,250,100,0.2,3,16,16,0.9,0.9,3,48,0.01,5,0.38743338076323913,0.6125666192367609
1.0,250,100,0.2,3,16,16,0.7,0.7,3,48,1.0,5,0.38775858047511996,0.61224141952488
1.0,250,200,0.1,3,16,16,0.9,0.9,3,48,0.1,5,0.3880083097107511,0.6119916902892488
1.0,250,200,0.1,3,16,16,0.7,0.7,3,48,0.1,5,0.38965594843663964,0.6103440515633604
1.0,250,100,0.2,3,16,16,0.7,0.7,9,144,0.01,5,0.38985961255154505,0.610140387448455
1.0,250,100,0.2,5,48,48,0.9,0.9,3,48,0.1,5,0.391179353426765,0.608820646573235
1.0,250,100,0.2,3,16,16,0.7,0.7,9,144,0.1,5,0.3916414660717396,0.6083585339282604
