eps_lasso,n_alphas_lasso,n_estimators_XGB,learning_rate_XGB,max_depth_XGB,reg_lambda_XGB,subsample_XGB,colsample_bytree_XGB,min_child_weight_XGB,reg_alpha_XGB,degree,mse,r2
0.0001,450,200,0.1,3,3,0.7,0.7,80,1.0,5,0.32229681413372707,0.677703185866273
0.01,350,200,0.1,3,3,0.5,0.5,48,0.1,5,0.3223402103231729,0.677659789676827
0.0001,450,200,0.1,3,3,0.5,0.5,48,0.1,5,0.32235191847839695,0.677648081521603
0.01,350,200,0.1,5,5,0.9,0.9,112,1.0,5,0.32237724021806724,0.6776227597819328
0.0001,450,200,0.1,5,5,0.9,0.9,112,1.0,5,0.3223869452972597,0.6776130547027404
0.01,350,200,0.1,3,3,0.5,0.5,48,0.01,5,0.3225269713351502,0.6774730286648498
0.01,350,200,0.1,5,5,0.5,0.5,48,0.01,5,0.3225330511444252,0.6774669488555748
0.0001,450,200,0.1,3,3,0.5,0.5,48,0.01,5,0.3225384819040322,0.6774615180959678
0.0001,450,200,0.1,5,5,0.5,0.5,48,0.01,5,0.3225447409780599,0.67745525902194
1.0,250,100,0.2,5,5,0.9,0.9,112,1.0,10,0.3225518981861864,0.6774481018138137
0.01,350,200,0.1,5,5,0.5,0.5,48,0.1,5,0.3225668112126547,0.6774331887873453
1.0,250,200,0.1,7,7,0.9,0.9,112,1.0,10,0.3225751784282481,0.6774248215717519
0.01,350,200,0.1,9,9,0.9,0.9,112,1.0,5,0.3225837197287119,0.6774162802712881
0.0001,450,200,0.1,5,5,0.5,0.5,48,0.1,5,0.32259101525749606,0.677408984742504
0.0001,450,200,0.1,9,9,0.9,0.9,112,1.0,5,0.32259352897069205,0.677406471029308
0.01,350,200,0.1,7,7,0.7,0.7,80,0.1,5,0.32259764670960533,0.6774023532903947
0.0001,450,200,0.1,7,7,0.7,0.7,80,0.1,5,0.3226066267052293,0.6773933732947707
0.01,350,200,0.1,9,9,0.7,0.7,80,0.01,5,0.3226075390076888,0.6773924609923112
0.01,350,200,0.1,7,7,0.9,0.9,112,1.0,5,0.32261315073376995,0.67738684926623
0.0001,450,200,0.1,9,9,0.7,0.7,80,0.01,5,0.322616850481819,0.677383149518181
0.01,350,200,0.1,9,9,0.7,0.7,80,0.1,5,0.3226172696289532,0.6773827303710468
0.0001,450,200,0.1,7,7,0.9,0.9,112,1.0,5,0.32262254363305615,0.6773774563669439
0.0001,450,200,0.1,9,9,0.7,0.7,80,0.1,5,0.322626451206663,0.677373548793337
0.01,350,100,0.2,9,9,0.9,0.9,48,0.1,5,0.3226302354677511,0.677369764532249
0.0001,450,100,0.2,9,9,0.9,0.9,48,0.1,5,0.3226394284206074,0.6773605715793927
0.01,350,100,0.2,7,7,0.7,0.7,48,0.01,5,0.32264011581478025,0.6773598841852198
0.01,350,100,0.2,3,3,0.9,0.9,112,0.01,5,0.32264717178098673,0.6773528282190133
0.0001,450,100,0.2,3,3,0.9,0.9,112,0.01,5,0.32265673809212314,0.6773432619078769
0.01,350,200,0.1,9,9,0.9,0.9,112,0.01,5,0.3226609315635809,0.6773390684364191
0.0001,450,200,0.1,9,9,0.9,0.9,112,0.01,5,0.32267011472366647,0.6773298852763335
0.01,350,200,0.1,9,9,0.9,0.9,112,0.1,5,0.32268069935802435,0.6773193006419757
0.0001,450,200,0.1,9,9,0.9,0.9,112,0.1,5,0.3226898600786107,0.6773101399213892
0.01,350,100,0.2,5,5,0.9,0.9,112,0.01,5,0.32269057258651146,0.6773094274134885
0.01,350,200,0.1,7,7,0.5,0.5,16,0.1,5,0.3226914760649378,0.6773085239350622
0.0001,450,100,0.2,5,5,0.9,0.9,112,0.01,5,0.32270021599082843,0.6772997840091716
0.0001,450,200,0.1,7,7,0.5,0.5,16,0.1,5,0.322705802898917,0.6772941971010831
0.01,350,200,0.1,7,7,0.9,0.9,112,0.01,5,0.32272200204409063,0.6772779979559094
0.0001,450,200,0.1,7,7,0.9,0.9,112,0.01,5,0.32273129922370486,0.6772687007762952
0.01,350,200,0.1,3,3,0.7,0.7,48,0.1,5,0.32277166452487804,0.677228335475122
0.01,350,200,0.1,7,7,0.9,0.9,112,0.1,5,0.32277831367035836,0.6772216863296416
0.0001,450,200,0.1,3,3,0.7,0.7,48,0.1,5,0.32278238213274224,0.6772176178672578
0.01,350,200,0.1,5,5,0.9,0.9,80,1.0,5,0.3227837810238769,0.677216218976123
0.0001,450,200,0.1,7,7,0.9,0.9,112,0.1,5,0.3227875406697485,0.6772124593302515
0.0001,450,200,0.1,5,5,0.7,0.7,80,0.1,5,0.32279252719199764,0.6772074728080024
0.0001,450,200,0.1,5,5,0.9,0.9,80,1.0,5,0.3227960605618505,0.6772039394381495
0.01,350,100,0.2,3,3,0.9,0.9,112,0.1,5,0.3228713322645558,0.6771286677354442
0.01,350,200,0.1,5,5,0.9,0.9,112,0.1,5,0.32287786867805474,0.6771221313219453
0.0001,450,100,0.2,3,3,0.9,0.9,112,0.1,5,0.3228814942575155,0.6771185057424844
0.0001,450,200,0.1,5,5,0.9,0.9,112,0.1,5,0.3228874029478735,0.6771125970521266
0.01,350,200,0.1,3,3,0.7,0.7,80,0.1,5,0.3228905110338435,0.6771094889661565
0.0001,450,200,0.1,3,3,0.7,0.7,80,0.1,5,0.32289817739753995,0.6771018226024601
0.01,350,200,0.1,5,5,0.9,0.9,80,0.01,5,0.3229011501899662,0.6770988498100339
0.01,350,200,0.1,5,5,0.7,0.7,80,0.01,5,0.322913648273054,0.677086351726946
0.0001,450,200,0.1,5,5,0.9,0.9,80,0.01,5,0.3229165880852295,0.6770834119147705
0.01,350,200,0.1,7,7,0.7,0.7,80,0.01,5,0.3229183725186037,0.6770816274813962
0.01,350,100,0.2,9,9,0.7,0.7,48,0.1,5,0.3229192231205898,0.6770807768794103
0.0001,450,200,0.1,5,5,0.7,0.7,80,0.01,5,0.3229207300034158,0.6770792699965842
0.0001,450,100,0.2,9,9,0.7,0.7,48,0.1,5,0.3229275961267498,0.6770724038732502
0.0001,450,200,0.1,7,7,0.7,0.7,80,0.01,5,0.32292785736642216,0.6770721426335778
0.01,350,100,0.2,5,5,0.9,0.9,80,1.0,5,0.32294122746711423,0.6770587725328858
0.01,350,200,0.1,3,3,0.9,0.9,80,0.01,5,0.32294787706637734,0.6770521229336226
0.0001,450,100,0.2,5,5,0.9,0.9,80,1.0,5,0.32295357972869776,0.6770464202713022
0.0001,450,200,0.1,3,3,0.9,0.9,80,0.01,5,0.3229624793520524,0.6770375206479475
0.01,350,100,0.2,5,5,0.9,0.9,112,0.1,5,0.3229946103030273,0.6770053896969728
0.0001,450,100,0.2,5,5,0.9,0.9,112,0.1,5,0.323004791369952,0.6769952086300479
0.01,350,200,0.1,3,3,0.9,0.9,80,0.1,5,0.32301880602478605,0.676981193975214
0.0001,450,200,0.1,3,3,0.9,0.9,80,0.1,5,0.3230326046082255,0.6769673953917745
1.0,250,100,0.2,9,9,0.9,0.9,112,0.01,10,0.3230404623853184,0.6769595376146815
0.01,350,200,0.1,5,5,0.7,0.7,80,1.0,5,0.32305085614137563,0.6769491438586244
0.0001,450,200,0.1,5,5,0.7,0.7,80,1.0,5,0.3230601235390511,0.6769398764609489
0.01,350,100,0.2,5,5,0.9,0.9,112,1.0,5,0.32309825222210753,0.6769017477778925
0.01,350,100,0.2,7,7,0.9,0.9,112,1.0,5,0.3231060449512645,0.6768939550487355
0.0001,450,100,0.2,5,5,0.9,0.9,112,1.0,5,0.3231094550593005,0.6768905449406994
0.0001,450,100,0.2,7,7,0.9,0.9,112,1.0,5,0.32311716514464617,0.6768828348553538
0.01,350,200,0.1,7,7,0.7,0.7,80,1.0,5,0.32311770263145245,0.6768822973685475
0.0001,450,200,0.1,7,7,0.7,0.7,80,1.0,5,0.3231258275908692,0.6768741724091307
0.01,350,100,0.2,7,7,0.5,0.5,16,0.1,5,0.3231500189970519,0.676849981002948
0.0001,450,100,0.2,7,7,0.5,0.5,16,0.1,5,0.3231592513956364,0.6768407486043636
0.01,350,100,0.2,9,9,0.9,0.9,112,0.1,5,0.32317553901580337,0.6768244609841967
0.01,350,100,0.2,9,9,0.9,0.9,112,0.01,5,0.3231820401661692,0.6768179598338309
0.0001,450,100,0.2,9,9,0.9,0.9,112,0.1,5,0.3231865243766476,0.6768134756233524
0.0001,450,100,0.2,9,9,0.9,0.9,112,0.01,5,0.3231931484006672,0.6768068515993328
0.01,350,200,0.1,9,9,0.9,0.9,80,0.1,5,0.3232007637940863,0.6767992362059136
0.0001,450,200,0.1,9,9,0.9,0.9,80,0.1,5,0.3232162034802496,0.6767837965197504
0.01,350,100,0.2,7,7,0.9,0.9,112,0.01,5,0.32325509094775756,0.6767449090522424
0.01,350,200,0.1,7,7,0.9,0.9,80,0.1,5,0.3232574216514225,0.6767425783485774
0.0001,450,100,0.2,7,7,0.9,0.9,112,0.01,5,0.3232646510480708,0.6767353489519292
0.0001,450,200,0.1,7,7,0.9,0.9,80,0.1,5,0.3232698130211553,0.6767301869788447
0.01,350,200,0.1,7,7,0.9,0.9,80,0.01,5,0.32330217387866994,0.6766978261213301
0.0001,450,200,0.1,7,7,0.9,0.9,80,0.01,5,0.32331447803464813,0.6766855219653518
0.01,350,200,0.1,9,9,0.9,0.9,80,0.01,5,0.32334480588638953,0.6766551941136105
0.0001,450,200,0.1,9,9,0.9,0.9,80,0.01,5,0.32335794648324856,0.6766420535167514
0.01,350,100,0.2,7,7,0.9,0.9,80,1.0,5,0.32337430430652286,0.6766256956934771
0.01,350,100,0.2,3,3,0.9,0.9,112,1.0,5,0.323386316324163,0.676613683675837
0.0001,450,100,0.2,7,7,0.9,0.9,80,1.0,5,0.3233864655124078,0.6766135344875922
0.01,350,100,0.2,3,3,0.9,0.9,80,1.0,5,0.32339491758121525,0.6766050824187848
0.0001,450,100,0.2,3,3,0.9,0.9,112,1.0,5,0.3233971590894164,0.6766028409105835
0.0001,450,100,0.2,3,3,0.9,0.9,80,1.0,5,0.3234073153557157,0.6765926846442842
0.01,350,100,0.2,7,7,0.9,0.9,112,0.1,5,0.3234230798487398,0.6765769201512601
0.0001,450,100,0.2,7,7,0.9,0.9,112,0.1,5,0.32343376270578067,0.6765662372942194
0.01,350,100,0.2,9,9,0.9,0.9,80,0.01,5,0.32346285313751183,0.6765371468624881
0.01,350,100,0.2,9,9,0.9,0.9,80,0.1,5,0.3234747466122765,0.6765252533877235
0.0001,450,100,0.2,9,9,0.9,0.9,80,0.01,5,0.32347572416445464,0.6765242758355454
0.01,350,200,0.1,3,3,0.9,0.9,80,1.0,5,0.32348198916613957,0.6765180108338604
0.0001,450,100,0.2,9,9,0.9,0.9,80,0.1,5,0.32348815964462596,0.676511840355374
0.0001,450,200,0.1,3,3,0.9,0.9,80,1.0,5,0.32349399168968157,0.6765060083103185
0.01,350,200,0.1,9,9,0.9,0.9,80,1.0,5,0.3235179957355016,0.6764820042644983
0.0001,450,200,0.1,9,9,0.9,0.9,80,1.0,5,0.3235267060361502,0.6764732939638498
0.01,350,200,0.1,3,3,0.7,0.7,80,0.01,5,0.3235317844630626,0.6764682155369375
0.01,350,100,0.2,9,9,0.9,0.9,112,1.0,5,0.323534174700087,0.676465825299913
0.0001,450,200,0.1,3,3,0.7,0.7,80,0.01,5,0.3235396805630962,0.6764603194369039
0.0001,450,100,0.2,9,9,0.9,0.9,112,1.0,5,0.32354521488731763,0.6764547851126823
0.01,350,200,0.1,5,5,0.9,0.9,80,0.1,5,0.32357593067900364,0.6764240693209964
0.0001,450,200,0.1,5,5,0.9,0.9,80,0.1,5,0.323588152257401,0.676411847742599
0.01,350,100,0.2,3,3,0.7,0.7,80,1.0,5,0.32361780856965644,0.6763821914303436
0.0001,450,100,0.2,3,3,0.7,0.7,80,1.0,5,0.32362709988883787,0.6763729001111621
0.01,350,200,0.1,7,7,0.9,0.9,80,1.0,5,0.323642163690137,0.676357836309863
0.01,350,100,0.2,3,3,0.9,0.9,80,0.01,5,0.32364489245669553,0.6763551075433045
0.0001,450,200,0.1,7,7,0.9,0.9,80,1.0,5,0.32365414141493365,0.6763458585850664
0.0001,450,100,0.2,3,3,0.9,0.9,80,0.01,5,0.32365834864357856,0.6763416513564214
0.01,350,100,0.2,3,3,0.9,0.9,80,0.1,5,0.32368434608888585,0.6763156539111141
0.0001,450,100,0.2,3,3,0.9,0.9,80,0.1,5,0.3236969589085033,0.6763030410914967
0.01,350,200,0.1,3,3,0.7,0.7,48,0.01,5,0.3237014073350602,0.6762985926649399
0.0001,450,200,0.1,3,3,0.7,0.7,48,0.01,5,0.3237122585877461,0.6762877414122539
0.01,350,200,0.1,9,9,0.7,0.7,80,1.0,5,0.32374195938705896,0.676258040612941
0.0001,450,200,0.1,9,9,0.7,0.7,80,1.0,5,0.3237502405879058,0.6762497594120942
0.01,350,100,0.2,7,7,0.7,0.7,48,0.1,5,0.32376824601399723,0.6762317539860028
0.0001,450,100,0.2,7,7,0.7,0.7,48,0.1,5,0.3237759313532309,0.6762240686467691
0.01,350,100,0.2,5,5,0.7,0.7,80,0.1,5,0.3238165362468379,0.6761834637531621
0.0001,450,100,0.2,5,5,0.7,0.7,80,0.1,5,0.3238260001627812,0.6761739998372188
0.01,350,100,0.2,7,7,0.9,0.9,80,0.1,5,0.32385823858333396,0.676141761416666
0.01,350,100,0.2,7,7,0.9,0.9,80,0.01,5,0.32387081436974724,0.6761291856302527
0.0001,450,100,0.2,7,7,0.9,0.9,80,0.1,5,0.3238708831269176,0.6761291168730824
0.01,350,200,0.1,3,3,0.5,0.5,16,0.01,5,0.32388082124105866,0.6761191787589413
0.0001,450,100,0.2,7,7,0.9,0.9,80,0.01,5,0.3238829038198947,0.6761170961801053
0.0001,450,200,0.1,3,3,0.5,0.5,16,0.01,5,0.3238927142962623,0.6761072857037377
0.01,350,100,0.2,7,7,0.7,0.7,80,0.1,5,0.3239247602418692,0.6760752397581308
0.0001,450,100,0.2,7,7,0.7,0.7,80,0.1,5,0.3239334255935369,0.6760665744064631
0.01,350,100,0.2,5,5,0.7,0.7,80,1.0,5,0.32393642790499205,0.6760635720950079
0.01,350,100,0.2,9,9,0.9,0.9,80,1.0,5,0.3239372980200829,0.676062701979917
0.0001,450,100,0.2,5,5,0.7,0.7,80,1.0,5,0.3239458521814025,0.6760541478185975
0.0001,450,100,0.2,9,9,0.9,0.9,80,1.0,5,0.3239500320581288,0.6760499679418712
0.01,350,100,0.2,9,9,0.7,0.7,80,1.0,5,0.3240409641169014,0.6759590358830986
0.01,350,100,0.2,9,9,0.7,0.7,80,0.01,5,0.3240487415399975,0.6759512584600025
0.0001,450,100,0.2,9,9,0.7,0.7,80,1.0,5,0.3240499537414092,0.6759500462585908
0.0001,450,100,0.2,9,9,0.7,0.7,80,0.01,5,0.3240578280826852,0.6759421719173149
0.01,350,200,0.1,7,7,0.5,0.5,16,1.0,5,0.3241087009332236,0.6758912990667765
0.0001,450,200,0.1,7,7,0.5,0.5,16,1.0,5,0.32412054139453167,0.6758794586054684
0.01,350,100,0.2,7,7,0.7,0.7,80,0.01,5,0.32414065483860627,0.6758593451613937
0.0001,450,100,0.2,7,7,0.7,0.7,80,0.01,5,0.32414983872910663,0.6758501612708934
0.01,350,100,0.2,3,3,0.7,0.7,80,0.01,5,0.32415077318841434,0.6758492268115857
0.0001,450,100,0.2,3,3,0.7,0.7,80,0.01,5,0.32416119065265686,0.6758388093473431
0.01,350,100,0.2,7,7,0.7,0.7,80,1.0,5,0.3241749222749681,0.6758250777250319
0.0001,450,100,0.2,7,7,0.7,0.7,80,1.0,5,0.3241841768524741,0.675815823147526
0.01,350,200,0.1,3,3,0.5,0.5,16,1.0,5,0.3242733474855197,0.6757266525144803
0.0001,450,200,0.1,3,3,0.5,0.5,16,1.0,5,0.3242878832051487,0.6757121167948513
0.01,350,200,0.1,9,9,0.7,0.7,48,1.0,5,0.32430181214850934,0.6756981878514907
0.0001,450,200,0.1,9,9,0.7,0.7,48,1.0,5,0.32431191603792386,0.6756880839620761
0.01,350,100,0.2,7,7,0.9,0.9,48,0.1,5,0.3243398269823745,0.6756601730176255
0.0001,450,100,0.2,7,7,0.9,0.9,48,0.1,5,0.3243535633377224,0.6756464366622776
0.01,350,100,0.2,5,5,0.7,0.7,80,0.01,5,0.3243608265645828,0.6756391734354172
0.0001,450,100,0.2,5,5,0.7,0.7,80,0.01,5,0.3243710651522741,0.6756289348477259
0.01,350,100,0.2,5,5,0.9,0.9,80,0.01,5,0.3243786620852338,0.6756213379147662
0.01,350,100,0.2,5,5,0.9,0.9,80,0.1,5,0.32438696122472627,0.6756130387752737
0.0001,450,100,0.2,5,5,0.9,0.9,80,0.01,5,0.3243911337921248,0.6756088662078752
0.0001,450,100,0.2,5,5,0.9,0.9,80,0.1,5,0.3243990008084781,0.675600999191522
0.01,350,100,0.2,7,7,0.9,0.9,48,1.0,5,0.3244180289606291,0.6755819710393709
0.0001,450,100,0.2,7,7,0.9,0.9,48,1.0,5,0.32443273949963886,0.6755672605003611
0.01,350,100,0.2,9,9,0.7,0.7,48,0.01,5,0.3244366032869166,0.6755633967130834
0.0001,450,100,0.2,9,9,0.7,0.7,48,0.01,5,0.3244467321827509,0.6755532678172491
0.01,350,100,0.2,3,3,0.7,0.7,80,0.1,5,0.3246021986454109,0.6753978013545892
0.0001,450,100,0.2,3,3,0.7,0.7,80,0.1,5,0.3246127410110174,0.6753872589889827
0.01,350,100,0.2,9,9,0.7,0.7,80,0.1,5,0.3246583835059945,0.6753416164940055
0.01,350,100,0.2,9,9,0.7,0.7,48,1.0,5,0.32465971456234,0.67534028543766
0.0001,450,100,0.2,9,9,0.7,0.7,80,0.1,5,0.3246678763338945,0.6753321236661055
0.0001,450,100,0.2,9,9,0.7,0.7,48,1.0,5,0.32467137399183005,0.6753286260081699
1.0,250,100,0.2,9,9,0.9,0.9,112,1.0,10,0.32481632047864795,0.675183679521352
0.01,350,200,0.1,7,7,0.5,0.5,16,0.01,5,0.32483114447442113,0.6751688555255788
0.0001,450,200,0.1,7,7,0.5,0.5,16,0.01,5,0.3248438628174614,0.6751561371825385
0.01,350,200,0.1,7,7,0.9,0.9,48,1.0,5,0.3249979948862431,0.6750020051137569
0.0001,450,200,0.1,7,7,0.9,0.9,48,1.0,5,0.32500878323662263,0.6749912167633774
0.01,350,200,0.1,9,9,0.9,0.9,48,0.01,5,0.3250384237013349,0.6749615762986652
0.0001,450,200,0.1,9,9,0.9,0.9,48,0.01,5,0.32504888130801707,0.674951118691983
0.01,350,200,0.1,3,3,0.9,0.9,48,0.01,5,0.3250710189982397,0.6749289810017602
0.0001,450,200,0.1,3,3,0.9,0.9,48,0.01,5,0.32508563604568436,0.6749143639543156
0.01,350,200,0.1,9,9,0.5,0.5,16,0.1,5,0.32514553655481215,0.6748544634451878
0.0001,450,200,0.1,9,9,0.5,0.5,16,0.1,5,0.3251577677308925,0.6748422322691074
0.01,350,100,0.2,9,9,0.9,0.9,48,0.01,5,0.32516073510166665,0.6748392648983333
0.0001,450,100,0.2,9,9,0.9,0.9,48,0.01,5,0.3251714286425846,0.6748285713574154
0.01,350,100,0.2,5,5,0.7,0.7,48,1.0,5,0.32518454201195984,0.6748154579880401
0.0001,450,100,0.2,5,5,0.7,0.7,48,1.0,5,0.32519315181774666,0.6748068481822533
0.01,350,100,0.2,5,5,0.9,0.9,48,1.0,5,0.32521532207403275,0.6747846779259672
0.0001,450,100,0.2,5,5,0.9,0.9,48,1.0,5,0.3252264014218713,0.6747735985781287
0.01,350,100,0.2,7,7,0.9,0.9,48,0.01,5,0.3252709966661343,0.6747290033338658
0.0001,450,100,0.2,7,7,0.9,0.9,48,0.01,5,0.32528251240609146,0.6747174875939086
0.01,350,200,0.1,7,7,0.7,0.7,48,0.1,5,0.3252947303242051,0.6747052696757949
0.0001,450,200,0.1,7,7,0.7,0.7,48,0.1,5,0.32530597908648057,0.6746940209135195
0.01,350,100,0.2,9,9,0.5,0.5,80,1.0,5,0.32540909966685216,0.6745909003331478
0.01,350,100,0.2,7,7,0.5,0.5,80,1.0,5,0.32543029430474596,0.674569705695254
0.0001,450,100,0.2,9,9,0.5,0.5,80,1.0,5,0.32543070269570556,0.6745692973042945
0.0001,450,100,0.2,7,7,0.5,0.5,80,1.0,5,0.32545184898088186,0.6745481510191181
0.01,350,100,0.2,5,5,0.5,0.5,80,1.0,5,0.3254528458618221,0.6745471541381779
0.01,350,100,0.2,9,9,0.5,0.5,80,0.1,5,0.32546481850362524,0.6745351814963747
0.01,350,100,0.2,9,9,0.5,0.5,80,0.01,5,0.32547051924746256,0.6745294807525375
0.0001,450,100,0.2,5,5,0.5,0.5,80,1.0,5,0.3254743494808475,0.6745256505191525
0.01,350,100,0.2,3,3,0.5,0.5,80,1.0,5,0.3254769097986522,0.6745230902013478
0.0001,450,100,0.2,9,9,0.5,0.5,80,0.1,5,0.32548634854196984,0.6745136514580301
0.01,350,100,0.2,7,7,0.5,0.5,80,0.1,5,0.32548735048893035,0.6745126495110696
0.0001,450,100,0.2,9,9,0.5,0.5,80,0.01,5,0.3254920442141259,0.6745079557858741
0.01,350,100,0.2,7,7,0.5,0.5,80,0.01,5,0.32549337022427977,0.6745066297757203
0.0001,450,100,0.2,3,3,0.5,0.5,80,1.0,5,0.32549835161951507,0.6745016483804849
0.0001,450,100,0.2,7,7,0.5,0.5,80,0.1,5,0.3255088244838243,0.6744911755161758
0.01,350,100,0.2,5,5,0.5,0.5,80,0.1,5,0.325511379364808,0.674488620635192
0.0001,450,100,0.2,7,7,0.5,0.5,80,0.01,5,0.32551483640189655,0.6744851635981035
0.01,350,100,0.2,5,5,0.5,0.5,80,0.01,5,0.32551771518994105,0.6744822848100589
0.0001,450,100,0.2,5,5,0.5,0.5,80,0.1,5,0.3255327998738468,0.6744672001261531
0.01,350,200,0.1,9,9,0.5,0.5,80,0.01,5,0.32553382678665765,0.6744661732133423
0.01,350,200,0.1,7,7,0.5,0.5,80,0.01,5,0.32553550217513705,0.674464497824863
0.01,350,100,0.2,3,3,0.5,0.5,80,0.1,5,0.32553718331672177,0.6744628166832782
0.01,350,200,0.1,5,5,0.5,0.5,80,0.01,5,0.3255375768060586,0.6744624231939413
0.01,350,200,0.1,9,9,0.5,0.5,80,0.1,5,0.3255379021894576,0.6744620978105424
0.0001,450,100,0.2,5,5,0.5,0.5,80,0.01,5,0.32553912296810356,0.6744608770318965
0.01,350,200,0.1,7,7,0.5,0.5,80,0.1,5,0.3255395799437078,0.6744604200562923
0.01,350,200,0.1,3,3,0.5,0.5,80,0.01,5,0.32554011671604416,0.6744598832839559
0.01,350,200,0.1,5,5,0.5,0.5,80,0.1,5,0.32554167463274697,0.674458325367253
0.01,350,100,0.2,3,3,0.5,0.5,80,0.01,5,0.3255436871584831,0.6744563128415169
0.01,350,200,0.1,3,3,0.5,0.5,80,0.1,5,0.32554422005114764,0.6744557799488524
0.0001,450,200,0.1,9,9,0.5,0.5,80,0.01,5,0.3255480017799392,0.6744519982200607
0.0001,450,200,0.1,7,7,0.5,0.5,80,0.01,5,0.32554959811151307,0.6744504018884869
0.0001,450,200,0.1,5,5,0.5,0.5,80,0.01,5,0.3255515802913138,0.6744484197086862
0.0001,450,200,0.1,9,9,0.5,0.5,80,0.1,5,0.32555208808592156,0.6744479119140785
0.0001,450,200,0.1,7,7,0.5,0.5,80,0.1,5,0.3255536896729211,0.6744463103270789
0.0001,450,200,0.1,3,3,0.5,0.5,80,0.01,5,0.32555402714502885,0.6744459728549712
0.0001,450,200,0.1,5,5,0.5,0.5,80,0.1,5,0.32555569239341103,0.6744443076065889
0.01,350,200,0.1,9,9,0.7,0.7,48,0.01,5,0.3255580003305753,0.6744419996694246
0.0001,450,200,0.1,3,3,0.5,0.5,80,0.1,5,0.32555814506866804,0.674441854931332
0.0001,450,100,0.2,3,3,0.5,0.5,80,0.1,5,0.3255585365542421,0.6744414634457578
0.0001,450,100,0.2,3,3,0.5,0.5,80,0.01,5,0.3255650304687395,0.6744349695312605
0.0001,450,200,0.1,9,9,0.7,0.7,48,0.01,5,0.32556851030717415,0.6744314896928258
0.01,350,200,0.1,9,9,0.5,0.5,80,1.0,5,0.3255764933403035,0.6744235066596965
0.01,350,200,0.1,7,7,0.5,0.5,80,1.0,5,0.3255790616033003,0.6744209383966997
0.01,350,200,0.1,5,5,0.5,0.5,80,1.0,5,0.3255818794271474,0.6744181205728526
0.01,350,200,0.1,3,3,0.5,0.5,80,1.0,5,0.3255849083149907,0.6744150916850093
0.0001,450,200,0.1,9,9,0.5,0.5,80,1.0,5,0.3255908071635521,0.674409192836448
0.0001,450,200,0.1,7,7,0.5,0.5,80,1.0,5,0.3255932985598459,0.674406701440154
0.0001,450,200,0.1,5,5,0.5,0.5,80,1.0,5,0.3255960337034746,0.6744039662965253
0.0001,450,200,0.1,3,3,0.5,0.5,80,1.0,5,0.3255989790635462,0.6744010209364538
0.01,350,100,0.2,9,9,0.5,0.5,48,1.0,5,0.3256219240188329,0.6743780759811671
0.0001,450,100,0.2,9,9,0.5,0.5,48,1.0,5,0.32563260025922025,0.6743673997407797
0.01,350,200,0.1,3,3,0.7,0.7,48,1.0,5,0.32566085128143135,0.6743391487185686
0.0001,450,200,0.1,3,3,0.7,0.7,48,1.0,5,0.32567043993280465,0.6743295600671954
0.01,350,100,0.2,9,9,0.9,0.9,48,1.0,5,0.32569930167240724,0.6743006983275928
0.01,350,100,0.2,5,5,0.5,0.5,16,1.0,5,0.32570775836135946,0.6742922416386405
0.0001,450,100,0.2,9,9,0.9,0.9,48,1.0,5,0.32571008268533813,0.6742899173146619
0.0001,450,100,0.2,5,5,0.5,0.5,16,1.0,5,0.3257223418788485,0.6742776581211515
0.01,350,100,0.2,7,7,0.7,0.7,48,1.0,5,0.32575864536961496,0.674241354630385
0.0001,450,100,0.2,7,7,0.7,0.7,48,1.0,5,0.3257692523034284,0.6742307476965717
0.01,350,200,0.1,3,3,0.5,0.5,112,0.01,5,0.3258501213368269,0.6741498786631731
0.01,350,200,0.1,5,5,0.5,0.5,112,0.01,5,0.3258534192565685,0.6741465807434315
0.01,350,200,0.1,3,3,0.5,0.5,112,0.1,5,0.32585422177317297,0.674145778226827
0.01,350,200,0.1,7,7,0.5,0.5,112,0.01,5,0.32585658464515266,0.6741434153548473
0.01,350,200,0.1,5,5,0.5,0.5,112,0.1,5,0.325857590391692,0.674142409608308
0.01,350,200,0.1,9,9,0.5,0.5,112,0.01,5,0.3258596041665106,0.6741403958334894
0.01,350,200,0.1,7,7,0.5,0.5,112,0.1,5,0.325860795037745,0.674139204962255
0.01,350,200,0.1,9,9,0.5,0.5,112,0.1,5,0.32586387016610857,0.6741361298338915
0.0001,450,200,0.1,3,3,0.5,0.5,112,0.01,5,0.3258660132673432,0.6741339867326568
0.0001,450,200,0.1,5,5,0.5,0.5,112,0.01,5,0.3258693158274123,0.6741306841725877
0.0001,450,200,0.1,3,3,0.5,0.5,112,0.1,5,0.3258701211991511,0.674129878800849
0.0001,450,200,0.1,7,7,0.5,0.5,112,0.01,5,0.32587248577965633,0.6741275142203437
0.0001,450,200,0.1,5,5,0.5,0.5,112,0.1,5,0.32587349380128433,0.6741265061987156
0.0001,450,200,0.1,9,9,0.5,0.5,112,0.01,5,0.32587550915867747,0.6741244908413225
0.0001,450,200,0.1,7,7,0.5,0.5,112,0.1,5,0.32587670149536196,0.674123298504638
0.0001,450,200,0.1,9,9,0.5,0.5,112,0.1,5,0.325879779674397,0.6741202203256029
0.01,350,200,0.1,3,3,0.5,0.5,112,1.0,5,0.3258997883941041,0.6741002116058958
0.01,350,200,0.1,5,5,0.5,0.5,112,1.0,5,0.32590212777935934,0.6740978722206407
0.01,350,200,0.1,7,7,0.5,0.5,112,1.0,5,0.32590436463081174,0.6740956353691883
