max_depth_XGB,reg_lambda_XGB,n_estimators_random,n_estimators_XGB,learning_rate_XGB,min_samples_split_random,max_features_random,max_samples_random,subsample_XGB,colsample_bytree_XGB,min_samples_leaf_random,max_depth_random,min_child_weight_XGB,reg_alpha_XGB,degree,mse,r2,mse_y,auc_t
5,5,50,100,0.2,16,0.5,0.5,0.9,0.9,9,9,9,1,5,0.350784837,0.649215163,1.062516602,0.511633189
9,9,100,200,0.1,16,0.9,0.9,0.5,0.5,3,3,3,0.01,5,0.350819958,0.649180042,1.058736237,0.50774299
7,7,50,100,0.2,112,0.7,0.7,0.7,0.7,3,3,3,1,5,0.350823541,0.649176459,1.063853748,0.513271026
7,7,50,100,0.2,112,0.5,0.5,0.9,0.9,5,5,5,0.1,5,0.350840142,0.649159858,1.059069066,0.515245515
7,7,50,100,0.2,80,0.9,0.9,0.5,0.5,9,9,9,1,5,0.350881416,0.649118584,1.064511723,0.52621876
7,7,50,100,0.2,80,0.5,0.5,0.9,0.9,7,7,7,1,5,0.350885348,0.649114652,1.05892616,0.523429359
7,7,50,100,0.2,112,0.9,0.9,0.5,0.5,9,9,9,0.1,5,0.35088739,0.64911261,1.059172452,0.515598198
5,5,50,100,0.2,80,0.9,0.9,0.5,0.5,7,7,7,1,5,0.350889346,0.649110654,1.061602583,0.528193249
7,7,100,200,0.1,80,0.5,0.5,0.9,0.9,7,7,7,0.01,5,0.350898848,0.649101152,1.058247333,0.517094428
7,7,50,100,0.2,48,0.9,0.9,0.5,0.5,5,5,5,0.01,5,0.350921373,0.649078627,1.059838065,0.519891844
9,9,100,200,0.1,112,0.9,0.9,0.5,0.5,3,3,3,0.01,5,0.350944436,0.649055564,1.058465914,0.50774299
5,5,50,100,0.2,16,0.9,0.9,0.5,0.5,3,3,3,1,5,0.350975714,0.649024286,1.058425584,0.523084692
5,5,50,100,0.2,48,0.7,0.7,0.7,0.7,5,5,5,0.01,5,0.350982437,0.649017563,1.060437542,0.526790533
7,7,50,100,0.2,80,0.5,0.5,0.9,0.9,7,7,7,0.01,5,0.350999195,0.649000805,1.05892616,0.501004612
7,7,50,100,0.2,16,0.7,0.7,0.7,0.7,5,5,5,1,5,0.351010324,0.648989676,1.060684712,0.5089186
7,7,50,100,0.2,112,0.5,0.5,0.9,0.9,7,7,7,0.01,5,0.351020102,0.648979898,1.060986552,0.501004612
5,5,100,200,0.1,112,0.7,0.7,0.7,0.7,3,3,3,0.01,5,0.351074607,0.648925393,1.064390255,0.511927091
9,9,50,100,0.2,112,0.5,0.5,0.9,0.9,9,9,9,1,5,0.351081592,0.648918408,1.060643407,0.521227764
9,9,100,200,0.1,48,0.9,0.9,0.5,0.5,3,3,3,0.01,5,0.351085146,0.648914854,1.05836974,0.50774299
9,9,50,100,0.2,112,0.5,0.5,0.9,0.9,7,7,7,0.01,5,0.351217934,0.648782066,1.060986552,0.506869299
5,5,50,100,0.2,48,0.9,0.9,0.5,0.5,3,3,3,1,5,0.351232078,0.648767922,1.05896781,0.523084692
9,9,50,100,0.2,112,0.7,0.7,0.7,0.7,9,9,9,1,5,0.351301026,0.648698974,1.060170482,0.517850559
9,9,100,200,0.1,112,0.5,0.5,0.9,0.9,7,7,7,0.1,5,0.351347642,0.648652358,1.059300487,0.50768421
9,9,100,200,0.1,80,0.5,0.5,0.9,0.9,3,3,3,0.1,5,0.351350346,0.648649654,1.06464177,0.51256566
5,5,50,100,0.2,112,0.5,0.5,0.9,0.9,7,7,7,0.1,5,0.351386144,0.648613856,1.060986552,0.516749761
5,5,50,100,0.2,80,0.9,0.9,0.5,0.5,3,3,3,1,5,0.351391378,0.648608622,1.0587664,0.523084692
5,5,50,100,0.2,48,0.5,0.5,0.9,0.9,5,5,5,1,5,0.351402936,0.648597064,1.060412989,0.503037881
5,5,50,100,0.2,112,0.5,0.5,0.9,0.9,9,9,9,0.01,5,0.351419855,0.648580145,1.060643407,0.513674474
5,5,50,100,0.2,80,0.5,0.5,0.9,0.9,5,5,5,1,5,0.35148754,0.64851246,1.060013578,0.503037881
5,5,50,100,0.2,112,0.9,0.9,0.5,0.5,7,7,7,1,5,0.351495481,0.648504519,1.058676495,0.528193249
5,5,100,200,0.1,112,0.5,0.5,0.9,0.9,3,3,3,0.1,5,0.351553109,0.648446891,1.064897931,0.519656722
9,9,50,100,0.2,16,0.5,0.5,0.9,0.9,5,5,5,0.01,5,0.351560887,0.648439113,1.05588901,0.516228752
5,5,100,200,0.1,48,0.7,0.7,0.7,0.7,3,3,3,0.01,5,0.351614822,0.648385178,1.064384026,0.511927091
5,5,50,100,0.2,112,0.9,0.9,0.5,0.5,3,3,3,1,5,0.3517448,0.6482552,1.058695717,0.523084692
7,7,100,200,0.1,48,0.5,0.5,0.9,0.9,7,7,7,0.01,5,0.351754206,0.648245794,1.060226135,0.517094428
9,9,100,200,0.1,16,0.9,0.9,0.5,0.5,5,5,5,0.01,5,0.351785941,0.648214059,1.061867373,0.51256566
5,5,100,200,0.1,16,0.5,0.5,0.9,0.9,3,3,3,0.1,5,0.35183922,0.64816078,1.063852479,0.519656722
9,9,100,200,0.1,80,0.9,0.9,0.5,0.5,3,3,3,0.01,5,0.351864423,0.648135577,1.058662647,0.50774299
7,7,50,100,0.2,112,0.5,0.5,0.9,0.9,7,7,7,1,5,0.351885252,0.648114748,1.060986552,0.523429359
5,5,100,200,0.1,16,0.7,0.7,0.7,0.7,3,3,3,0.01,5,0.351895292,0.648104708,1.0637368,0.511927091
7,7,50,100,0.2,48,0.5,0.5,0.9,0.9,7,7,7,1,5,0.351899429,0.648100571,1.061489007,0.523429359
7,7,100,200,0.1,16,0.5,0.5,0.9,0.9,3,3,3,0.1,5,0.351913802,0.648086198,1.063852479,0.508213234
5,5,50,100,0.2,112,0.5,0.5,0.9,0.9,3,3,3,0.1,5,0.351946234,0.648053766,1.063420975,0.503508125
7,7,50,100,0.2,48,0.5,0.5,0.9,0.9,7,7,7,0.01,5,0.351958156,0.648041844,1.061489007,0.501004612
7,7,100,200,0.1,112,0.5,0.5,0.9,0.9,3,3,3,0.1,5,0.351978715,0.648021285,1.064897931,0.508213234
5,5,50,100,0.2,16,0.5,0.5,0.9,0.9,7,7,7,0.1,5,0.351980397,0.648019603,1.062327326,0.516749761
5,5,50,100,0.2,80,0.5,0.5,0.9,0.9,9,9,9,1,5,0.352024552,0.647975448,1.05804539,0.511633189
9,9,50,100,0.2,16,0.9,0.9,0.5,0.5,5,5,5,0.1,5,0.352081822,0.647918178,1.062820654,0.513271026
5,5,50,100,0.2,16,0.5,0.5,0.9,0.9,9,9,9,0.1,5,0.352101548,0.647898452,1.062516602,0.510364065
5,5,100,200,0.1,48,0.5,0.5,0.9,0.9,3,3,3,0.1,5,0.352139189,0.647860811,1.063736897,0.519656722
5,5,100,200,0.1,80,0.7,0.7,0.7,0.7,3,3,3,0.01,5,0.352154395,0.647845605,1.064517036,0.511927091
7,7,50,100,0.2,16,0.5,0.5,0.9,0.9,5,5,5,0.1,5,0.35216449,0.64783551,1.05588901,0.515245515
9,9,50,100,0.2,48,0.9,0.9,0.5,0.5,7,7,7,0.01,5,0.352189968,0.647810032,1.065035804,0.526101199
5,5,50,100,0.2,80,0.9,0.9,0.5,0.5,7,7,7,0.01,5,0.352201962,0.647798038,1.061602583,0.515656979
7,7,50,100,0.2,112,0.9,0.9,0.5,0.5,5,5,5,1,5,0.352332593,0.647667407,1.058197617,0.521580446
5,5,50,100,0.2,48,0.5,0.5,0.9,0.9,9,9,9,0.1,5,0.352381573,0.647618427,1.060852509,0.510364065
9,9,50,100,0.2,112,0.5,0.5,0.9,0.9,5,5,5,0.01,5,0.352428797,0.647571203,1.059069066,0.516228752
5,5,50,100,0.2,48,0.5,0.5,0.9,0.9,3,3,3,0.1,5,0.352506789,0.647493211,1.06363759,0.503508125
7,7,50,100,0.2,80,0.9,0.9,0.5,0.5,5,5,5,1,5,0.352533769,0.647466231,1.060761373,0.521580446
7,7,100,200,0.1,48,0.5,0.5,0.9,0.9,3,3,3,0.1,5,0.352602259,0.647397741,1.063736897,0.508213234
7,7,50,100,0.2,80,0.7,0.7,0.7,0.7,5,5,5,1,5,0.352817319,0.647182681,1.058788064,0.5089186
9,9,50,100,0.2,80,0.9,0.9,0.5,0.5,5,5,5,0.1,5,0.352825734,0.647174266,1.060761373,0.513271026
7,7,50,100,0.2,16,0.9,0.9,0.5,0.5,3,3,3,0.1,5,0.352972732,0.647027268,1.058425584,0.497349535
7,7,50,100,0.2,48,0.9,0.9,0.5,0.5,3,3,3,0.1,5,0.35298974,0.64701026,1.05896781,0.497349535
5,5,50,100,0.2,80,0.5,0.5,0.9,0.9,3,3,3,0.1,5,0.353065775,0.646934225,1.063543928,0.503508125
7,7,50,100,0.2,48,0.9,0.9,0.5,0.5,5,5,5,1,5,0.353249922,0.646750078,1.059838065,0.521580446
7,7,100,200,0.1,80,0.5,0.5,0.9,0.9,3,3,3,0.1,5,0.353251029,0.646748971,1.06464177,0.508213234
7,7,100,200,0.1,112,0.7,0.7,0.7,0.7,3,3,3,0.01,5,0.353269097,0.646730903,1.064390255,0.524647718
7,7,50,100,0.2,80,0.9,0.9,0.5,0.5,3,3,3,0.1,5,0.35332716,0.64667284,1.0587664,0.497349535
5,5,50,100,0.2,48,0.9,0.9,0.5,0.5,7,7,7,0.01,5,0.353331519,0.646668481,1.065035804,0.515656979
5,5,100,200,0.1,80,0.5,0.5,0.9,0.9,3,3,3,0.1,5,0.353399371,0.646600629,1.06464177,0.519656722
9,9,100,200,0.1,112,0.5,0.5,0.9,0.9,3,3,3,0.1,5,0.353402277,0.646597723,1.064897931,0.51256566
7,7,50,100,0.2,16,0.9,0.9,0.5,0.5,7,7,7,1,5,0.353405489,0.646594511,1.065848158,0.517110459
9,9,50,100,0.2,48,0.9,0.9,0.5,0.5,5,5,5,0.1,5,0.353469052,0.646530948,1.059838065,0.513271026
7,7,50,100,0.2,112,0.9,0.9,0.5,0.5,9,9,9,1,5,0.353499138,0.646500862,1.059172452,0.52621876
7,7,50,100,0.2,16,0.5,0.5,0.9,0.9,7,7,7,1,5,0.353505158,0.646494842,1.062327326,0.523429359
7,7,50,100,0.2,80,0.9,0.9,0.5,0.5,7,7,7,0.01,5,0.353593469,0.646406531,1.061602583,0.523143472
5,5,50,100,0.2,48,0.5,0.5,0.9,0.9,3,3,3,1,5,0.353612196,0.646387804,1.06363759,0.518657454
5,5,50,100,0.2,16,0.5,0.5,0.9,0.9,5,5,5,1,5,0.353620494,0.646379506,1.05588901,0.503037881
5,5,50,100,0.2,16,0.5,0.5,0.9,0.9,3,3,3,0.1,5,0.353629854,0.646370146,1.061977489,0.503508125
7,7,50,100,0.2,80,0.9,0.9,0.5,0.5,5,5,5,0.1,5,0.353871944,0.646128056,1.060761373,0.514144718
9,9,50,100,0.2,112,0.9,0.9,0.5,0.5,9,9,9,0.01,5,0.353872433,0.646127567,1.059172452,0.521278529
9,9,100,200,0.1,48,0.7,0.7,0.7,0.7,3,3,3,0.1,5,0.353902485,0.646097515,1.064384026,0.521623196
7,7,50,100,0.2,16,0.5,0.5,0.9,0.9,7,7,7,0.01,5,0.353922296,0.646077704,1.062327326,0.501004612
9,9,100,200,0.1,16,0.7,0.7,0.7,0.7,3,3,3,0.1,5,0.353948916,0.646051084,1.0637368,0.521623196
7,7,50,100,0.2,112,0.9,0.9,0.5,0.5,3,3,3,0.1,5,0.353963615,0.646036385,1.058695717,0.497349535
7,7,50,100,0.2,80,0.9,0.9,0.5,0.5,9,9,9,0.01,5,0.35397402,0.64602598,1.064511723,0.533940375
5,5,50,100,0.2,112,0.5,0.5,0.9,0.9,3,3,3,1,5,0.354003202,0.645996798,1.063420975,0.518657454
7,7,50,100,0.2,48,0.5,0.5,0.9,0.9,3,3,3,1,5,0.354040797,0.645959203,1.06363759,0.512977124
9,9,100,200,0.1,80,0.7,0.7,0.7,0.7,3,3,3,0.1,5,0.354051981,0.645948019,1.064517036,0.521623196
5,5,50,100,0.2,80,0.5,0.5,0.9,0.9,3,3,3,1,5,0.354087894,0.645912106,1.063543928,0.518657454
9,9,50,100,0.2,80,0.7,0.7,0.7,0.7,3,3,3,0.1,5,0.354254378,0.645745622,1.063291027,0.514951613
5,5,50,100,0.2,48,0.5,0.5,0.9,0.9,3,3,3,0.01,5,0.354260059,0.645739941,1.06363759,0.510708732
7,7,50,100,0.2,112,0.9,0.9,0.5,0.5,5,5,5,0.1,5,0.354424335,0.645575665,1.058197617,0.514144718
7,7,50,100,0.2,112,0.9,0.9,0.5,0.5,9,9,9,0.01,5,0.354451503,0.645548497,1.059172452,0.533940375
7,7,50,100,0.2,80,0.7,0.7,0.7,0.7,9,9,9,0.01,5,0.354457138,0.645542862,1.060167492,0.520455602
5,5,50,100,0.2,112,0.5,0.5,0.9,0.9,3,3,3,0.01,5,0.354542998,0.645457002,1.063420975,0.510708732
5,5,50,100,0.2,80,0.5,0.5,0.9,0.9,5,5,5,0.1,5,0.35457209,0.64542791,1.060013578,0.501239733
5,5,50,100,0.2,112,0.9,0.9,0.5,0.5,7,7,7,0.01,5,0.354576686,0.645423314,1.058676495,0.515656979
7,7,50,100,0.2,16,0.5,0.5,0.9,0.9,3,3,3,1,5,0.354597758,0.645402242,1.061977489,0.512977124
5,5,50,100,0.2,80,0.5,0.5,0.9,0.9,3,3,3,0.01,5,0.354683101,0.645316899,1.063543928,0.510708732
9,9,50,100,0.2,112,0.9,0.9,0.5,0.5,5,5,5,0.1,5,0.354699976,0.645300024,1.058197617,0.513271026
9,9,50,100,0.2,80,0.9,0.9,0.5,0.5,7,7,7,0.1,5,0.354705152,0.645294848,1.061602583,0.516405094
5,5,50,100,0.2,16,0.9,0.9,0.5,0.5,5,5,5,0.01,5,0.354856525,0.645143475,1.062820654,0.50774299
9,9,50,100,0.2,48,0.9,0.9,0.5,0.5,9,9,9,0.1,5,0.354913005,0.645086995,1.064494312,0.524773294
9,9,100,200,0.1,80,0.9,0.9,0.5,0.5,5,5,5,0.01,5,0.354990563,0.645009437,1.059643086,0.51256566
9,9,50,100,0.2,16,0.7,0.7,0.7,0.7,3,3,3,0.1,5,0.35500238,0.64499762,1.063179316,0.514951613
7,7,50,100,0.2,48,0.7,0.7,0.7,0.7,5,5,5,1,5,0.355048939,0.644951061,1.060437542,0.5089186
5,5,50,100,0.2,112,0.5,0.5,0.9,0.9,9,9,9,0.1,5,0.355054628,0.644945372,1.060643407,0.510364065
9,9,50,100,0.2,48,0.7,0.7,0.7,0.7,3,3,3,0.1,5,0.355153767,0.644846233,1.063885226,0.514951613
5,5,50,100,0.2,16,0.5,0.5,0.9,0.9,3,3,3,1,5,0.355455087,0.644544913,1.061977489,0.518657454
7,7,50,100,0.2,48,0.7,0.7,0.7,0.7,9,9,9,0.01,5,0.355542539,0.644457461,1.063365688,0.520455602
7,7,50,100,0.2,80,0.5,0.5,0.9,0.9,3,3,3,1,5,0.355545019,0.644454981,1.063543928,0.512977124
9,9,50,100,0.2,112,0.9,0.9,0.5,0.5,7,7,7,0.1,5,0.35563077,0.64436923,1.058676495,0.516405094
7,7,50,100,0.2,80,0.5,0.5,0.9,0.9,7,7,7,0.1,5,0.355738298,0.644261702,1.05892616,0.526395101
7,7,50,100,0.2,112,0.7,0.7,0.7,0.7,5,5,5,1,5,0.355753095,0.644246905,1.058761048,0.5089186
9,9,100,200,0.1,112,0.9,0.9,0.5,0.5,5,5,5,0.01,5,0.355818239,0.644181761,1.058570782,0.51256566
9,9,50,100,0.2,48,0.9,0.9,0.5,0.5,7,7,7,0.1,5,0.355866481,0.644133519,1.065035804,0.516405094
9,9,50,100,0.2,80,0.9,0.9,0.5,0.5,9,9,9,0.1,5,0.355882587,0.644117413,1.064511723,0.524773294
7,7,100,200,0.1,112,0.5,0.5,0.9,0.9,7,7,7,0.01,5,0.355918969,0.644081031,1.059300487,0.517094428
9,9,100,200,0.1,112,0.7,0.7,0.7,0.7,3,3,3,0.1,5,0.355971772,0.644028228,1.064390255,0.521623196
7,7,50,100,0.2,112,0.5,0.5,0.9,0.9,3,3,3,1,5,0.355988722,0.644011278,1.063420975,0.512977124
9,9,50,100,0.2,112,0.9,0.9,0.5,0.5,9,9,9,1,5,0.356027564,0.643972436,1.059172452,0.53452818
7,7,50,100,0.2,80,0.5,0.5,0.9,0.9,9,9,9,0.01,5,0.356057948,0.643942052,1.05804539,0.525756531
9,9,100,200,0.1,48,0.9,0.9,0.5,0.5,5,5,5,0.01,5,0.356074773,0.643925227,1.059862553,0.51256566
5,5,50,100,0.2,16,0.5,0.5,0.9,0.9,3,3,3,0.01,5,0.356135677,0.643864323,1.061977489,0.510708732
9,9,50,100,0.2,112,0.7,0.7,0.7,0.7,3,3,3,0.1,5,0.356305704,0.643694296,1.063853748,0.514951613
7,7,50,100,0.2,16,0.9,0.9,0.5,0.5,5,5,5,0.1,5,0.356539482,0.643460518,1.062820654,0.514144718
5,5,50,100,0.2,80,0.9,0.9,0.5,0.5,7,7,7,0.1,5,0.356546925,0.643453075,1.061602583,0.518320802
5,5,50,100,0.2,16,0.7,0.7,0.7,0.7,3,3,3,0.01,5,0.356571107,0.643428893,1.063179316,0.510070163
7,7,50,100,0.2,80,0.5,0.5,0.9,0.9,9,9,9,1,5,0.356883047,0.643116953,1.05804539,0.521043407
7,7,50,100,0.2,16,0.7,0.7,0.7,0.7,9,9,9,0.01,5,0.356898077,0.643101923,1.065455196,0.520455602
9,9,50,100,0.2,48,0.5,0.5,0.9,0.9,3,3,3,1,5,0.357014687,0.642985313,1.06363759,0.5180269
5,5,50,100,0.2,48,0.7,0.7,0.7,0.7,3,3,3,0.01,5,0.357108936,0.642891064,1.063885226,0.510070163
9,9,50,100,0.2,16,0.5,0.5,0.9,0.9,3,3,3,1,5,0.35717981,0.64282019,1.061977489,0.5180269
7,7,50,100,0.2,48,0.9,0.9,0.5,0.5,5,5,5,0.1,5,0.357265027,0.642734973,1.059838065,0.514144718
9,9,50,100,0.2,80,0.9,0.9,0.5,0.5,7,7,7,1,5,0.357269537,0.642730463,1.061602583,0.530520421
9,9,50,100,0.2,48,0.5,0.5,0.9,0.9,7,7,7,0.1,5,0.357301464,0.642698536,1.061489007,0.514136702
9,9,50,100,0.2,48,0.9,0.9,0.5,0.5,3,3,3,1,5,0.357484097,0.642515903,1.05896781,0.519488396
7,7,50,100,0.2,48,0.5,0.5,0.9,0.9,9,9,9,1,5,0.357510313,0.642489687,1.060852509,0.521043407
5,5,50,100,0.2,80,0.7,0.7,0.7,0.7,3,3,3,0.01,5,0.357622716,0.642377284,1.063291027,0.510070163
9,9,50,100,0.2,112,0.5,0.5,0.9,0.9,3,3,3,0.01,5,0.357632124,0.642367876,1.063420975,0.501533636
9,9,50,100,0.2,80,0.5,0.5,0.9,0.9,3,3,3,1,5,0.35763708,0.64236292,1.063543928,0.5180269
9,9,50,100,0.2,16,0.5,0.5,0.9,0.9,3,3,3,0.1,5,0.357667061,0.642332939,1.061977489,0.512279774
9,9,50,100,0.2,48,0.9,0.9,0.5,0.5,9,9,9,1,5,0.357699499,0.642300501,1.064494312,0.53452818
9,9,50,100,0.2,16,0.5,0.5,0.9,0.9,3,3,3,0.01,5,0.357778451,0.642221549,1.061977489,0.501533636
9,9,50,100,0.2,112,0.5,0.5,0.9,0.9,3,3,3,1,5,0.357807495,0.642192505,1.063420975,0.5180269
9,9,50,100,0.2,80,0.9,0.9,0.5,0.5,3,3,3,1,5,0.357828676,0.642171324,1.0587664,0.519488396
5,5,50,100,0.2,112,0.5,0.5,0.9,0.9,5,5,5,1,5,0.357842341,0.642157659,1.059069066,0.503037881
9,9,50,100,0.2,48,0.5,0.5,0.9,0.9,3,3,3,0.01,5,0.358001831,0.641998169,1.06363759,0.501533636
9,9,50,100,0.2,80,0.5,0.5,0.9,0.9,3,3,3,0.01,5,0.358093646,0.641906354,1.063543928,0.501533636
5,5,50,100,0.2,112,0.7,0.7,0.7,0.7,3,3,3,0.01,5,0.358163916,0.641836084,1.063853748,0.510070163
9,9,50,100,0.2,112,0.9,0.9,0.5,0.5,3,3,3,1,5,0.358201552,0.641798448,1.058695717,0.519488396
5,5,50,100,0.2,112,0.5,0.5,0.9,0.9,5,5,5,0.01,5,0.358251672,0.641748328,1.059069066,0.509549154
9,9,50,100,0.2,16,0.9,0.9,0.5,0.5,3,3,3,1,5,0.358268179,0.641731821,1.058425584,0.519488396
7,7,50,100,0.2,112,0.9,0.9,0.5,0.5,7,7,7,0.01,5,0.358314893,0.641685107,1.058676495,0.523143472
7,7,50,100,0.2,112,0.7,0.7,0.7,0.7,9,9,9,0.01,5,0.358402483,0.641597517,1.060170482,0.520455602
7,7,50,100,0.2,16,0.5,0.5,0.9,0.9,9,9,9,1,5,0.358420928,0.641579072,1.062516602,0.521043407
9,9,50,100,0.2,48,0.9,0.9,0.5,0.5,7,7,7,1,5,0.358446597,0.641553403,1.065035804,0.530520421
5,5,50,100,0.2,112,0.5,0.5,0.9,0.9,9,9,9,1,5,0.358515144,0.641484856,1.060643407,0.511633189
7,7,50,100,0.2,48,0.5,0.5,0.9,0.9,9,9,9,0.01,5,0.35873394,0.64126606,1.060852509,0.525756531
9,9,50,100,0.2,16,0.5,0.5,0.9,0.9,7,7,7,0.1,5,0.358867793,0.641132207,1.062327326,0.514136702
7,7,50,100,0.2,80,0.9,0.9,0.5,0.5,7,7,7,0.1,5,0.358890977,0.641109023,1.061602583,0.516934118
5,5,50,100,0.2,112,0.9,0.9,0.5,0.5,5,5,5,0.01,5,0.358987469,0.641012531,1.058197617,0.50774299
7,7,50,100,0.2,112,0.5,0.5,0.9,0.9,7,7,7,0.1,5,0.359086303,0.640913697,1.060986552,0.526395101
7,7,50,100,0.2,112,0.5,0.5,0.9,0.9,9,9,9,0.01,5,0.359099312,0.640900688,1.060643407,0.525756531
5,5,50,100,0.2,48,0.9,0.9,0.5,0.5,7,7,7,0.1,5,0.359203276,0.640796724,1.065035804,0.518320802
5,5,50,100,0.2,80,0.9,0.9,0.5,0.5,5,5,5,0.01,5,0.359314612,0.640685388,1.060761373,0.50774299
5,5,50,100,0.2,80,0.5,0.5,0.9,0.9,5,5,5,0.01,5,0.359330378,0.640669622,1.060013578,0.509549154
5,5,50,100,0.2,48,0.5,0.5,0.9,0.9,5,5,5,0.01,5,0.359368411,0.640631589,1.060412989,0.509549154
7,7,50,100,0.2,16,0.5,0.5,0.9,0.9,9,9,9,0.01,5,0.359413434,0.640586566,1.062516602,0.525756531
9,9,50,100,0.2,80,0.5,0.5,0.9,0.9,7,7,7,0.1,5,0.359448123,0.640551877,1.05892616,0.514136702
7,7,50,100,0.2,80,0.7,0.7,0.7,0.7,3,3,3,0.01,5,0.359469831,0.640530169,1.063291027,0.508272015
7,7,50,100,0.2,48,0.9,0.9,0.5,0.5,7,7,7,0.1,5,0.359479815,0.640520185,1.065035804,0.516934118
7,7,50,100,0.2,80,0.9,0.9,0.5,0.5,7,7,7,1,5,0.359503331,0.640496669,1.061602583,0.517110459
5,5,50,100,0.2,16,0.5,0.5,0.9,0.9,5,5,5,0.01,5,0.359525269,0.640474731,1.05588901,0.509549154
7,7,50,100,0.2,48,0.9,0.9,0.5,0.5,7,7,7,0.01,5,0.359570201,0.640429799,1.065035804,0.523143472
5,5,50,100,0.2,80,0.9,0.9,0.5,0.5,9,9,9,0.01,5,0.359633257,0.640366743,1.064511723,0.524596953
7,7,50,100,0.2,80,0.5,0.5,0.9,0.9,5,5,5,0.01,5,0.35966991,0.64033009,1.060013578,0.515010393
7,7,50,100,0.2,16,0.7,0.7,0.7,0.7,3,3,3,0.01,5,0.359770144,0.640229856,1.063179316,0.508272015
7,7,50,100,0.2,16,0.5,0.5,0.9,0.9,7,7,7,0.1,5,0.35992126,0.64007874,1.062327326,0.526395101
5,5,50,100,0.2,48,0.9,0.9,0.5,0.5,5,5,5,0.01,5,0.359933178,0.640066822,1.059838065,0.50774299
5,5,50,100,0.2,112,0.9,0.9,0.5,0.5,9,9,9,0.01,5,0.360067673,0.639932327,1.059172452,0.524596953
7,7,50,100,0.2,112,0.9,0.9,0.5,0.5,7,7,7,0.1,5,0.360074903,0.639925097,1.058676495,0.516934118
9,9,50,100,0.2,80,0.9,0.9,0.5,0.5,9,9,9,1,5,0.360090744,0.639909256,1.064511723,0.53452818
9,9,50,100,0.2,16,0.9,0.9,0.5,0.5,5,5,5,1,5,0.360163809,0.639836191,1.062820654,0.505768501
7,7,50,100,0.2,48,0.5,0.5,0.9,0.9,5,5,5,0.01,5,0.360174702,0.639825298,1.060412989,0.515010393
7,7,50,100,0.2,112,0.9,0.9,0.5,0.5,7,7,7,1,5,0.360220345,0.639779655,1.058676495,0.517110459
9,9,50,100,0.2,48,0.9,0.9,0.5,0.5,3,3,3,0.1,5,0.360254589,0.639745411,1.05896781,0.502289766
9,9,50,100,0.2,112,0.9,0.9,0.5,0.5,7,7,7,1,5,0.360276886,0.639723114,1.058676495,0.530520421
9,9,50,100,0.2,112,0.9,0.9,0.5,0.5,9,9,9,0.1,5,0.360279649,0.639720351,1.059172452,0.524773294
9,9,50,100,0.2,16,0.9,0.9,0.5,0.5,3,3,3,0.1,5,0.360292271,0.639707729,1.058425584,0.502289766
5,5,50,100,0.2,48,0.9,0.9,0.5,0.5,9,9,9,0.01,5,0.3604884,0.6395116,1.064494312,0.524596953
7,7,50,100,0.2,48,0.5,0.5,0.9,0.9,3,3,3,0.1,5,0.360501608,0.639498392,1.06363759,0.509666715
9,9,50,100,0.2,112,0.5,0.5,0.9,0.9,7,7,7,1,5,0.360655813,0.639344187,1.060986552,0.515876069
7,7,50,100,0.2,112,0.7,0.7,0.7,0.7,3,3,3,0.01,5,0.360747041,0.639252959,1.063853748,0.508272015
7,7,50,100,0.2,48,0.9,0.9,0.5,0.5,7,7,7,1,5,0.360751585,0.639248415,1.065035804,0.517110459
5,5,50,100,0.2,112,0.5,0.5,0.9,0.9,5,5,5,0.1,5,0.360760596,0.639239404,1.059069066,0.501239733
9,9,50,100,0.2,80,0.9,0.9,0.5,0.5,5,5,5,1,5,0.360777938,0.639222062,1.060761373,0.505768501
5,5,50,100,0.2,112,0.9,0.9,0.5,0.5,7,7,7,0.1,5,0.36087985,0.63912015,1.058676495,0.518320802
9,9,50,100,0.2,112,0.9,0.9,0.5,0.5,5,5,5,1,5,0.360885099,0.639114901,1.058197617,0.505768501
7,7,50,100,0.2,16,0.9,0.9,0.5,0.5,3,3,3,1,5,0.360917511,0.639082489,1.058425584,0.516111191
7,7,50,100,0.2,48,0.9,0.9,0.5,0.5,3,3,3,1,5,0.360960471,0.639039529,1.05896781,0.516111191
9,9,50,100,0.2,80,0.9,0.9,0.5,0.5,3,3,3,0.1,5,0.361007056,0.638992944,1.0587664,0.502289766
7,7,50,100,0.2,48,0.7,0.7,0.7,0.7,3,3,3,0.01,5,0.361244263,0.638755737,1.063885226,0.508272015
7,7,50,100,0.2,112,0.9,0.9,0.5,0.5,3,3,3,1,5,0.361345527,0.638654473,1.058695717,0.516111191
7,7,50,100,0.2,80,0.9,0.9,0.5,0.5,3,3,3,1,5,0.361405892,0.638594108,1.0587664,0.516111191
7,7,50,100,0.2,16,0.5,0.5,0.9,0.9,3,3,3,0.1,5,0.361551139,0.638448861,1.061977489,0.509666715
5,5,50,100,0.2,80,0.9,0.9,0.5,0.5,3,3,3,0.1,5,0.361565348,0.638434652,1.0587664,0.511229741
7,7,50,100,0.2,80,0.5,0.5,0.9,0.9,3,3,3,0.1,5,0.361591438,0.638408562,1.063543928,0.509666715
7,7,50,100,0.2,112,0.5,0.5,0.9,0.9,9,9,9,1,5,0.361651553,0.638348447,1.060643407,0.521043407
